Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Staurosporine Kinome Scan	1/315	0.18652612682414121	0.2037439231463696	0	0	5.221072186836518	8.76714066752805	AURKA
thapsigargin PC3 DOWN	1/329	0.19401744910505214	0.2115651023517548	0	0	4.994664634146342	8.190286929379782	HSPG2
menadione HL60 UP	1/334	0.19667745156061847	0.2135868099403281	0	0	4.918418418418418	7.998283801087659	TXNRD1
mifepristone CTD 00007083	1/334	0.19667745156061847	0.2135868099403281	0	0	4.918418418418418	7.998283801087659	CCNA2
amikacin PC3 DOWN	1/335	0.1972084786616488	0.2135868099403281	0	0	4.903443113772455	7.960709702240191	BUB1
indomethacin CTD 00006147	1/335	0.1972084786616488	0.2135868099403281	0	0	4.903443113772455	7.960709702240191	CCNB1
strophanthidin HL60 DOWN	1/341	0.20038784262477413	0.21666299735572025	0	0	4.815441176470588	7.740824470440586	CTBP2
atovaquone MCF7 DOWN	1/354	0.2072366313221653	0.2236895395521345	0	0	4.635033050047214	7.295050670780774	KIF11
MG-262 PC3 DOWN	1/360	0.21037931173008137	0.2266987861644553	0	0	4.556174558960074	7.102361415929834	AURKA
diltiazem PC3 DOWN	1/364	0.21246803881115195	0.22856410235745134	0	0	4.505050505050505	6.978159732887252	BUB1
H-7 MCF7 DOWN	2/1332	0.21312306228942712	0.22888342319822508	0	0	2.5505126452494875	3.942800574220706	CCNA2;AURKA
bisacodyl MCF7 DOWN	1/373	0.21714904092462198	0.2328158341456937	0	0	4.394041218637993	6.710453801207745	KIF11
H-7 PC3 DOWN	2/1361	0.22019954690088556	0.23569097231099811	0	0	2.4922068365776977	3.7712600014934843	CCNA2;AURKA
Medroxyprogesterone acetate CTD 00006623	1/389	0.2254074612385683	0.24086181894890493	0	0	4.209407216494846	6.271366717866696	CCNB1
apigenin HL60 DOWN	1/396	0.2289951693106058	0.24428700031632236	0	0	4.133333333333334	6.092758064170811	RRM2
ellipticine PC3 DOWN	1/399	0.23052805769971252	0.24551238145019383	0	0	4.101549413735343	6.018542647065694	CCNA2
cephaeline HL60 DOWN	1/411	0.23663152205927043	0.2515932489116037	0	0	3.9790650406504064	5.734831894594622	RRM2
digitoxigenin HL60 UP	1/421	0.24168357147444014	0.2565378773624041	0	0	3.88234126984127	5.5134136396266795	AURKA
lanatoside C HL60 UP	1/432	0.24720516751904464	0.2619636849828682	0	0	3.7811291569992265	5.284266573073662	BUB1
deptropine HL60 DOWN	1/435	0.2487046031292409	0.2626813907431156	0	0	3.7544162826420893	5.224230534001102	BUB1
emetine HL60 DOWN	1/435	0.2487046031292409	0.2626813907431156	0	0	3.7544162826420893	5.224230534001102	RRM2
digoxin HL60 DOWN	1/452	0.25714945890922963	0.27115264726567284	0	0	3.6097560975609757	4.902401854149645	RRM2
mitoxantrone PC3 DOWN	1/463	0.2625669931868445	0.27640907519998953	0	0	3.5218253968253967	4.7095575512576175	CCNA2
Cylindrospermopsin CTD 00003136	1/483	0.27232372411063843	0.2857386858894876	0	0	3.3722337482710927	4.386479443917246	TXNRD1
digoxin PC3 UP	1/483	0.27232372411063843	0.2857386858894876	0	0	3.3722337482710927	4.386479443917246	BUB1
latamoxef HL60 DOWN	2/1578	0.27388220293848975	0.2869028322585163	0	0	2.124019381633595	2.7507265534420395	CCNB1;BUB1
ellipticine MCF7 DOWN	1/515	0.2876869486382281	0.30087063859218943	0	0	3.157101167315175	3.9333766970928896	CCNA2
oxygen CTD 00006454	1/524	0.2919535877106699	0.30483389305084657	0	0	3.101338432122371	3.8182451748595003	CCNB1
chlorhexidine PC3 DOWN	1/534	0.29666662221615764	0.30874588207837905	0	0	3.041588492808005	3.6959748655483926	CCNA2
helveticoside HL60 DOWN	1/534	0.29666662221615764	0.30874588207837905	0	0	3.041588492808005	3.6959748655483926	CTBP2
atrazine CTD 00005450	3/2968	0.30194097027248906	0.31372403252702524	0	0	1.7222934232715008	2.0624872674459733	CCNA2;CCNB1;BUB1B
ouabain HL60 DOWN	1/549	0.303681899785291	0.31502067201753403	0	0	2.9560523114355233	3.5229477882003195	RRM2
helveticoside MCF7 DOWN	1/555	0.3064698809674699	0.31739749422725	0	0	2.9231347773766547	3.4570038244840546	CCNA2
Tamibarotene CTD 00002527	1/559	0.3083228066659405	0.31879979524196755	0	0	2.9015830346475506	3.414025727849299	RRM2
etifenin PC3 DOWN	1/609	0.3311020541175996	0.3418000203249533	0	0	2.6561129385964914	2.935877676949548	CTBP2
benzene CTD 00005481	1/615	0.333788521958161	0.34401752505042726	0	0	2.629343105320304	2.885040554743438	CCNB1
methotrexate CTD 00006299	1/619	0.33557396356977565	0.34530074512252273	0	0	2.6117853290183386	2.851842064405113	UBE2C
ambroxol PC3 DOWN	1/622	0.33691014509299844	0.34611830018396467	0	0	2.5987654320987654	2.8272983068924487	UBE2C
staurosporine MCF7 DOWN	1/649	0.348824648237725	0.35765783082445957	0	0	2.487011316872428	2.619285310825763	AURKA
neostigmine bromide PC3 DOWN	1/650	0.3492621070961859	0.35765783082445957	0	0	2.483050847457627	2.612002172281975	BUB1
8-Bromo-cAMP, Na CTD 00007044	1/652	0.35013621106816045	0.3579792621960872	0	0	2.4751664106502815	2.597521375506478	RRM2
irinotecan MCF7 UP	1/671	0.3583863113471464	0.3658288385795951	0	0	2.4026119402985073	2.465425328075328	HSPG2
cicloheximide HL60 DOWN	1/684	0.36397529430104864	0.3709413286417386	0	0	2.3552952659834063	2.3804245858462165	CTBP2
digitoxigenin PC3 DOWN	1/694	0.36824389373744143	0.37469402563411636	0	0	2.32010582010582	2.317808464354367	CCNA2
cephaeline HL60 UP	1/767	0.3986126227450395	0.4049498663498891	0	0	2.091057441253264	1.9232818740411226	AURKA
Caspan CTD 00000180	1/808	0.415072272580936	0.42100187647494935	0	0	1.9805865344898803	1.741534935086155	TXNRD1
emetine HL60 UP	1/849	0.4311152035136477	0.43658100641080966	0	0	1.8807979559748427	1.5824656545355191	AURKA
Cianidanol CTD 00005600	1/870	0.43917408306535743	0.4440383529727269	0	0	1.8333333333333333	1.508575566560281	CCNB1
Bortezomib CTD 00003736	1/878	0.4422163136928801	0.446407937519353	0	0	1.8158494868871151	1.481653500235772	CCNB1
diazinon CTD 00005790	1/1027	0.49616656331867787	0.5000795488338093	0	0	1.540042235217674	1.0793287373322946	CDC20
phenobarbital CTD 00006510	1/1129	0.5302755114724991	0.533615829655003	0	0	1.3932476359338062	0.8838185843057029	RRM2
anisomycin HL60 UP	1/1142	0.5344661217092979	0.5369871883211342	0	0	1.376424189307625	0.8623117697889233	AURKA
metronidazole PC3 UP	1/1316	0.5873330929856031	0.5891771529321828	0	0	1.1832699619771863	0.6296926943727004	BUB1
VITAMIN E CTD 00006994	1/1510	0.6397097809250654	0.6407124608324714	0	0	1.0204329578087032	0.45586890609874975	CTBP2
ETHYL METHANESULFONATE CTD 00005938	1/2315	0.7980442368987812	0.7980442368987812	0	0	0.6364520311149524	0.14357800821953956	BUB1
