NAME	TITLE	SCORE	
KPNA7	karyopherin subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:21839]	-0.92622626	
METAP2	methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]	-0.9270053	
MTRES1	mitochondrial transcription rescue factor 1 [Source:HGNC Symbol;Acc:HGNC:17971]	-0.9270439	
RAB18	RAB18, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14244]	-0.9272144	
LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17162]	-0.92782366	
LRRC61	leucine rich repeat containing 61 [Source:HGNC Symbol;Acc:HGNC:21704]	-0.928365	
ENSG00000228528	novel transcript	-0.92863536	
VPS51	VPS51 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:1172]	-0.9287013	
WDR5-DT	WDR5 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55141]	-0.92881614	
CUL9	cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]	-0.9297555	
UROD	uroporphyrinogen decarboxylase [Source:HGNC Symbol;Acc:HGNC:12591]	-0.93038684	
C19orf73	chromosome 19 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:25534]	-0.9313799	
ZSCAN5A	zinc finger and SCAN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:23710]	-0.9318784	
RPL41	ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:10354]	-0.9321673	
ENSG00000278932	novel transcript	-0.93258214	
IARS2	isoleucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29685]	-0.9329765	
MGP	matrix Gla protein [Source:HGNC Symbol;Acc:HGNC:7060]	-0.9343547	
SEPTIN6	septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]	-0.9347212	
KIFAP3	kinesin associated protein 3 [Source:HGNC Symbol;Acc:HGNC:17060]	-0.9348153	
PAXX	PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849]	-0.9358145	
PCSK4	proprotein convertase subtilisin/kexin type 4 [Source:HGNC Symbol;Acc:HGNC:8746]	-0.93597144	
TNFSF15	TNF superfamily member 15 [Source:HGNC Symbol;Acc:HGNC:11931]	-0.93619275	
UBE4B	ubiquitination factor E4B [Source:HGNC Symbol;Acc:HGNC:12500]	-0.9367202	
ERBB3	erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]	-0.93698555	
COX4I1	cytochrome c oxidase subunit 4I1 [Source:HGNC Symbol;Acc:HGNC:2265]	-0.93727607	
TNFSF11	TNF superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:11926]	-0.9373579	
SCAMP2	secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564]	-0.93801767	
HLA-E	major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]	-0.9386673	
MRPL15	mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]	-0.9392888	
DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:2995]	-0.9393692	
APOB	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]	-0.9396902	
SDHD	succinate dehydrogenase complex subunit D [Source:HGNC Symbol;Acc:HGNC:10683]	-0.9398925	
CLDN14-AS1	CLDN14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55953]	-0.9400094	
ANP32A	acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]	-0.94070125	
PSENEN	presenilin enhancer, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:30100]	-0.9419179	
PFDN5	prefoldin subunit 5 [Source:HGNC Symbol;Acc:HGNC:8869]	-0.9420644	
NAGA	alpha-N-acetylgalactosaminidase [Source:HGNC Symbol;Acc:HGNC:7631]	-0.9421202	
FNIP2	folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]	-0.9422707	
ENSG00000267058	novel transcript	-0.94354033	
NDUFA11	NADH:ubiquinone oxidoreductase subunit A11 [Source:HGNC Symbol;Acc:HGNC:20371]	-0.94404703	
POLR1B	RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]	-0.9440489	
B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]	-0.9441004	
HGH1	HGH1 homolog [Source:HGNC Symbol;Acc:HGNC:24161]	-0.94427705	
COL16A1	collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]	-0.9449799	
SCLT1	sodium channel and clathrin linker 1 [Source:HGNC Symbol;Acc:HGNC:26406]	-0.9451992	
LAPTM4A	lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924]	-0.94597906	
TP53	tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]	-0.94673395	
MYO1H	myosin IH [Source:HGNC Symbol;Acc:HGNC:13879]	-0.94675815	
GDF15	growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]	-0.9480254	
PSMD13	proteasome 26S subunit, non-ATPase 13 [Source:HGNC Symbol;Acc:HGNC:9558]	-0.9480725	
CCDST	cervical cancer associated DHX9 suppressive transcript [Source:HGNC Symbol;Acc:HGNC:55988]	-0.9482572	
NXN	nucleoredoxin [Source:HGNC Symbol;Acc:HGNC:18008]	-0.9483156	
HYAL3	hyaluronidase 3 [Source:HGNC Symbol;Acc:HGNC:5322]	-0.9486666	
LINC02356	long intergenic non-protein coding RNA 2356 [Source:HGNC Symbol;Acc:HGNC:53278]	-0.95017165	
NUSAP1	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]	-0.9503737	
MECOM	MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]	-0.95092285	
CIT	citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]	-0.95165277	
CASC9	cancer susceptibility 9 [Source:HGNC Symbol;Acc:HGNC:48906]	-0.9526764	
RAET1L	retinoic acid early transcript 1L [Source:HGNC Symbol;Acc:HGNC:16798]	-0.9530676	
LAMP1	lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]	-0.95318484	
TMED1	transmembrane p24 trafficking protein 1 [Source:HGNC Symbol;Acc:HGNC:17291]	-0.95328575	
NUDT12	nudix hydrolase 12 [Source:HGNC Symbol;Acc:HGNC:18826]	-0.95341545	
DHX40	DEAH-box helicase 40 [Source:HGNC Symbol;Acc:HGNC:18018]	-0.95348513	
TXNDC12	thioredoxin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:24626]	-0.9534891	
ANG	angiogenin [Source:HGNC Symbol;Acc:HGNC:483]	-0.95355386	
GLO1	glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323]	-0.95396227	
HAT1	histone acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4821]	-0.9539788	
GCAT	glycine C-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:4188]	-0.9542146	
GPR107	G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]	-0.95432055	
TCEAL4	transcription elongation factor A like 4 [Source:HGNC Symbol;Acc:HGNC:26121]	-0.9543593	
LEO1	LEO1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:30401]	-0.9546057	
ANGPTL2	angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]	-0.95513415	
GLMP	glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]	-0.95540506	
MTBP	MDM2 binding protein [Source:HGNC Symbol;Acc:HGNC:7417]	-0.9554798	
STX18-AS1	STX18 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48877]	-0.9563956	
TRAPPC11	trafficking protein particle complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:25751]	-0.96073383	
F12	coagulation factor XII [Source:HGNC Symbol;Acc:HGNC:3530]	-0.9612918	
TMEM203	transmembrane protein 203 [Source:HGNC Symbol;Acc:HGNC:28217]	-0.96172976	
MICALL1	MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804]	-0.9619808	
ATP1B3	ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]	-0.96231145	
FTO	FTO alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:24678]	-0.9627671	
ANAPC16	anaphase promoting complex subunit 16 [Source:HGNC Symbol;Acc:HGNC:26976]	-0.9631584	
MPV17L	MPV17 mitochondrial inner membrane protein like [Source:HGNC Symbol;Acc:HGNC:26827]	-0.96381396	
SECTM1	secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]	-0.96404713	
PRUNE1	prune exopolyphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:13420]	-0.9642901	
DCAKD	dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238]	-0.9646406	
CDK5RAP2	CDK5 regulatory subunit associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18672]	-0.9646798	
ISM1	isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213]	-0.9656031	
APOD	apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]	-0.9657715	
LINC02477	long intergenic non-protein coding RNA 2477 [Source:HGNC Symbol;Acc:HGNC:53425]	-0.96659374	
BDKRB2	bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]	-0.9678126	
MAPK4	mitogen-activated protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:6878]	-0.96860963	
CHMP2A	charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216]	-0.9687933	
XNDC1N	XRCC1 N-terminal domain containing 1, N-terminal like [Source:HGNC Symbol;Acc:HGNC:54661]	-0.96901554	
MIOS	meiosis regulator for oocyte development [Source:HGNC Symbol;Acc:HGNC:21905]	-0.96914566	
RPN2	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]	-0.96936125	
GASK1B	golgi associated kinase 1B [Source:HGNC Symbol;Acc:HGNC:25312]	-0.96954405	
AGA	aspartylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:318]	-0.9698904	
PSMB6	proteasome 20S subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543]	-0.97062457	
MYOM3	myomesin 3 [Source:HGNC Symbol;Acc:HGNC:26679]	-0.9712052	
ACBD3-AS1	ACBD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40701]	-0.9712564	
PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	-0.9713734	
TMEM17	transmembrane protein 17 [Source:HGNC Symbol;Acc:HGNC:26623]	-0.9715213	
MPP7	MAGUK p55 scaffold protein 7 [Source:HGNC Symbol;Acc:HGNC:26542]	-0.97167677	
LMBRD2	LMBR1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25287]	-0.9717295	
RNLS	renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]	-0.9719872	
EBP	EBP cholestenol delta-isomerase [Source:HGNC Symbol;Acc:HGNC:3133]	-0.9721616	
CAP1	cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]	-0.9729734	
DUOXA1	dual oxidase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:26507]	-0.97306126	
C1orf68	chromosome 1 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:29468]	-0.9738557	
E2F7	E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]	-0.9761964	
DNAI4	dynein axonemal intermediate chain 4 [Source:HGNC Symbol;Acc:HGNC:26252]	-0.9772023	
GDA	guanine deaminase [Source:HGNC Symbol;Acc:HGNC:4212]	-0.9774385	
RHOBTB1	Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738]	-0.9776478	
ZNF287	zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]	-0.9781164	
TTC8	tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087]	-0.9781375	
TKFC	triokinase and FMN cyclase [Source:HGNC Symbol;Acc:HGNC:24552]	-0.9785114	
ENSG00000287016	novel transcript	-0.9788087	
MESP2	mesoderm posterior bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29659]	-0.9800147	
HK1	hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]	-0.9802674	
ARV1	ARV1 homolog, fatty acid homeostasis modulator [Source:HGNC Symbol;Acc:HGNC:29561]	-0.9804861	
IL36B	interleukin 36 beta [Source:HGNC Symbol;Acc:HGNC:15564]	-0.9815598	
ERI3	ERI1 exoribonuclease family member 3 [Source:HGNC Symbol;Acc:HGNC:17276]	-0.9839683	
CETN3	centrin 3 [Source:HGNC Symbol;Acc:HGNC:1868]	-0.9839701	
RAB23	RAB23, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14263]	-0.98421514	
INTS13	integrator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:20174]	-0.9842891	
MCM7	minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950]	-0.98503363	
HPDL	4-hydroxyphenylpyruvate dioxygenase like [Source:HGNC Symbol;Acc:HGNC:28242]	-0.9853608	
EMC2	ER membrane protein complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28963]	-0.9855923	
JOSD2	Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853]	-0.9871987	
ENSG00000255491	novel transcript	-0.9877139	
KIF24	kinesin family member 24 [Source:HGNC Symbol;Acc:HGNC:19916]	-0.9900895	
TBX6	T-box transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:11605]	-0.99087524	
CCN6	cellular communication network factor 6 [Source:HGNC Symbol;Acc:HGNC:12771]	-0.991	
NTM	neurotrimin [Source:HGNC Symbol;Acc:HGNC:17941]	-0.99213964	
ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit [Source:HGNC Symbol;Acc:HGNC:13816]	-0.9922496	
ENSG00000287259	novel transcript	-0.9923456	
PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9561]	-0.99336666	
PYURF	PIGY upstream open reading frame [Source:HGNC Symbol;Acc:HGNC:44317]	-0.9934692	
FRAS1	Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185]	-0.9948744	
EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3290]	-0.99544436	
PMFBP1	polyamine modulated factor 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17728]	-0.99564505	
C1orf74	chromosome 1 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:26319]	-0.9957019	
MEIG1	meiosis/spermiogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23429]	-0.99623066	
TMEM74	transmembrane protein 74 [Source:HGNC Symbol;Acc:HGNC:26409]	-0.9962411	
TMPRSS11E	transmembrane serine protease 11E [Source:HGNC Symbol;Acc:HGNC:24465]	-0.99638855	
THEG	theg spermatid protein [Source:HGNC Symbol;Acc:HGNC:13706]	-0.99710983	
FLVCR1-DT	FLVCR1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:39077]	-0.9974117	
WFDC2	WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:HGNC:15939]	-0.99813884	
GEMIN4	gem nuclear organelle associated protein 4 [Source:HGNC Symbol;Acc:HGNC:15717]	-0.99864364	
YEATS4	YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859]	-0.9987323	
IMP3	IMP U3 small nucleolar ribonucleoprotein 3 [Source:HGNC Symbol;Acc:HGNC:14497]	-0.99946177	
SEMA5A	semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]	-1.0002805	
CARD16	caspase recruitment domain family member 16 [Source:HGNC Symbol;Acc:HGNC:33701]	-1.0014273	
UPK1A	uroplakin 1A [Source:HGNC Symbol;Acc:HGNC:12577]	-1.0016544	
UGP2	UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]	-1.0019426	
HOXA7	homeobox A7 [Source:HGNC Symbol;Acc:HGNC:5108]	-1.0019548	
LIN9	lin-9 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:30830]	-1.0021075	
RDH11	retinol dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:17964]	-1.0021775	
SERINC5	serine incorporator 5 [Source:HGNC Symbol;Acc:HGNC:18825]	-1.0022382	
NDUFC1	NADH:ubiquinone oxidoreductase subunit C1 [Source:HGNC Symbol;Acc:HGNC:7705]	-1.0023732	
IFT43	intraflagellar transport 43 [Source:HGNC Symbol;Acc:HGNC:29669]	-1.0036067	
C10orf55	chromosome 10 putative open reading frame 55 [Source:HGNC Symbol;Acc:HGNC:31008]	-1.0042629	
PHAF1	phagosome assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:29564]	-1.0050025	
C1QTNF1	C1q and TNF related 1 [Source:HGNC Symbol;Acc:HGNC:14324]	-1.0052549	
PPFIA3	PTPRF interacting protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:9247]	-1.0055842	
DTX3L	deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]	-1.0058138	
LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:6560]	-1.0066015	
ABHD12B	abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:HGNC:19837]	-1.0068071	
KLHDC9	kelch domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28489]	-1.007664	
COMMD1	copper metabolism domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23024]	-1.0076648	
SLC35G1	solute carrier family 35 member G1 [Source:HGNC Symbol;Acc:HGNC:26607]	-1.0079175	
ASF1B	anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996]	-1.0096834	
APOC1	apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]	-1.010499	
POLR3G	RNA polymerase III subunit G [Source:HGNC Symbol;Acc:HGNC:30075]	-1.0125152	
TUSC3	tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242]	-1.0151308	
ENSG00000227496	novel transcript	-1.0160314	
VSTM2L	V-set and transmembrane domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:16096]	-1.0172584	
FGF22	fibroblast growth factor 22 [Source:HGNC Symbol;Acc:HGNC:3679]	-1.0174179	
CSRNP3	cysteine and serine rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729]	-1.0177959	
PAPPA	pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]	-1.0180482	
CBX5	chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555]	-1.0184405	
BRK1	BRICK1 subunit of SCAR/WAVE actin nucleating complex [Source:HGNC Symbol;Acc:HGNC:23057]	-1.0186393	
PXMP2	peroxisomal membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:9716]	-1.0191472	
ACTG1	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	-1.0196075	
SELENOI	selenoprotein I [Source:HGNC Symbol;Acc:HGNC:29361]	-1.0200104	
BPGM	bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093]	-1.0213591	
SEC14L2	SEC14 like lipid binding 2 [Source:HGNC Symbol;Acc:HGNC:10699]	-1.0217088	
FAM111A-DT	FAM111A divergent transcript [Source:HGNC Symbol;Acc:HGNC:53752]	-1.0217433	
SPATA6	spermatogenesis associated 6 [Source:HGNC Symbol;Acc:HGNC:18309]	-1.0219994	
FOXE1	forkhead box E1 [Source:HGNC Symbol;Acc:HGNC:3806]	-1.0223181	
TMEM218	transmembrane protein 218 [Source:HGNC Symbol;Acc:HGNC:27344]	-1.0229825	
RIBC2	RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]	-1.0243	
CCDC121	coiled-coil domain containing 121 [Source:HGNC Symbol;Acc:HGNC:25833]	-1.0265568	
DLAT	dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]	-1.0267018	
COMMD6	COMM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24015]	-1.0272428	
RRS1	ribosome biogenesis regulator 1 homolog [Source:HGNC Symbol;Acc:HGNC:17083]	-1.0275794	
LINC01204	long intergenic non-protein coding RNA 1204 [Source:HGNC Symbol;Acc:HGNC:49635]	-1.0278888	
TTC13	tetratricopeptide repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:26204]	-1.0281966	
LRAT	lecithin retinol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6685]	-1.0286499	
COPS8	COP9 signalosome subunit 8 [Source:HGNC Symbol;Acc:HGNC:24335]	-1.0289736	
ADSS2	adenylosuccinate synthase 2 [Source:HGNC Symbol;Acc:HGNC:292]	-1.0292108	
NACA	nascent polypeptide associated complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:7629]	-1.0292706	
DCTPP1	dCTP pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28777]	-1.0298469	
LINC00381	long intergenic non-protein coding RNA 381 [Source:HGNC Symbol;Acc:HGNC:42708]	-1.0310799	
PDAP1	PDGFA associated protein 1 [Source:HGNC Symbol;Acc:HGNC:14634]	-1.0315189	
PRICKLE3	prickle planar cell polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:6645]	-1.0327957	
C2CD4D	C2 calcium dependent domain containing 4D [Source:HGNC Symbol;Acc:HGNC:37210]	-1.0328122	
FBXO16	F-box protein 16 [Source:HGNC Symbol;Acc:HGNC:13618]	-1.0328214	
IQCH-AS1	IQCH antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44104]	-1.0363414	
IPO8	importin 8 [Source:HGNC Symbol;Acc:HGNC:9853]	-1.0366087	
BPHL	biphenyl hydrolase like [Source:HGNC Symbol;Acc:HGNC:1094]	-1.0381783	
ENDOG	endonuclease G [Source:HGNC Symbol;Acc:HGNC:3346]	-1.0385383	
TSPAN9	tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]	-1.0386702	
MCM2	minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]	-1.0393808	
SP2-AS1	SP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51341]	-1.0395999	
IFNGR1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	-1.0416605	
LINC02055	long intergenic non-protein coding RNA 2055 [Source:HGNC Symbol;Acc:HGNC:52895]	-1.0419395	
LINC02562	long intergenic non-protein coding RNA 2562 [Source:HGNC Symbol;Acc:HGNC:53602]	-1.0421811	
FANCD2	FA complementation group D2 [Source:HGNC Symbol;Acc:HGNC:3585]	-1.0422276	
ENTPD1-AS1	ENTPD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45203]	-1.0424609	
MRPL51	mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]	-1.0425055	
ADA	adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186]	-1.0431485	
ACLY	ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]	-1.0434769	
KNTC1	kinetochore associated 1 [Source:HGNC Symbol;Acc:HGNC:17255]	-1.0438615	
ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit [Source:HGNC Symbol;Acc:HGNC:3439]	-1.0439404	
NAP1L1	nucleosome assembly protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:7637]	-1.0442266	
EPHA1	EPH receptor A1 [Source:HGNC Symbol;Acc:HGNC:3385]	-1.0443299	
PON2	paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]	-1.0445333	
KRT40	keratin 40 [Source:HGNC Symbol;Acc:HGNC:26707]	-1.0446719	
NDUFA8	NADH:ubiquinone oxidoreductase subunit A8 [Source:HGNC Symbol;Acc:HGNC:7692]	-1.0448806	
OVOL1-AS1	OVOL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49319]	-1.0449687	
RTRAF	RNA transcription, translation and transport factor [Source:HGNC Symbol;Acc:HGNC:23169]	-1.0455297	
CNIH1	cornichon family AMPA receptor auxiliary protein 1 [Source:HGNC Symbol;Acc:HGNC:19431]	-1.0455669	
USH1G	USH1 protein network component sans [Source:HGNC Symbol;Acc:HGNC:16356]	-1.0459627	
GANC	glucosidase alpha, neutral C [Source:HGNC Symbol;Acc:HGNC:4139]	-1.04657	
FAM13A	family with sequence similarity 13 member A [Source:HGNC Symbol;Acc:HGNC:19367]	-1.0466468	
NDUFC2	NADH:ubiquinone oxidoreductase subunit C2 [Source:HGNC Symbol;Acc:HGNC:7706]	-1.0476005	
DPYSL3	dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]	-1.0486153	
ARL4A	ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]	-1.049459	
KRT27	keratin 27 [Source:HGNC Symbol;Acc:HGNC:30841]	-1.0497254	
HHIPL1	HHIP like 1 [Source:HGNC Symbol;Acc:HGNC:19710]	-1.0498836	
SCRN2	secernin 2 [Source:HGNC Symbol;Acc:HGNC:30381]	-1.0500952	
P4HB	prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]	-1.0506374	
FOLR1	folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791]	-1.0521184	
TOMM20	translocase of outer mitochondrial membrane 20 [Source:HGNC Symbol;Acc:HGNC:20947]	-1.0531386	
KLHL35	kelch like family member 35 [Source:HGNC Symbol;Acc:HGNC:26597]	-1.0532824	
PRAF2	PRA1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:28911]	-1.0535698	
ACO2	aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]	-1.0543866	
TPX2	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	-1.0547334	
HRNR	hornerin [Source:HGNC Symbol;Acc:HGNC:20846]	-1.0547582	
PARK7	Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369]	-1.0547798	
SASH1	SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19182]	-1.0549959	
SWSAP1	SWIM-type zinc finger 7 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26638]	-1.055302	
MEA1	male-enhanced antigen 1 [Source:HGNC Symbol;Acc:HGNC:6986]	-1.0554857	
KALRN	kalirin RhoGEF kinase [Source:HGNC Symbol;Acc:HGNC:4814]	-1.0560603	
DNAL4	dynein axonemal light chain 4 [Source:HGNC Symbol;Acc:HGNC:2955]	-1.0577749	
TAS2R3	taste 2 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:14910]	-1.0581031	
VAMP5	vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646]	-1.059706	
OS9	OS9 endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:HGNC:16994]	-1.0606257	
CKAP4	cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	-1.0611237	
YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]	-1.0613434	
SKIC8	SKI8 subunit of superkiller complex [Source:HGNC Symbol;Acc:HGNC:30300]	-1.0615703	
