ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000146453,17.78150952,5.609393347,1.046133937,7.77E-08,4.92E-07
ENSG00000146457,85.07537812,2.429737457,0.256084514,4.53E-22,8.22E-21
ENSG00000146463,55.89969994,1.274865721,0.285286833,3.42E-06,1.74E-05
ENSG00000146592,65.37607124,5.337440636,0.531031682,6.04E-24,1.19E-22
ENSG00000146648,55.88793985,-1.379857223,0.275249019,2.05E-07,1.23E-06
ENSG00000146676,43.38394654,1.3549842,0.326681864,1.32E-05,6.14E-05
ENSG00000146701,89.09907984,-2.132644627,0.256899561,2.04E-17,2.83E-16
ENSG00000146733,13.80247363,-1.387964045,0.635800661,0.009319763,0.022807195
ENSG00000146757,17.11212666,2.215053013,0.639808064,0.000105081,0.000417671
ENSG00000146802,4.782428588,-2.398478269,1.096010242,0.003968659,0.010858298
ENSG00000146826,29.34447485,0.818719912,0.38760151,0.022281877,0.048532127
ENSG00000146830,103.7390785,2.885601564,0.274730413,1.47E-26,3.23E-25
ENSG00000146842,10.97734786,-1.281966278,0.616043304,0.013368993,0.031324114
ENSG00000146872,39.30090772,2.254609351,0.396941615,2.81E-09,2.11E-08
ENSG00000146904,29.94011412,-2.228704114,0.417482883,1.83E-08,1.25E-07
ENSG00000146963,82.43974109,0.726433946,0.233236065,0.001369144,0.004237789
ENSG00000147003,4.848901457,2.053288057,1.147586114,0.010993365,0.026416185
ENSG00000147010,31.73090182,-1.401309558,0.370596922,5.49E-05,0.000230994
ENSG00000147050,70.7170861,2.387505467,0.29102101,4.80E-17,6.46E-16
ENSG00000147065,249.5740811,-0.435747368,0.133776741,0.000970402,0.003110785
ENSG00000147123,45.34500121,-0.919248462,0.335007616,0.003561875,0.009895617
ENSG00000147133,33.71993388,1.780274333,0.382085851,8.52E-07,4.72E-06
ENSG00000147140,232.0141457,1.422410854,0.158797478,1.27E-19,1.99E-18
ENSG00000147155,61.43711954,-1.346737166,0.319070492,9.27E-06,4.41E-05
ENSG00000147162,518.6521777,2.951809553,0.124522393,6.48E-125,9.39E-123
ENSG00000147168,2.525636857,2.322274036,2.818072656,0.017865288,0.040123116
ENSG00000147174,246.1639478,7.694947183,0.516755819,3.15E-49,1.41E-47
ENSG00000147180,10.75442005,2.912356958,0.846709699,0.000102992,0.000409817
ENSG00000147274,88.11011072,0.936300191,0.223970468,1.75E-05,7.96E-05
ENSG00000147383,64.00475614,-1.735172179,0.286242045,3.76E-10,3.05E-09
ENSG00000147394,116.7356529,-2.593212676,0.221805173,2.32E-32,6.48E-31
ENSG00000147400,41.27711804,-2.850755098,0.427096479,3.25E-12,3.17E-11
ENSG00000147403,227.1326839,-1.969701926,0.144497971,6.60E-43,2.55E-41
ENSG00000147416,291.937836,1.52160269,0.132332643,4.69E-31,1.24E-29
ENSG00000147419,17.41133453,-2.391942249,0.568982911,4.27E-06,2.14E-05
ENSG00000147421,34.07448397,2.462623808,0.440960088,4.45E-09,3.28E-08
ENSG00000147437,62.47514748,3.690326959,0.391273461,8.65E-22,1.53E-20
ENSG00000147439,37.05818833,1.351169251,0.382221088,0.000158995,0.000608576
ENSG00000147509,28.72208186,-0.974954961,0.401213557,0.00822433,0.02049204
ENSG00000147535,29.98671552,0.846280668,0.389594268,0.018735925,0.041762519
ENSG00000147548,31.0858899,0.951885522,0.369140582,0.005683349,0.014843956
ENSG00000147586,30.54557995,-1.026783087,0.42745924,0.008228816,0.020497723
ENSG00000147592,10.70510733,-2.364152918,0.732563194,0.000200183,0.000748427
ENSG00000147604,356.1185447,-1.451037278,0.128334779,4.31E-30,1.11E-28
ENSG00000147669,74.18899078,-0.968651125,0.282058986,0.000338589,0.001209068
ENSG00000147676,183.6470328,-1.817839869,0.180296245,1.66E-24,3.35E-23
ENSG00000147677,77.49254306,-0.744386742,0.229120403,0.000831887,0.002714001
ENSG00000147684,35.75606413,-0.95182161,0.333305185,0.002444385,0.007101664
ENSG00000147687,6.985382351,-1.730323517,0.82014943,0.007396693,0.018708143
ENSG00000147697,35.20902498,-2.585021476,0.403956843,2.40E-11,2.20E-10
ENSG00000147789,20.44501237,1.105917584,0.460458443,0.007721246,0.019417096
ENSG00000147799,13.61535395,1.229849849,0.575061564,0.012592235,0.02978366
ENSG00000147853,30.83666152,-1.887688377,0.406904904,8.49E-07,4.71E-06
ENSG00000147854,42.44530943,2.037631467,0.376026266,1.38E-08,9.56E-08
ENSG00000147872,51.5778194,-0.933431957,0.297076281,0.00098583,0.003154654
ENSG00000147883,67.96268399,-3.540262679,0.312126664,1.16E-30,3.04E-29
ENSG00000147889,13.45100682,-1.354433968,0.575716877,0.006291032,0.016234159
ENSG00000147896,8.857770323,-2.074163089,0.903359304,0.003169401,0.008911248
ENSG00000147955,71.8697317,-3.071325083,0.294300504,2.46E-26,5.36E-25
ENSG00000148110,69.58617435,-1.050033376,0.264019149,3.73E-05,0.000161189
ENSG00000148143,15.55202167,2.263777875,0.575926793,1.57E-05,7.21E-05
ENSG00000148153,30.18721591,0.958894232,0.394372939,0.008409305,0.020890514
ENSG00000148175,58.12954466,-1.727082687,0.283742059,3.19E-10,2.62E-09
ENSG00000148180,48.339475,-2.017772363,0.315572972,3.53E-11,3.19E-10
ENSG00000148200,8.422927769,3.298013597,1.018200547,0.000233414,0.000859791
ENSG00000148218,7.168031463,-2.882969435,0.942247578,0.000306724,0.001103718
ENSG00000148248,202.804865,0.578123856,0.14613751,6.32E-05,0.000262057
ENSG00000148290,24.8632263,-1.536627578,0.467053232,0.000299882,0.001080711
ENSG00000148291,42.5880681,-0.825083868,0.325513875,0.007299719,0.01850165
ENSG00000148300,29.07497258,-2.146973836,0.460460173,6.15E-07,3.47E-06
ENSG00000148303,806.3291556,-2.149579639,0.092889483,3.56E-119,4.87E-117
ENSG00000148334,23.0327047,-1.943024454,0.479828168,1.14E-05,5.36E-05
ENSG00000148339,45.81226668,1.077005444,0.316770162,0.000349799,0.001245107
ENSG00000148341,57.05434895,-1.078071739,0.291215919,0.000114174,0.000450719
ENSG00000148343,47.96976812,1.478733599,0.340405903,4.97E-06,2.46E-05
ENSG00000148344,12.18218125,-1.427868305,0.697357772,0.011452379,0.027355731
ENSG00000148346,21.59956224,1.03526296,0.5005445,0.018925073,0.042122782
ENSG00000148356,61.10631841,1.263098788,0.281860966,3.28E-06,1.67E-05
ENSG00000148358,40.37315,-0.919615536,0.314459226,0.002054558,0.006086333
ENSG00000148362,17.45972182,-1.753267483,0.618055368,0.001037568,0.003303427
ENSG00000148384,27.94429607,1.80330732,0.47936858,4.36E-05,0.000186687
ENSG00000148396,67.21926197,0.843485811,0.257238242,0.000687344,0.002286935
ENSG00000148400,122.6666523,1.412871473,0.190211361,4.05E-14,4.54E-13
ENSG00000148444,21.77635209,-2.077469198,0.516848058,1.12E-05,5.24E-05
ENSG00000148450,15.5571203,-2.36913617,0.636959186,3.19E-05,0.000139024
ENSG00000148481,15.69351414,-1.596542062,0.613489551,0.002432588,0.007074487
ENSG00000148484,35.22088206,-3.324086594,0.435432565,3.40E-15,4.09E-14
ENSG00000148516,17.91255103,5.991932373,1.310402873,2.29E-07,1.37E-06
ENSG00000148572,92.39499576,-0.900028865,0.254072339,0.000244421,0.000896685
ENSG00000148600,3.474005223,-1.759549321,1.199584286,0.022714585,0.049341057
ENSG00000148634,58.06789022,1.664314564,0.291567857,4.36E-09,3.21E-08
ENSG00000148671,137.157967,-1.021386802,0.224079039,2.83E-06,1.46E-05
ENSG00000148677,4.200469027,4.999290822,2.76285821,0.000991448,0.003169833
ENSG00000148737,8.191902707,1.77028759,0.82892101,0.006951087,0.017757893
ENSG00000148773,6.135949415,-1.977570297,0.918354597,0.005303135,0.013974413
ENSG00000148834,89.88780923,-2.418261467,0.259231327,1.87E-21,3.26E-20
ENSG00000148840,111.9617093,2.169223744,0.226111159,1.89E-22,3.48E-21
ENSG00000148841,43.48772586,-2.341808842,0.337176215,7.05E-13,7.27E-12
ENSG00000148908,30.77178599,-1.543406701,0.41570631,6.29E-05,0.000260882
ENSG00000148926,135.4112431,0.879741766,0.194354445,3.89E-06,1.96E-05
ENSG00000148943,47.77025937,1.341398867,0.337433717,2.82E-05,0.000124308
ENSG00000148985,17.1159138,-2.263837277,0.555967955,8.04E-06,3.87E-05
ENSG00000149016,38.86024283,1.072639016,0.343081382,0.000916846,0.002960073
ENSG00000149084,31.41205805,-0.902828237,0.367092727,0.008289457,0.020627486
ENSG00000149091,28.88618346,1.522536558,0.410717402,6.85E-05,0.000282249
ENSG00000149136,54.92484222,-0.743469865,0.275172327,0.004854106,0.012946666
ENSG00000149150,2.620960024,2.465741519,2.581547751,0.01537223,0.035268717
ENSG00000149179,4.417750249,-1.903121727,1.110503046,0.014459384,0.033467372
ENSG00000149187,122.1642693,2.043185151,0.22580839,3.64E-20,5.83E-19
ENSG00000149196,34.03427147,1.050380097,0.371675807,0.002429535,0.007067029
ENSG00000149201,3.220870433,4.792705608,2.588646509,0.000807174,0.002640843
ENSG00000149218,42.03178254,-3.016595436,0.402054514,8.79E-15,1.02E-13
ENSG00000149231,10.01808325,2.231206894,0.814263201,0.00117824,0.003700046
ENSG00000149257,334.0266018,3.838839229,0.170415686,5.72E-113,6.90E-111
ENSG00000149273,285.6075901,-2.391308455,0.136328714,1.28E-69,8.44E-68
ENSG00000149289,33.24314196,2.015940054,0.414408191,2.67E-07,1.58E-06
ENSG00000149313,15.47075071,-1.507021713,0.541834324,0.001620489,0.004931626
ENSG00000149357,82.41977813,-0.736053497,0.242606882,0.001726564,0.005212812
ENSG00000149418,145.0649737,-0.410145939,0.181577165,0.021509904,0.047098655
ENSG00000149480,188.6412453,1.399799012,0.167315589,2.40E-17,3.31E-16
ENSG00000149527,32.63497848,-1.404587712,0.380101204,8.01E-05,0.000324282
ENSG00000149532,131.1520404,2.325250629,0.209588889,2.74E-29,6.85E-28
ENSG00000149547,105.5245506,-2.798043945,0.236750362,4.83E-33,1.39E-31
ENSG00000149573,82.25948755,-3.674979445,0.289646847,1.05E-37,3.57E-36
ENSG00000149582,16.40458637,2.78020852,0.643625686,2.67E-06,1.38E-05
ENSG00000149599,1.695262304,2.537808046,3.16152737,0.015538631,0.035568323
ENSG00000149600,25.52468988,-2.221402832,0.494450528,1.35E-06,7.25E-06
ENSG00000149634,18.79215731,3.719127832,0.941025481,2.15E-05,9.69E-05
ENSG00000149657,69.57149541,1.109591633,0.275481938,2.81E-05,0.000123922
ENSG00000149658,119.1921119,1.514101372,0.211071595,2.49E-13,2.65E-12
ENSG00000149716,27.64269812,1.000099638,0.407422653,0.008210958,0.020470845
ENSG00000149743,14.42897565,-2.435392075,0.655861337,3.37E-05,0.000146632
ENSG00000149781,32.45407439,5.820815827,0.86622499,2.07E-11,1.90E-10
ENSG00000149792,56.0005683,-0.947265954,0.279640512,0.000420832,0.001469055
ENSG00000149806,310.1154288,-1.254061447,0.131709451,7.54E-22,1.34E-20
ENSG00000149809,34.33878151,-1.656314463,0.376705911,3.14E-06,1.61E-05
ENSG00000149823,27.58232357,-0.938953225,0.386916196,0.008642682,0.021388828
ENSG00000149923,239.079834,1.454017782,0.15665224,6.23E-21,1.05E-19
ENSG00000149930,89.82625627,2.300884368,0.276296784,1.66E-17,2.31E-16
ENSG00000149932,32.81481792,-1.974145643,0.440643667,1.56E-06,8.34E-06
ENSG00000150054,11.7050411,-2.053100065,0.683881757,0.000509759,0.001742519
ENSG00000150093,207.8248964,-0.365078492,0.142883972,0.009799463,0.023864147
ENSG00000150316,112.9722432,0.723387237,0.1947275,0.000150628,0.000579614
ENSG00000150347,69.73285172,2.410192757,0.293660973,4.57E-17,6.18E-16
ENSG00000150401,25.27512722,1.895964659,0.487367182,2.38E-05,0.000106245
ENSG00000150403,27.64610599,0.934451185,0.411723439,0.0132387,0.031079179
ENSG00000150433,3.453232129,-2.916310399,1.661153019,0.005995226,0.015559189
ENSG00000150456,4.539381633,-1.964554832,1.415361825,0.01816207,0.040647106
ENSG00000150457,54.79819059,2.626508852,0.346770773,6.96E-15,8.21E-14
ENSG00000150556,15.14296305,-2.423171621,0.603094914,9.23E-06,4.40E-05
ENSG00000150593,81.96571019,-1.860142844,0.238021648,1.37E-15,1.68E-14
ENSG00000150687,7.452874415,-3.151815434,0.961597282,0.000132209,0.000515175
ENSG00000150722,5.656313522,1.604913925,0.977279666,0.021475755,0.047030995
ENSG00000150753,208.7723997,0.336479176,0.14311371,0.017811194,0.040046178
ENSG00000150768,18.25112826,-1.859159273,0.54459384,0.000141679,0.00054971
ENSG00000150776,28.01760529,1.189509681,0.404280889,0.001450575,0.004460463
ENSG00000150779,57.23935441,-2.128810144,0.336169205,4.59E-11,4.09E-10
ENSG00000150782,84.16574659,-1.723901689,0.243235815,4.01E-13,4.20E-12
ENSG00000150938,45.37559606,-0.957368784,0.30474332,0.000975277,0.003124163
ENSG00000150991,3723.586835,2.435461642,0.061876117,0,0
ENSG00000151012,42.33186576,1.211870003,0.422309156,0.00182165,0.005460048
ENSG00000151014,78.99249576,1.851591959,0.260492515,3.11E-13,3.29E-12
ENSG00000151116,17.66147187,-1.53163589,0.512396722,0.000832006,0.002714001
ENSG00000151117,47.61469197,-1.141779008,0.305094427,8.69E-05,0.000349995
ENSG00000151176,29.41117308,-0.826895989,0.383693323,0.019699219,0.043662129
ENSG00000151239,63.10940154,-1.355425218,0.264977575,1.25E-07,7.73E-07
ENSG00000151247,16.24513635,1.016051444,0.491083589,0.019525279,0.043329661
ENSG00000151304,29.1046805,1.150520449,0.395448475,0.001687876,0.005116276
ENSG00000151327,14.67474032,-1.230694102,0.55278422,0.010105038,0.02453403
ENSG00000151332,105.3780481,2.791950776,0.264928982,9.96E-27,2.21E-25
ENSG00000151366,53.78923528,-1.533900035,0.297341667,8.10E-08,5.12E-07
ENSG00000151422,96.28732861,2.819828006,0.283650019,5.24E-24,1.03E-22
ENSG00000151458,54.46784417,1.146594672,0.290801507,3.96E-05,0.000170622
ENSG00000151465,79.45525682,-1.267809487,0.270343178,1.16E-06,6.33E-06
ENSG00000151491,12.06876455,3.419589219,0.959862221,8.93E-05,0.00035845
ENSG00000151500,10.69674454,-2.216299678,0.741538369,0.000447104,0.001549932
ENSG00000151553,26.04245266,1.091471476,0.435884605,0.005995875,0.015559189
ENSG00000151576,19.97177169,1.269776692,0.46680726,0.002595715,0.007481281
ENSG00000151632,12.37100416,-1.681404521,0.616346449,0.001583097,0.004825946
ENSG00000151690,29.37643631,-1.331458006,0.401785616,0.000351239,0.001249616
ENSG00000151715,89.43530399,-2.239838696,0.237566971,8.01E-22,1.42E-20
ENSG00000151718,44.77699052,2.305624204,0.379372621,2.55E-10,2.12E-09
ENSG00000151726,67.37555535,-2.038226542,0.264738389,2.99E-15,3.61E-14
ENSG00000151746,7.656043563,1.862006218,0.819890915,0.004697197,0.012569843
ENSG00000151748,36.47660129,1.052442592,0.371264046,0.002366401,0.006899266
ENSG00000151835,24.29459577,2.964039745,0.52242033,2.40E-09,1.82E-08
ENSG00000151914,40.48781211,-2.390170323,0.351555358,1.88E-12,1.87E-11
ENSG00000151923,61.61111712,0.871113178,0.26362125,0.000614688,0.002063686
ENSG00000151929,802.8372324,2.769700303,0.10022702,5.92E-169,1.30E-166
ENSG00000152082,51.70198215,-1.762122382,0.353268249,1.53E-07,9.32E-07
ENSG00000152102,150.5687193,0.814112922,0.179048221,3.75E-06,1.90E-05
ENSG00000152147,5.13184857,-1.803706313,0.996510838,0.012579103,0.029762322
ENSG00000152193,30.19925319,0.92361411,0.40123943,0.012362152,0.029296885
ENSG00000152217,9.97547644,2.386672306,0.763031527,0.000299752,0.001080509
ENSG00000152223,49.51289223,1.462756152,0.317732492,1.29E-06,6.99E-06
ENSG00000152234,61.10312809,-2.514754297,0.291501885,1.09E-18,1.62E-17
ENSG00000152240,7.126789219,-1.909352166,0.960711961,0.007608228,0.019157523
ENSG00000152242,36.39477052,1.149417342,0.345876039,0.000425378,0.00148421
ENSG00000152332,88.2082932,1.331710303,0.251881516,6.49E-08,4.16E-07
ENSG00000152377,19.27048997,2.457165787,0.544674931,1.16E-06,6.34E-06
ENSG00000152413,41.41419863,1.996599985,0.406459242,2.15E-07,1.29E-06
ENSG00000152422,47.76029397,2.394149491,0.355787262,3.23E-12,3.16E-11
ENSG00000152433,13.57422121,2.702388329,0.698139905,1.77E-05,8.08E-05
ENSG00000152443,57.79502048,2.7018625,0.345530402,1.05E-15,1.30E-14
ENSG00000152454,47.71182588,2.885896002,0.430491853,3.25E-12,3.17E-11
ENSG00000152464,35.89191761,-0.771810748,0.363718801,0.022626383,0.049171549
ENSG00000152484,107.3180586,2.256989241,0.240968356,1.63E-21,2.85E-20
ENSG00000152492,41.71298299,1.226848967,0.336155914,0.000115645,0.000455656
ENSG00000152503,6.532937112,4.415226277,1.453906364,0.000169554,0.000644901
ENSG00000152518,111.3894892,-2.104050547,0.218352362,1.25E-22,2.33E-21
ENSG00000152520,45.86776277,1.838705491,0.346316763,2.92E-08,1.95E-07
ENSG00000152556,22.11861069,-0.884287941,0.413808422,0.019214529,0.042712063
ENSG00000152558,95.51506797,-2.238101281,0.253504523,1.98E-19,3.06E-18
ENSG00000152661,195.8120722,-2.887813822,0.178904696,1.86E-59,1.01E-57
ENSG00000152683,10.562109,-2.245581394,0.699439427,0.00022728,0.000838904
ENSG00000152684,31.63523784,-1.251632596,0.397390612,0.000682562,0.002273638
ENSG00000152766,33.77327546,-2.52550625,0.39107548,1.70E-11,1.57E-10
ENSG00000152778,9.807587167,-1.390157601,0.768540648,0.021049942,0.046189295
ENSG00000152782,2.930035874,-2.324893684,1.538632378,0.014831878,0.034187454
ENSG00000152784,4.509309839,3.132416082,1.558363795,0.003549441,0.009868647
ENSG00000152795,824.1943057,3.028348101,0.11014544,3.88E-167,8.26E-165
ENSG00000152939,17.00768729,-1.087350574,0.533952717,0.018794874,0.041869197
ENSG00000152942,13.16864369,-1.48801426,0.592237649,0.003570162,0.009914835
ENSG00000152944,52.18316764,0.711794693,0.289785173,0.010259995,0.024870248
ENSG00000153006,28.32909827,0.980166543,0.378555428,0.005337898,0.014055785
ENSG00000153044,5.391304603,-2.898484083,1.191103364,0.001931055,0.005756984
ENSG00000153046,89.1745194,0.738157706,0.215088615,0.00043331,0.001508978
ENSG00000153094,5.074582126,1.857862615,1.014534648,0.012212411,0.028989461
ENSG00000153130,17.70655754,-2.355692068,0.566211072,5.62E-06,2.76E-05
ENSG00000153187,132.2975535,1.480855229,0.198596617,3.27E-14,3.69E-13
ENSG00000153207,33.19869033,0.822434582,0.358094466,0.014045852,0.032672119
ENSG00000153214,28.29340584,-1.085088689,0.383131029,0.002270953,0.006652518
ENSG00000153294,52.66684616,-2.745359664,0.329316226,1.13E-17,1.60E-16
ENSG00000153317,61.02566786,2.19168553,0.312825041,5.48E-13,5.70E-12
ENSG00000153391,45.49288901,0.881695983,0.329481918,0.004639032,0.012455624
ENSG00000153406,10.08543605,-3.204376201,0.829577736,1.64E-05,7.51E-05
ENSG00000153443,43.88796842,2.079316722,0.36838513,3.80E-09,2.82E-08
ENSG00000153487,48.97406545,4.059984034,0.478969688,5.48E-18,7.86E-17
ENSG00000153531,12.04258174,4.695168786,1.093459305,7.77E-06,3.75E-05
ENSG00000153561,46.661309,1.178643765,0.295572385,3.14E-05,0.000137129
ENSG00000153714,12.21846715,-1.940653128,0.647491437,0.000518365,0.001770683
ENSG00000153814,18.35819242,1.725322432,0.605930551,0.001148213,0.003617519
ENSG00000153815,30.6227818,1.047176227,0.373294495,0.002619687,0.007541365
ENSG00000153823,4.644702996,-1.905761814,1.033450922,0.010395918,0.025151694
ENSG00000153827,221.6872371,1.907446094,0.155191759,2.62E-35,8.16E-34
ENSG00000153879,180.1831697,1.453739986,0.173653918,2.28E-17,3.14E-16
ENSG00000153885,40.69422044,0.761633643,0.338540188,0.017028419,0.038550892
ENSG00000153914,35.1497683,1.482177558,0.37811149,3.04E-05,0.000133511
ENSG00000153922,68.99920028,2.226468662,0.285700289,1.39E-15,1.71E-14
ENSG00000153933,9.365821309,1.97679231,0.846175969,0.003952792,0.010834076
ENSG00000153936,7.652670839,-1.70918441,0.803593678,0.007375673,0.018661497
ENSG00000153956,5.852369508,1.736660511,0.965221597,0.015004718,0.034541863
ENSG00000153975,140.2225877,2.046906461,0.226269214,3.42E-20,5.49E-19
ENSG00000154001,28.06335402,0.817117431,0.387312153,0.022500287,0.048928315
ENSG00000154059,12.90225749,-1.608572246,0.612325563,0.002257382,0.006618118
ENSG00000154079,13.05684439,-2.194633075,0.735239739,0.000445059,0.001544322
ENSG00000154102,9.935436189,-2.377008659,0.784223113,0.000372938,0.00131775
ENSG00000154124,52.75090706,2.133690169,0.31278266,1.94E-12,1.93E-11
ENSG00000154144,67.80860278,2.162852439,0.308984381,5.48E-13,5.70E-12
ENSG00000154174,43.10361512,-0.796625417,0.321543433,0.008786675,0.021684989
ENSG00000154222,31.53447391,0.863867098,0.38172087,0.014735624,0.03398723
ENSG00000154227,42.79163624,-2.858170298,0.406191832,2.70E-13,2.87E-12
ENSG00000154263,2.494671464,3.908715929,2.703729167,0.003703371,0.010227887
ENSG00000154265,12.34800494,1.677408716,0.632093756,0.002048962,0.006073484
ENSG00000154310,23.06151163,4.622256773,0.737091859,1.32E-10,1.13E-09
ENSG00000154328,46.01234795,2.915781989,0.36996654,5.56E-16,7.01E-15
ENSG00000154380,26.29940073,-1.319555602,0.402570237,0.000399275,0.001401237
ENSG00000154447,32.86964587,1.899955206,0.4028561,5.97E-07,3.38E-06
ENSG00000154511,17.58501184,-1.848545596,0.515362823,7.44E-05,0.000303807
ENSG00000154518,59.82383313,-1.858038121,0.282166456,1.15E-11,1.08E-10
ENSG00000154553,13.41686722,7.370343035,2.482538869,6.45E-08,4.14E-07
ENSG00000154719,84.16776381,-1.202462798,0.245870551,4.59E-07,2.64E-06
ENSG00000154723,100.2546735,-1.767167122,0.215342275,6.14E-17,8.19E-16
ENSG00000154734,59.00227029,1.991388188,0.295098606,3.54E-12,3.45E-11
ENSG00000154743,3.498590959,-2.340463976,1.40906273,0.01324229,0.031082567
ENSG00000154803,241.002058,4.396465967,0.249727462,6.49E-70,4.35E-68
ENSG00000154813,43.47328687,0.968899101,0.31604322,0.001262875,0.003942544
ENSG00000154845,97.02150442,0.555780546,0.205169294,0.005715122,0.014910804
ENSG00000154856,5.969676776,-5.005185619,1.531836068,5.97E-05,0.000249023
ENSG00000154914,12.82717954,1.947369472,0.731087686,0.001692317,0.005125444
ENSG00000155066,44.8334209,-1.570494107,0.32395969,3.79E-07,2.20E-06
ENSG00000155090,163.9282873,1.043039025,0.16143315,5.83E-11,5.15E-10
ENSG00000155097,95.50373516,1.901848778,0.239806319,5.87E-16,7.38E-15
ENSG00000155115,82.14654677,-2.185293832,0.264158885,2.59E-17,3.55E-16
ENSG00000155229,28.42688289,-1.310753885,0.401409702,0.00043306,0.001508471
ENSG00000155254,11.87227474,-1.637014569,0.667507652,0.003628555,0.01005771
ENSG00000155256,67.30300024,1.523358853,0.289070419,4.79E-08,3.13E-07
ENSG00000155265,19.24074167,1.347566891,0.475015367,0.001655857,0.005027638
ENSG00000155304,100.7360634,2.877709239,0.264508381,2.72E-28,6.42E-27
ENSG00000155324,18.74850074,-2.055597841,0.536712883,2.56E-05,0.000113391
ENSG00000155329,38.61259447,1.053124035,0.352883165,0.001477856,0.004536646
ENSG00000155367,24.20330028,1.528660738,0.47940945,0.000448422,0.001553756
ENSG00000155368,199.482197,-3.114912213,0.190159665,3.88E-61,2.15E-59
ENSG00000155393,7.763604791,-3.300870761,1.028269132,0.000174895,0.000663103
ENSG00000155438,72.76363871,-0.957594736,0.278298628,0.000336326,0.001202767
ENSG00000155463,36.30988649,-1.754463671,0.358385725,2.62E-07,1.55E-06
ENSG00000155465,2.020087625,2.383076212,2.811102245,0.01716825,0.038812842
ENSG00000155545,61.35249778,1.973120442,0.298176424,8.67E-12,8.20E-11
ENSG00000155660,184.0379999,-1.456363509,0.157022447,6.49E-21,1.10E-19
ENSG00000155744,26.05885392,1.095640447,0.421567003,0.004705989,0.01258639
ENSG00000155827,17.25083139,-2.237388033,0.556769151,1.03E-05,4.83E-05
ENSG00000155876,139.3604587,-1.793448883,0.214405822,1.56E-17,2.19E-16
ENSG00000155903,30.59929067,1.173025459,0.407494212,0.001837111,0.00550183
ENSG00000155918,143.6825748,-0.758397837,0.215864933,0.000312508,0.001123972
ENSG00000155957,11.59611715,-2.339874144,0.699020909,0.000129901,0.000506863
ENSG00000155961,3.437846335,4.522446522,2.686998551,0.00163866,0.004979602
ENSG00000155962,53.33283661,3.336522556,0.392842862,3.33E-18,4.86E-17
ENSG00000155974,17.84762905,1.646108832,0.578079513,0.001223156,0.003828642
ENSG00000155980,50.76274575,6.449558849,0.83108086,2.32E-14,2.64E-13
ENSG00000156017,10.03012754,-1.644843673,0.721204976,0.005371491,0.014134011
ENSG00000156026,116.5680227,1.161039472,0.21026617,1.67E-08,1.14E-07
ENSG00000156030,20.80234118,1.784882273,0.471229764,3.87E-05,0.00016712
ENSG00000156110,45.35336361,-1.517998672,0.338517446,2.36E-06,1.23E-05
ENSG00000156171,24.81594904,-2.329608391,0.469573317,1.24E-07,7.66E-07
ENSG00000156253,8.554206865,-2.868912813,0.837976865,8.29E-05,0.000335053
ENSG00000156256,56.97625223,0.761312539,0.282580401,0.004962888,0.013195487
ENSG00000156261,284.2269341,0.366142145,0.125611536,0.003347428,0.009364521
ENSG00000156273,128.9833209,0.874747189,0.190170394,2.78E-06,1.43E-05
ENSG00000156299,19.9943255,-1.474751099,0.467026281,0.000516444,0.001764536
ENSG00000156304,101.1718898,2.434518541,0.249126872,3.01E-23,5.76E-22
ENSG00000156384,15.26759015,1.366912096,0.55311754,0.004659271,0.012500695
ENSG00000156411,40.78763315,-1.650753613,0.348203267,6.12E-07,3.46E-06
ENSG00000156427,3.90559876,4.301819704,2.67302145,0.002137909,0.006302306
ENSG00000156453,52.34240204,-1.384083228,0.295451732,1.06E-06,5.81E-06
ENSG00000156463,16.50473291,-2.468715154,0.570250443,2.33E-06,1.22E-05
ENSG00000156467,24.74125151,-1.923140953,0.430744999,1.80E-06,9.54E-06
ENSG00000156471,37.29073594,-1.554197401,0.345567582,2.19E-06,1.15E-05
ENSG00000156482,348.3436814,-1.043583994,0.113731353,2.44E-20,3.96E-19
ENSG00000156502,45.62050255,1.840522548,0.331237571,6.98E-09,5.00E-08
ENSG00000156504,21.19779903,1.126797157,0.45458173,0.006108425,0.015822898
ENSG00000156508,821.3279933,-0.446437028,0.084703726,1.23E-07,7.62E-07
ENSG00000156515,99.99763737,-1.994925552,0.218631169,1.69E-20,2.77E-19
ENSG00000156521,16.91973943,-2.037742038,0.560262616,5.37E-05,0.000226464
ENSG00000156531,10.18722884,-1.368991578,0.651748872,0.011381308,0.02720841
ENSG00000156535,28.09024805,-2.175987101,0.429095462,7.74E-08,4.91E-07
ENSG00000156587,18.43567412,-2.497235283,0.673829668,2.79E-05,0.000123043
ENSG00000156599,119.4172673,-0.685029119,0.195530861,0.000347025,0.001236713
ENSG00000156639,114.590305,0.895205531,0.210541852,1.35E-05,6.30E-05
ENSG00000156671,77.78009982,1.926157285,0.267492033,1.50E-13,1.61E-12
ENSG00000156675,27.30967539,-1.194119808,0.395917759,0.001106126,0.00349939
ENSG00000156709,29.44737163,-1.195539027,0.40331405,0.001310412,0.004077088
ENSG00000156711,51.28051996,-1.633438553,0.310985378,4.48E-08,2.94E-07
ENSG00000156802,23.07911882,0.984081398,0.415326233,0.009705072,0.023654173
ENSG00000156853,8.05264175,1.875772936,0.807925799,0.004152701,0.0113036
ENSG00000156858,57.94405399,1.257057664,0.299173534,1.08E-05,5.10E-05
