,,,,,RNA-Seq,,,,,,,,,,,,,,Microarray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UP,,,,,,,,,,,,DOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kera,,,,,,,Colon,,,,,,,,Entrenz,,,,,,,,Gene Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Fibroblast,,,Monocyte,,,,,Fibroblast,,,,,Monocyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clade IIa,,Clade IIb,,Clade I,,,Clade IIa,,Clade IIb,,Clade I,,,,Zaire,,,Zaire,,,,Zaire,,,,,Zaire,,,,,,,,Keratinocyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UP,,,,,,,,,,,DOWN,,,
UP,Down,UP,Down,UP,Down,,UP,Down,UP,Down,UP,Down,,,UP,Down,,UP,Down,,,,UP,,Down,,,UP,,Down,,,,,1510,,"396 elements included exclusively in ""clade IIb"":",,"19 common elements in ""clade IIa"", ""clade IIb"", ""clade I"" and ""Zaire"":",,"11 common elements in ""clade IIa"", ""clade I"" and ""Zaire"":",,,,,,"402 elements included exclusively in ""clade IIb"":",,,"8 common elements in ""clade IIa"", ""clade IIb"", ""clade I"" and ""Zaire"":",,,"3 common elements in ""clade IIa"", ""clade I"" and ""Zaire"":",,,,,,,,402+5,,,,,,,,,,,,,,,,,,,,,,,
TACC3,MIPEP,EDC4,FOXN3,MATR3,RAB27B,,,,,,,,,,7128,34903,,8032,3414,,,8926,SNURF,7812,CSDE1,,8026,DGS2,,,,,,,MCOLN3,,SMARCA1,,,,,,,,,,HIF1A,,,,,,,,,,,,,,,,,,,,,,RANGAP1,,ZMYM2,,CLASP1,,,,,,,SNAP29,,LARS,,RCHY1
MTMR11,IFNGR1,TRIO,AKR7A2,PHLDB1,RETSAT,,,,,,,,,,15227,4341,,4430,39161,,,5430,POLR2A,6980,TRGV6,,3491,CCN1,,,,,,,PUM2,,KLF8,,,,,,,,,,PSME2,,,,,,,,,,,,,,,,,,,,,,MLC1,,PI3,,IGH,,,,,,,CCDC134,,KCTD1,,COL6A1
MATR3,BAK1,RIPOR1,PHPT1,SAMD4A,CAPG,,,,,,,,,,832,175,,37726,2239,,,23331,TTC28,6984,TRGV10,,8932,MBD2,,,,,,,STYK1,,PARP4,,,,,,,,,,MYBL2,,,,,,,,,,,,,,,,,,,,,,RBM23,,BTN2A2,,IGFBP7,,,,,,,TTLL1,,TIMM10,,MPPED2
PHLDB1,GRN,PNKP,OPN3,SERPINB1,AP2S1,,,,,,,,,,43127,17248,,4425,3131,,,23332,CLASP1,3354,HTR1E,,8031,NCOA4,,,,,,,OGFR,,KATNAL1,,,,,,,,,,TM9SF4,,,,,,,,,,,,,,,,,,,,,,AHSA1,,APOBEC3A,,IGFBP6,,,,,,,TAB1,,RAC1,,TRGV4
SAMD4A,EIPR1,PHLPP2,MRPL43,RNF10,MAP4,,,,,,,,,,7088,7540,,30530,35662,,,3492,IGH,3112,HLA-DOB,,8030,CCDC6,,,,,,,GPBP1,,SLC7A5,,,,,,,,,,IDH3B,,,,,,,,,,,,,,,,,,,,,,CHMP4B,,ECSIT,,IGFBP5,,,,,,,NIN,,ANP32B,,BEVI
RNF10,ALG1,AIFM2,HPF1,RB1CC1,GOPC,,,,,,,,,,34087,36699,,30532,17813,,,3491,CCN1,25897,RNF19A,,5330,PLCB2,,,,,,,ZNF112,,CD276,,,,,,,,,,GDPD3,,,,,,,,,,,,,,,,,,,,,,FMR1,,EPS8L1,,SNED1,,,,,,,PIGH,,FLOT1,,ATP5F1BP1
RB1CC1,ABCF2,MED17,TRAF3IP2,ALAS1,VAMP3,,,,,,,,,,2628,1616,,7991,40310,,,3490,IGFBP7,25898,RCHY1,,7991,TUSC3,,,,,,,BICRA,,GSR,,,,,,,,,,MT4,,,,,,,,,,,,,,,,,,,,,,ZNF106,,STARD13,,IGFBP4,,,,,,,RABGGTA,,SEC31A,,RANBP9
ALAS1,TMSB10,PHKA2,SERPINB3,BIRC3,RFC2,,,,,,,,,,6191,8822,,33228,34963,,,3489,IGFBP6,1291,COL6A1,,26027,ACOT11,,,,,,,NGFR,,KCTD9,,,,,,,,,,COTL1,,,,,,,,,,,,,,,,,,,,,,BLOC1S6,,BEX2,,POLD2,,,,,,,CDC25B,,SLC15A4,,TRIM25
BIRC3,PEX3,DSG2,YIPF1,PLEKHO1,JKAMP,,,,,,,,,,27829,17575,,2586,21977,,,3488,IGFBP5,744,MPPED2,,28686,TRAV7,,,,,,,LPAR2,,SNAPC2,,,,,,,,,,QPRT,,,,,,,,,,,,,,,,,,,,,,CSPP1,,DYNC1LI2,,MBD2,,,,,,,HM13,,WARS,,FHL2
SNAPC1,FAM136A,OFD1,NDC1,GCLM,DKK3,,,,,,,,,,7091,18707,,5327,18532,,,25992,SNED1,6977,TRGV4,,785,CACNB4,,,,,,,SUGP2,,IL27RA,,,,,,,,,,VPS35L,,,,,,,,,,,,,,,,,,,,,,ERICH1,,SMPD4,,POLE2,,,,,,,SNPH,,TPM1,,HOXD10
PLEKHO1,ADSS,WDR37,TARBP1,UBR2,MCUR1,,,,,,,,,,39528,8614,,32287,24565,,,3487,IGFBP4,506,ATP5F1B,,26025,PCDHGA12,,,,,,,SBNO2,,DENND3,,,,,,,,,,CTSH,,,,,,,,,,,,,,,,,,,,,,HNRNPL,,TEX10,,TTC33,,,,,,,TIMP1,,ZNF710,,EHD1
GCLM,MRI1,HDAC9,MPC1,HSF2,LIMA1,,,,,,,,,,28729,40299,,1729,28177,,,5425,POLD2,628,BEVI,,28685,TRAV8-1,,,,,,,ASB1,,KXD1,,,,,,,,,,CEMIP,,,,,,,,,,,,,,,,,,,,,,ERCC2,,UBAP2,,PSMA3,,,,,,,CDADC1,,FN3KRP,,DAZL
UBR2,CDH1,TSPAN17,CDH3,NCAPH2,PIK3CB,,,,,,,,,,5285,25898,,2628,3237,,,8932,MBD2,507,ATP5F1BP1,,788,SLC25A20,,,,,,,NGEF,,PLEKHA8,,,,,,,,,,TGM5,,,,,,,,,,,,,,,,,,,,,,DOT1L,,MAPKBP1,,AP1B1P1,,,,,,,MRPS31,,P3H4,,TACR1
HSF2,RAI14,PER3,DGAT2,TOMM34,THOC3,,,,,,,,,,33228,3174,,1726,20980,,,5427,POLE2,10048,RANBP9,,789,SLC25A20P1,,,,,,,KIF26A,,GARS,,,,,,,,,,NUCB1,,,,,,,,,,,,,,,,,,,,,,SF3A2,,RASGEF1B,,EHBP1,,,,,,,SLC25A15,,UCK2,,DAXX
NCAPH2,RAB27B,NEDD4L,MRPS24,VIM,SIKE1,,,,,,,,,,16130,11522,,6191,1255,,,5428,POLG,7706,TRIM25,,5325,PLAGL1,,,,,,,DDX3Y,,SERPINE1,,,,,,,,,,OLFM2,,,,,,,,,,,,,,,,,,,,,,NOVA2,,CSAD,,AP1B1P2,,,,,,,VWA8,,TARS2,,IAPP
TOMM34,RETSAT,ARHGEF5,RPL18,AGPAT4,FOXN3,,,,,,,,,,1726,12402,,35927,42580,,,23548,TTC33,2274,FHL2,,5327,PLAT,,,,,,,TFE3,,CREB3,,,,,,,,,,CNFN,,,,,,,,,,,,,,,,,,,,,,SGTA,,LINS1,,MGAT4A,,,,,,,SLC7A6OS,,NVL,,ATP5MC2P1
VIM,CAPG,BCAR1,ISOC2,BTN3A1,AKR7A2,,,,,,,,,,5325,4336,,1730,21195,,,5684,PSMA3,3916,LAMP1,,7988,ZNF212,,,,,,,ACSL4,,DVL1,,,,,,,,,,TMEM205,,,,,,,,,,,,,,,,,,,,,,DYRK1B,,RHCG,,GMEB1,,,,,,,ANTKMT,,PARP1,,IGHVIII-44
AGPAT4,AP2S1,ARID4B,INTS13,POU2F2,PHPT1,,,,,,,,,,11629,7965,,4385,28461,,,23782,AP1B1P1,3236,HOXD10,,5328,PLAU,,,,,,,INPP5A,,RAB11FIP2,,,,,,,,,,WDR83OS,,,,,,,,,,,,,,,,,,,,,,PRX,,ITGAX,,UTRN,,,,,,,BCKDK,,TBC1D7,,MOBP
BTN3A1,TRIT1,ATP9A,TM7SF3,TBPL1,OPN3,,,,,,,,,,1686,43079,,12532,39387,,,23301,EHBP1,10938,EHD1,,7089,TLE2,,,,,,,BCL3,,TRIM16L,,,,,,,,,,DLX5,,,,,,,,,,,,,,,,,,,,,,PRKD2,,DUS3L,,FUT9,,,,,,,AAGAB,,NDUFB9,,STAT2
POU2F2,CUL7,RELT,DLX3,BCLAF1,MRPL43,,,,,,,,,,29586,1659,,12491,35848,,,23781,AP1B1P2,10376,TUBA1B,,10690,FUT9,,,,,,,LRP6,,ABCC3,,,,,,,,,,GSDME,,,,,,,,,,,,,,,,,,,,,,BBC3,,ARNT,,RRH,,,,,,,CSK,,PLIN2,,MAGEA12
TBPL1,MAP4,EIF2AK2,SPA17,SLC39A9,HPF1,,,,,,,,,,34129,15691,,39486,18754,,,11320,MGAT4A,1618,DAZL,,7086,TKT,,,,,,,JMJD6,,SNX25,,,,,,,,,,CHCHD2,,,,,,,,,,,,,,,,,,,,,,CD79A,,UBR3,,JAKMIP2,,,,,,,OIP5,,KAT14,,ICAM4
SLC39A9,GOPC,USP36,ATP2C2,FAM13B,SERPINB3,,,,,,,,,,4386,14961,,42185,42545,,,6543,SLC8A2,6869,TACR1,,790,CAD,,,,,,,GBA2,,CEP164,,,,,,,,,,PSMA2,,,,,,,,,,,,,,,,,,,,,,TMEM205,,BOD1,,TRIM14,,,,,,,KLC3,,QDPR,,GPR19
FAM13B,MRPS10,KMT2C,RFXANK,ZCCHC8,GDI2,,,,,,,,,,6231,20499,,33232,6567,,,10691,GMEB1,1616,DAXX,,7085,TKCR,,,,,,,ASNS,,PITPNM1,,,,,,,,,,MAP3K8,,,,,,,,,,,,,,,,,,,,,,PDE4C,,HIST1H2BA,,ZNF623,,,,,,,CLEC11A,,RPIA,,BMPR1A
ARID4A,VAMP3,MCOLN3,TMEM161A,UBA6,TMCC3,,,,,,,,,,8889,339,,2592,41706,,,7402,UTRN,10939,AFG3L2,,2625,GATA3,,,,,,,CSNK2A2,,CAPRIN2,,,,,,,,,,DKK1,,,,,,,,,,,,,,,,,,,,,,GSK3A,,MTFR2,,DNAJC6,,,,,,,ARMC6,,RBM45,,FGF17
ZCCHC8,EPN3,PUM2,NTHL1,CUL3,YIPF1,,,,,,,,,,11589,20380,,17891,28130,,,10690,FUT9,3375,IAPP,,10692,RRH,,,,,,,PTPN21,,SH2B3,,,,,,,,,,KRT23,,,,,,,,,,,,,,,,,,,,,,EDRF1,,PLPP5,,RGP1,,,,,,,CADM4,,NBL1,,MAGEA6
CHPF2,JKAMP,PARP12,OAT,TUBG2,NDC1,,,,,,,,,,30491,628,,26032,28345,,,10692,RRH,520,ATP5MC2P1,,2629,GBA1,,,,,,,AFF4,,SLC38A1,,,,,,,,,,RUNDC3A,,,,,,,,,,,,,,,,,,,,,,TMEM97,,MRRF,,ARHGEF17,,,,,,,CORO2A,,AK4,,GPR25
UBA6,DKK3,SLC2A3,WDR3,EDC4,ALDH18A1,,,,,,,,,,32288,13309,,21487,35543,,,6548,SLC9A1,642,BLMH,,2628,GATM,,,,,,,P4HA2,,MAN1A1,,,,,,,,,,MTMR4,,,,,,,,,,,,,,,,,,,,,,PHF12,,TMEM236,,ZNF90P1,,,,,,,VSIR,,ARPC5,,GTF2H4
GAB2,NFE2L3,STYK1,WDR18,TRIO,TARBP1,,,,,,,,,,3491,12380,,5285,5636,,,9832,JAKMIP2,28345,IGHVIII-44,,2626,GATA4,,,,,,,STK10,,UST,,,,,,,,,,DHX40,,,,,,,,,,,,,,,,,,,,,,MANBA,,DHX37,,MC5R,,,,,,,CBX1,,CFAP36,,SLC6A13
ATP6V0A1,MCUR1,OGFR,MCM10,RIPOR1,GNA15,,,,,,,,,,2588,13305,,5325,3028,,,9830,TRIM14,7965,AIMP2,,9830,TRIM14,,,,,,,PVR,,FBXO9,,,,,,,,,,HDAC5,,,,,,,,,,,,,,,,,,,,,,FRG1,,FAM49B,,TOP3BP1,,,,,,,HSD17B1,,CHCHD4,,OR2J2
CUL3,LIMA1,GPBP1,ERBB3,PNKP,MRPS35,,,,,,,,,,32328,20504,,12531,20555,,,9831,ZNF623,4336,MOBP,,4387,MRX23,,,,,,,FERMT2,,ARFGEF3,,,,,,,,,,INPP4B,,,,,,,,,,,,,,,,,,,,,,LRP2BP,,INO80C,,CLDN16,,,,,,,EFTUD2,,IL17RE,,PROM1
EDC4,PIK3CB,ZNF112,KARS,PHLPP2,CDH3,,,,,,,,,,2631,489,,8031,27008,,,23531,MMD,6773,STAT2,,9831,ZNF623,,,,,,,IGF2BP2,,VEGFA,,,,,,,,,,GAB1,,,,,,,,,,,,,,,,,,,,,,CRYAB,,USP16,,CRSP5,,,,,,,CCDC86,,SLC25A46,,PFKFB4
TRIO,THOC3,WAPL,NDUFB4,THAP3,DGAT2,,,,,,,,,,43125,13093,,21486,42429,,,9825,SPATA2,4111,MAGEA12,,2632,GBE1,,,,,,,ZNF532,,DBN1,,,,,,,,,,NCAPG,,,,,,,,,,,,,,,,,,,,,,DNAJC4,,BACH1,,PNMA2,,,,,,,GALNT18,,PHAX,,ID2
RIPOR1,SIKE1,BICRA,COL17A1,MED17,MRPS24,,,,,,,,,,38626,20498,,5286,28644,,,9826,ARHGEF11,3386,ICAM4,,2631,NIPSNAP2,,,,,,,RASAL2,,CCDC88A,,,,,,,,,,CRYAB,,,,,,,,,,,,,,,,,,,,,,SNX15,,ZFAND3,,AGTPBP1,,,,,,,ELK3,,YWHAZ,,GPER1
PHLPP2,MSMO1,SPHK2,GSTO2,PHKA2,GPC1,,,,,,,,,,30488,20503,,6231,42646,,,9829,DNAJC6,2842,GPR19,,2630,GBA1LP,,,,,,,RBM7,,KDM3A,,,,,,,,,,COMMD9,,,,,,,,,,,,,,,,,,,,,,FOXRED1,,PANK4,,IQCE,,,,,,,VPS29,,DNAAF2,,KCNMB2
LSG1,FOXN3,ZNF275,ME1,OFD1,INTS13,,,,,,,,,,2591,15131,,19732,16823,,,9827,RGP1,657,BMPR1A,,9825,SPATA2,,,,,,,TRAF4,,SLC1A4,,,,,,,,,,CD81,,,,,,,,,,,,,,,,,,,,,,PRDM4,,ZFAND2B,,TRAJ23,,,,,,,PAK1IP1,,CASP7,,SLC6A7
THAP3,AKR7A2,NGFR,YBX1,WDR37,TM7SF3,,,,,,,,,,35028,2310,,25988,42815,,,9828,ARHGEF17,8822,FGF17,,9829,DNAJC6,,,,,,,GPATCH1,,LRRC42,,,,,,,,,,FOXM1,,,,,,,,,,,,,,,,,,,,,,ITFG2,,UBE2Z,,TRAJ25,,,,,,,KCTD20,,NAB2,,BPGM
MED17,MRTO4,LPAR2,ASPM,POLR2B,DLX3,,,,,,,,,,23331,29316,,38585,18612,,,7661,ZNF90P1,4105,MAGEA6,,9827,RGP1,,,,,,,STXBP2,,SLC2A1,,,,,,,,,,COPZ1,,,,,,,,,,,,,,,,,,,,,,DUSP16,,AZGP1,,TRAJ24,,,,,,,RNF8,,PHB,,PFKFB2
OFD1,LAMA3,SUGP2,ISOC1,FAM214A,RFXANK,,,,,,,,,,34089,1291,,20587,40089,,,4161,MC5R,2848,GPR25,,9828,ARHGEF17,,,,,,,DGKD,,FAAH,,,,,,,,,,C12orf57,,,,,,,,,,,,,,,,,,,,,,BTN3A3,,PTGER1,,WWC1,,,,,,,RAB23,,TUBA1A,,PFKFB3
WDR37,PHPT1,SBNO2,RHOA,HDAC9,SNX24,,,,,,,,,,23291,11305,,4429,35609,,,23751,TOP3BP1,2968,GTF2H4,,8886,DDX18,,,,,,,NFKB2,,TMED5,,,,,,,,,,COX6A1,,,,,,,,,,,,,,,,,,,,,,SOD2,,UBXN1,,WARS1,,,,,,,TRIM38,,TLCD3A,,AURKAP1
POLR2B,OPN3,UHRF1BP1,IARS2,NOP16,CNN2,,,,,,,,,,28689,20510,,42186,42862,,,10686,CLDN16,6540,SLC6A13,,,,,,,,,,LRCH4,,USP35,,,,,,,,,,PPARD,,,,,,,,,,,,,,,,,,,,,,BACH2,,GBP2,,WAS,,,,,,,MSH3,,FAM83B,,NKX2-1
FAM214A,TBC1D22A,ASB1,FGFR3,ZNF800,WDR3,,,,,,,,,,7087,4344,,9825,42543,,,10688,CRSP5,26707,OR2J2,,,,,,,,,,FAM76B,,STBD1,,,,,,,,,,GMNN,,,,,,,,,,,,,,,,,,,,,,CAP2,,ERCC3,,FBXW11,,,,,,,HYAL1,,IRF2BP2,,CRYBB1
KIAA0556,MRPL43,MTHFD2,PRR11,RSF1,KARS,,,,,,,,,,34987,26707,,14326,40745,,,10687,PNMA2,8842,PROM1,,,,,,,,,,SIRT6,,KLF12,,,,,,,,,,COX7A2,,,,,,,,,,,,,,,,,,,,,,SMOC2,,FEV,,IFT81,,,,,,,CYB561D2,,VAMP5,,BRDT
HDAC9,HPF1,SLC9A7,LAPTM4A,PER3,PACC1,,,,,,,,,,34988,3418,,2626,35457,,,23287,AGTPBP1,5210,PFKFB4,,,,,,,,,,JADE1,,DCAF4,,,,,,,,,,KIF20A,,,,,,,,,,,,,,,,,,,,,,GUCA1B,,S100P,,TRL-TAG1-1,,,,,,,GNB4,,FEM1B,,SCGB2A1
NOP16,TRAF3IP2,NGEF,SRBD1,NEDD4L,ME1,,,,,,,,,,38586,33101,,33192,42660,,,23288,IQCE,3398,ID2,,,,,,,,,,FGFR1,,MTHFD1L,,,,,,,,,,RBP1,,,,,,,,,,,,,,,,,,,,,,TENT5A,,H2AFZ,,PIK3C2A,,,,,,,PODXL2,,GPRIN1,,SNX4
RSF1,SERPINB3,MSANTD3,HES2,ARHGEF5,GOLGA5,,,,,,,,,,5287,244,,21527,26791,,,28732,TRAJ23,7074,TIAM1,,,,,,,,,,TP53INP2,,CYSTM1,,,,,,,,,,C3orf14,,,,,,,,,,,,,,,,,,,,,,CERT1,,AC093323.1,,SCN11A,,,,,,,GORASP1,,PUSL1,,DHX8
PER3,GDI2,KIF26A,ATP1B3,BCAR1,ISOC1,,,,,,,,,,38627,7478,,26026,35399,,,28730,TRAJ25,2852,GPER1,,,,,,,,,,PTPRH,,PPP3CC,,,,,,,,,,IL1A,,,,,,,,,,,,,,,,,,,,,,FAF2,,KYAT1,,PIK3C2B,,,,,,,SSR3,,LSM3,,PGK2
NEDD4L,TMCC3,DDX3Y,SLC44A1,FAM160A2,TNFRSF1A,,,,,,,,,,20592,669,,17927,42546,,,28731,TRAJ24,10242,KCNMB2,,,,,,,,,,CNOT4,,PDLIM2,,,,,,,,,,NCL,,,,,,,,,,,,,,,,,,,,,,PPP2CA,,MIR4435-2HG,,PIK3C2G,,,,,,,ACTR1B,,MORN4,,SGCD
ARHGEF5,ATP2B4,KLF6,DGCR2,HERPUD1,PKM,,,,,,,,,,23330,7812,,37686,39119,,,23286,WWC1,6534,SLC6A7,,,,,,,,,,CLDND1,,CLCC1,,,,,,,,,,PPP1R7,,,,,,,,,,,,,,,,,,,,,,NR3C1,,HAP1,,PIK3C3,,,,,,,STEAP3,,LRRC8D,,SORBS1
BCAR1,YIPF1,CACNB1,POLB,HOMER3,RHOA,,,,,,,,,,8929,25910,,7086,2457,,,5016,OVGP1,669,BPGM,,,,,,,,,,DLGAP4,,SHLD2,,,,,,,,,,RND3,,,,,,,,,,,,,,,,,,,,,,PFKFB4,,ATG13,,TRAJ26,,,,,,,TP53I3,,PITPNA,,HNRNPA1
HERPUD1,NDC1,CBFB,WIPI1,TTC17,IARS2,,,,,,,,,,10732,702,,28729,35679,,,7453,WARS1,5208,PFKFB2,,,,,,,,,,IGSF9B,,ZMIZ2,,,,,,,,,,ATP5PB,,,,,,,,,,,,,,,,,,,,,,CLCN2,,CST6,,TRAJ28,,,,,,,GPD2,,ZWILCH,,HSF2
HOMER3,ALDH18A1,RASSF1,PABPC1,FSTL4,FGFR3,,,,,,,,,,43126,20512,,40426,36647,,,7454,WAS,5209,PFKFB3,,,,,,,,,,CXCL2,,CHST3,,,,,,,,,,NCF2,,,,,,,,,,,,,,,,,,,,,,KCNIP3,,WDR73,,PIK3CB,,,,,,,TTC31,,RAB6A,,TGFBRAP1
RRP12,TARBP1,TFE3,TESK2,ARID4B,PRR11,,,,,,,,,,785,6984,,26925,40746,,,24146,CLDN15,6791,AURKAP1,,,,,,,,,,CCNT2,,P4HA1,,,,,,,,,,RGS2,,,,,,,,,,,,,,,,,,,,,,HSPE1,,BOLA1,,PIM1,,,,,,,GALNT3,,TMEM70,,HNF4G
TTC17,GNA15,ACSL4,EIF2B3,RELT,LAPTM4A,,,,,,,,,,26031,8723,,3491,39919,,,24147,FJX1,7080,NKX2-1,,,,,,,,,,XPO1,,ACADS,,,,,,,,,,MYCL,,,,,,,,,,,,,,,,,,,,,,IL18RAP,,AL161668.1,,TRAJ30,,,,,,,STK25,,RHOG,,GPX1
NNAT,MRPS35,INPP5A,RPL31,TAB2,SRBD1,,,,,,,,,,30531,3180,,29587,42648,,,23291,FBXW11,1414,CRYBB1,,,,,,,,,,CYLD,,PKN1,,,,,,,,,,SIPA1L2,,,,,,,,,,,,,,,,,,,,,,PASK,,ZNF852,,TRAJ29,,,,,,,DNAJC16,,CAVIN1,,AZGP1
ARID4B,CDH3,BCL3,TRIP13,USP36,ERLEC1,,,,,,,,,,29629,2876,,42226,38866,,,28981,IFT81,676,BRDT,,,,,,,,,,ZNF671,,LRP1,,,,,,,,,,CDC20,,,,,,,,,,,,,,,,,,,,,,SRSF7,,TMEM107,,XPOT,,,,,,,FAM20B,,MAGED1,,CYP1A1
RELT,DGAT2,LRP6,ATP6AP1,KMT2C,NUCKS1,,,,,,,,,,7127,1414,,17929,42544,,,7208,TRL-TAG1-1,4246,SCGB2A1,,,,,,,,,,ZNF264,,SDC4,,,,,,,,,,ABCD3,,,,,,,,,,,,,,,,,,,,,,PHTF1,,EIF3J-DT,,PAX4,,,,,,,FBXO6,,CDC42EP4,,KLF9
TAB2,MRPS24,FSTL3,CYBRD1,MCOLN3,HES2,,,,,,,,,,39488,3874,,2632,41247,,,5286,PIK3C2A,8723,SNX4,,,,,,,,,,REST,,LRRFIP1,,,,,,,,,,STMN1,,,,,,,,,,,,,,,,,,,,,,NID1,,RFX7,,CHST2,,,,,,,TMEM9,,ZNRF2,,STC2
USP36,ISOC2,MNT,RDH11,PUM2,ATP1B3,,,,,,,,,,23290,2308,,26889,33560,,,11280,SCN11A,1659,DHX8,,,,,,,,,,OVGP1,,RAB17,,,,,,,,,,CENPF,,,,,,,,,,,,,,,,,,,,,,LGALS8,,PGBD4,,DPF3,,,,,,,ACADM,,C5orf30,,KRTAP5-9
KMT2C,HAGH,JMJD6,ALDH3A2,RC3H2,PFN2,,,,,,,,,,2627,9732,,825,28125,,,5287,PIK3C2B,5232,PGK2,,,,,,,,,,ABCB1,,SRMS,,,,,,,,,,NRP2,,,,,,,,,,,,,,,,,,,,,,KDM5B,,MTA1,,TTC1,,,,,,,CTBS,,TRMT12,,ZBTB14
MCOLN3,INTS13,GBA2,SMC1A,MXD1,SLC44A1,,,,,,,,,,29589,3419,,22425,42762,,,5288,PIK3C2G,6444,SGCD,,,,,,,,,,DNAJA1,,SH2D3A,,,,,,,,,,SGK1,,,,,,,,,,,,,,,,,,,,,,RGS4,,SREBF2-AS1,,TTC3,,,,,,,APH1A,,ARSI,,APOBEC1
PUM2,TM7SF3,ASNS,HSD17B10,CDK17,DGCR2,,,,,,,,,,20632,233,,37725,41710,,,5289,PIK3C3,10580,SORBS1,,,,,,,,,,PPP1R15A,,VASP,,,,,,,,,,ARG1,,,,,,,,,,,,,,,,,,,,,,STAG1,,PCGF3,,GCAT,,,,,,,EEF2KMT,,EFNA5,,ZFP37
ZFR,DLX3,CSNK2A2,HMMR,STYK1,POLB,,,,,,,,,,38587,13312,,7989,28509,,,28729,TRAJ26,2760,GM2A,,,,,,,,,,ACHE,,OVOL2,,,,,,,,,,C1orf198,,,,,,,,,,,,,,,,,,,,,,MMP8,,RNPC3,,NPTXR,,,,,,,LDAH,,ATL3,,CCV
TRAF1,SPA17,PTPN21,NDE1,CCAR1,WIPI1,,,,,,,,,,10692,15566,,5292,24964,,,11054,OGFR,3178,HNRNPA1,,,,,,,,,,SRRT,,WDR60,,,,,,,,,,LTBP2,,,,,,,,,,,,,,,,,,,,,,C1orf54,,ZNF529,,CBX5,,,,,,,CPSF3,,RPS27L,,EZR
RC3H2,RFXANK,ATP2B1,XRCC1,OGFR,AP3M2,,,,,,,,,,38625,7669,,14285,37828,,,5290,PIK3CA,3298,HSF2,,,,,,,,,,NLK,,TRAF2,,,,,,,,,,MSX2,,,,,,,,,,,,,,,,,,,,,,ZNF410,,TEAD1,,PHF3,,,,,,,NEK9,,BCL9L,,VIS1
DCBLD2,TMEM161A,MAP4K4,SCARB1,BCAT1,ST6GALNAC2,,,,,,,,,,31427,5234,,11631,41859,,,28727,TRAJ28,9392,TGFBRAP1,,,,,,,,,,UIMC1,,KDM4B,,,,,,,,,,ARL4A,,,,,,,,,,,,,,,,,,,,,,AFTPH,,LCE2C,,NXPH4,,,,,,,GPAM,,C15orf61,,CEP104
UNKL,SNX24,SPEG,TP63,SFSWAP,EIF2B3,,,,,,,,,,24229,657,,12529,40743,,,5291,PIK3CB,3174,HNF4G,,,,,,,,,,ADD1,,DGCR8,,,,,,,,,,PFDN5,,,,,,,,,,,,,,,,,,,,,,TCP1,,MT1X,,RPN2,,,,,,,ARMH3,,ZFP62,,DOCK4
PARP12,CNN2,AFF4,DHRS9,GPBP1,NCK2,,,,,,,,,,39526,35799,,22428,43050,,,5292,PIM1,682,BSG,,,,,,,,,,CNOT3,,IRF5,,,,,,,,,,HJURP,,,,,,,,,,,,,,,,,,,,,,EXOSC8,,PERM1,,RPS3,,,,,,,C10orf95,,RAB40C,,APOC1P1
MXD1,WDR3,P4HA2,NSF,ZNF112,RPL31,,,,,,,,,,825,25015,,17887,24170,,,28725,TRAJ30,2876,GPX1,,,,,,,,,,PPP1R13B,,ADCY4,,,,,,,,,,MCEE,,,,,,,,,,,,,,,,,,,,,,KDM3B,,MCRS1,,RPS2,,,,,,,CAAP1,,ZNF823,,KCNA10
CDK17,DGKA,STK10,MRPS34,VMP1,CYBRD1,,,,,,,,,,33231,33817,,15191,40742,,,28726,TRAJ29,563,AZGP1,,,,,,,,,,C20orf194,,ABHD17A,,,,,,,,,,RPS10,,,,,,,,,,,,,,,,,,,,,,NFYB,,SPRR2B,,RPS3A,,,,,,,PLS1,,ATL1,,
STYK1,ERBB3,CRMP1,CLNS1A,BICRA,PDCD2,,,,,,,,,,39486,4263,,787,40169,,,11260,XPOT,1543,CYP1A1,,,,,,,,,,ESF1,,HELZ2,,,,,,,,,,MT2A,,,,,,,,,,,,,,,,,,,,,,UBIAD1,,ZSCAN25,,MRST,,,,,,,TRIM6,,L3MBTL3,,
CCAR1,KARS,PVR,CA12,U2AF2,ALDH3A2,,,,,,,,,,29587,10938,,17889,41195,,,5078,PAX4,687,KLF9,,,,,,,,,,PXN,,ZNF337,,,,,,,,,,TNFSF9,,,,,,,,,,,,,,,,,,,,,,COPS5,,MIB2,,FHL5,,,,,,,RWDD3,,TRAF3IP1,,
