ID,logFC,common,gene_id,gene_name,gene_name_old
14990,-0.260291667,,,,
20715,0.1385,,,,
24372,-0.171625,,,,
31524,-0.253708333,,,,
33777,0.143583333,,,,
993,0.365458333,,,,
32085,-0.215666667,,,,
456,-0.21825,,,,
36140,-0.155666667,,,,
23667,-0.272333333,,,,
11206,-0.203291667,,,,
27491,-0.266875,,,,
30219,0.247583333,,,,
25040,-0.257208333,,,,
25658,0.498791667,,,,
8531,0.242375,,,,
25960,0.218583333,,,,
17130,-0.210875,,,,
9456,0.334458333,,,,
4951,-0.267708333,,,,
24590,-0.223708333,,,,
3882,-0.351416667,,,,
8241,0.176041667,,,,
31012,0.15475,,,,
26610,-0.144333333,,,,
20120,-0.259833333,,,,
17714,-0.232458333,,,,
25036,-0.241791667,,,,
39011,-0.185916667,,,,
13773,-0.20525,,,,
36906,-0.135,,,,
39466,-0.309833333,,,,
33712,-0.248041667,,,,
13328,-0.145583333,,,,
34018,0.135125,,,,
41042,-0.339833333,,,,
28154,0.182833333,,,,
20936,-0.189083333,,,,
19035,-0.148541667,,,,
4996,-0.165916667,,,,
28563,-0.225375,,,,
27592,0.368,,,,
17521,0.190791667,,,,
26104,-0.233083333,,,,
40371,-0.316,,,,
24379,-0.197,,,,
35297,-0.283958333,,,,
38085,0.16575,,,,
32628,-0.246708333,,,,
4797,0.211916667,,,,
40361,-0.180916667,,,,
41860,0.611208333,,,,
2470,-0.444583333,,,,
42250,0.426458333,,,,
22553,-0.286083333,,,,
2337,0.316,,,,
35806,-0.258875,,,,
35373,-0.310416667,,,,
28596,-0.269875,,,,
28877,-0.164916667,,,,
24517,-0.220875,,,,
16689,-0.380916667,,,,
31185,-0.244916667,,,,
41021,0.17475,,,,
37435,0.175625,,,,
29396,0.245291667,,,,
41745,-0.175291667,,,,
24339,-0.121208333,,,,
12959,-0.297125,,,,
33466,0.2315,,,,
33516,0.117125,,,,
25584,-0.171125,,,,
23832,-0.142208333,,,,
25963,-0.157916667,,,,
10331,-0.322833333,,,,
26614,0.137375,,,,
5509,-0.338875,,,,
38994,-0.265791667,,,,
21468,-0.380458333,,,,
37530,-0.264375,,,,
15023,-0.21075,,,,
38455,0.153625,,,,
42649,-0.380708333,,,,
18963,-0.115041667,,,,
10976,-0.167208333,,,,
1054,0.177166667,,,,
33848,0.259791667,,,,
24938,-0.223375,,,,
7583,-0.235291667,,,,
22963,0.302833333,,,,
27373,-0.644458333,,,,
28125,-0.51425,,,,
24881,-0.179375,,,,
26789,0.237916667,,,,
40028,-0.424541667,,,,
10936,0.874375,,,,
17672,0.255583333,,,,
36304,-0.132333333,,,,
16556,0.345125,,,,
9033,0.2685,,,,
19985,0.21275,,,,
31877,-0.1525,,,,
20151,0.1885,,,,
22819,0.296,,,,
2051,0.280708333,,,,
2267,0.82425,,,,
9961,0.307916667,,,,
20973,-0.135708333,,,,
7466,-0.819916667,,,,
28605,-0.333541667,,,,
35709,0.1915,,,,
19907,-0.146291667,,,,
38433,0.139791667,,,,
21680,0.1545,,,,
2000,-0.137708333,,,,
20128,-0.378333333,,,,
13000,0.217916667,,,,
28479,-0.298041667,,,,
23787,-0.213833333,,,,
23744,0.2505,,,,
2487,-0.21575,,,,
5655,-0.183875,,,,
40686,0.186208333,,,,
31242,-0.206791667,,,,
23523,0.137625,,,,
10365,-0.212416667,,,,
38530,-0.208416667,,,,
61,-0.198458333,,,,
28623,-0.268375,,,,
37340,-0.143416667,,,,
37914,0.27825,,,,
21807,-0.184333333,,,,
8102,0.25375,,,,
24802,-0.181458333,,,,
26224,-0.126583333,,,,
6874,-0.311083333,,,,
29737,-0.223958333,,,,
19423,0.195958333,,,,
9665,-0.114625,,,,
31028,-0.400541667,,,,
42542,0.361333333,,,,
21012,-0.215125,,,,
28359,0.352458333,,,,
10272,0.5005,,,,
28972,0.186708333,,,,
32708,-0.183958333,,,,
18753,-0.21325,,,,
40168,-0.522416667,,,,
17863,-0.327041667,,,,
29136,-0.201833333,,,,
8390,0.208958333,,,,
29767,0.382125,,,,
3007,0.274333333,,,,
38555,-0.233625,,,,
34433,-0.168791667,,,,
36508,-0.16425,,,,
10238,-0.146041667,,,,
29296,-0.187666667,,,,
5821,0.386125,,,,
32420,0.163,,,,
41139,-0.172125,,,,
37310,-0.202625,,,,
18414,0.144791667,,,,
27167,-0.208458333,,,,
28264,-0.27525,,,,
15320,-0.278458333,,,,
15578,-0.232,,,,
31002,-0.147041667,,,,
12200,0.30925,,,,
19473,-0.240375,,,,
9315,-0.432875,,,,
16767,0.392041667,,,,
11309,-0.182041667,,,,
27717,0.171083333,,,,
29047,-0.123,,,,
42435,-0.218083333,,,,
38401,0.163541667,,,,
16770,-0.173125,,,,
382,0.437833333,,,,
27996,-0.160291667,,,,
30929,0.1645,,,,
28156,-0.195666667,,,,
17542,-0.192666667,,,,
42550,-0.178958333,,,,
40340,0.335,,,,
31151,0.185375,,,,
19139,0.158541667,,,,
28258,-0.373166667,,,,
34639,-0.144125,,,,
30949,-0.148791667,,,,
32204,-0.300625,,,,
22365,0.174083333,,,,
42986,-0.229666667,,,,
18126,0.198666667,,,,
22985,0.186541667,,,,
35827,-0.197791667,,,,
21699,-0.173625,,,,
30050,-0.166166667,,,,
15104,-0.163208333,,,,
24916,-0.20025,,,,
14021,-0.242375,,,,
32177,-0.18825,,,,
37900,0.366791667,,,,
41508,-0.180958333,,,,
4667,-0.192083333,,,,
40962,0.209541667,,,,
1199,-0.282666667,,,,
26584,-0.209125,,,,
31504,0.145958333,,,,
4056,-0.222875,,,,
36792,0.449416667,,,,
9996,-0.531375,,,,
22959,-0.354958333,,,,
113,-0.203958333,,,,
31593,0.172958333,,,,
39156,0.394458333,,,,
41954,-0.595541667,,,,
27039,0.148375,,,,
391,0.260333333,,,,
18013,0.205041667,,,,
36958,-0.190333333,,,,
35546,-0.305083333,,,,
17265,-0.313166667,,,,
37812,0.122125,,,,
10160,0.412166667,,,,
4335,-0.293541667,,,,
26139,-0.125,,,,
42603,-0.303791667,,,,
32260,-0.283458333,,,,
4610,0.268041667,,,,
36588,-0.221333333,,,,
37110,-0.404458333,,,,
25746,-0.135625,,,,
31536,-0.266,,,,
38558,-0.248291667,,,,
18643,-0.364875,,,,
24352,0.244208333,,,,
10250,0.331333333,,,,
33795,0.214083333,,,,
31207,0.16975,,,,
18417,-0.2085,,,,
32266,-0.2525,,,,
20450,-0.2715,,,,
1534,-0.133,,,,
40976,-0.583,,,,
32938,-0.283333333,,,,
15915,0.206875,,,,
40379,-0.176541667,,,,
23907,-0.321041667,,,,
18052,0.234583333,,,,
30387,-0.153916667,,,,
4146,-0.163708333,,,,
40246,-0.15525,,,,
4363,-0.163791667,,,,
19560,-0.252125,,,,
20584,0.335208333,,,,
22919,-0.203125,,,,
36637,-0.17275,,,,
41086,0.150708333,,,,
10921,-0.304958333,,,,
32899,0.315,,,,
31051,0.161541667,,,,
24784,0.19475,,,,
30728,-0.138083333,,,,
8125,0.241166667,,,,
7033,-0.44775,,,,
35634,0.238666667,,,,
11787,-0.2,,,,
27043,-0.135875,,,,
38952,-0.267083333,,,,
31641,-0.190791667,,,,
1982,0.532875,,,,
7428,0.515541667,,,,
8467,-0.125625,,,,
29409,0.258458333,,,,
10,-0.187583333,,,,
31365,-0.354208333,,,,
28238,-0.28175,,,,
30070,0.558916667,,,,
36497,0.506708333,,,,
21692,-0.169708333,,,,
19512,-0.2285,,,,
5998,0.395125,,,,
20907,-0.321541667,,,,
21917,-0.24725,,,,
10329,-0.161708333,,,,
35713,-0.295416667,,,,
30089,-0.22025,,,,
39017,-0.246333333,,,,
12390,-0.227625,,,,
34221,-0.125583333,,,,
4828,-0.231,,,,
27966,-0.160041667,,,,
20463,-0.282333333,,,,
27833,0.365458333,,,,
12208,0.117083333,,,,
37301,0.144583333,,,,
37984,-0.163666667,,,,
24842,-0.388375,,,,
4873,0.47775,,,,
6975,-0.300166667,,,,
13141,-0.206666667,,,,
15336,-0.221583333,,,,
36523,-0.190458333,,,,
30927,0.144583333,,,,
32091,-0.572708333,,,,
28936,0.2075,,,,
9714,-0.223583333,,,,
38981,-0.171875,,,,
10656,-0.237583333,,,,
25755,-0.292291667,,,,
16218,0.18375,,,,
24563,-0.238041667,,,,
36473,0.302541667,,,,
21902,0.16225,,,,
17530,-0.132458333,,,,
23931,-0.176458333,,,,
23503,-0.149208333,,,,
42330,-0.422333333,,,,
25796,-0.478208333,,,,
34597,0.198041667,,,,
4014,-0.251708333,,,,
9233,0.310291667,,,,
7296,0.183333333,,,,
30895,-0.135583333,,,,
4355,-0.277833333,,,,
23450,-0.227541667,,,,
28663,-0.311416667,,,,
36176,-0.245041667,,,,
33869,-0.164166667,,,,
23735,0.168666667,,,,
16534,-0.143125,,,,
34317,-0.182666667,,,,
23480,0.155875,,,,
28043,-0.261708333,,,,
20210,-0.154083333,,,,
36594,0.174333333,,,,
36296,-0.494541667,,,,
1122,-0.269916667,,,,
33596,-0.134458333,,,,
30647,-0.158541667,,,,
35708,0.395541667,,,,
30617,0.14725,,,,
15861,-0.424375,,,,
36056,0.148,,,,
26790,0.227541667,,,,
36294,-0.353375,,,,
37490,-0.131708333,,,,
12553,0.961916667,,,,
26692,-0.122125,,,,
3636,0.348375,,,,
31279,0.167333333,,,,
34616,0.145,,,,
6335,-0.246083333,,,,
5097,-0.129333333,,,,
25277,0.335375,,,,
2033,-0.383958333,,,,
6788,-0.267916667,,,,
27732,-0.202291667,,,,
16013,-0.211166667,,,,
14138,-0.192833333,,,,
32035,-0.347416667,,,,
18961,0.165833333,,,,
30031,0.241416667,,,,
30913,0.2335,,,,
11772,0.162916667,,,,
16321,-0.109583333,,,,
9917,-0.266125,,,,
10279,0.170041667,,,,
25498,-0.204,,,,
29459,-0.437041667,,,,
27135,-0.139916667,,,,
25063,-0.261708333,,,,
19883,0.47175,,,,
18602,-0.216083333,,,,
22162,-0.153541667,,,,
13813,-0.174166667,,,,
9784,-0.412291667,,,,
6843,-0.407625,,,,
28587,-0.32125,,,,
29170,-0.166208333,,,,
17231,0.142083333,,,,
11747,-0.187666667,,,,
7750,0.295833333,,,,
6125,-0.283375,,,,
34604,0.125166667,,,,
13045,-0.171583333,,,,
8211,-0.174166667,,,,
20804,-0.307166667,,,,
42788,-0.191125,,,,
37577,0.217625,,,,
37153,0.358125,,,,
30476,-0.144583333,,,,
25389,-0.162208333,,,,
27608,0.211083333,,,,
36319,-0.24325,,,,
20199,0.370583333,,,,
37891,-0.152666667,,,,
24930,-0.196291667,,,,
12247,-0.18725,,,,
26304,0.252208333,,,,
29082,-0.272125,,,,
8332,-0.157458333,,,,
32019,-0.187666667,,,,
31240,-0.354125,,,,
33645,-0.208583333,,,,
10505,-0.239125,,,,
38107,-0.189958333,,,,
41580,-0.1795,,,,
14648,-0.450166667,,,,
39114,-0.172833333,,,,
37566,0.389291667,,,,
30865,-0.198125,,,,
1815,-0.484166667,,,,
17871,-0.195375,,,,
24058,-0.230416667,,,,
41260,-0.280916667,,,,
10237,-0.336916667,,,,
38855,-0.226,,,,
42440,0.19725,,,,
23880,-0.183416667,,,,
13601,0.1905,,,,
31627,-0.14675,,,,
22934,-0.118916667,,,,
10858,0.210666667,,,,
13782,-0.289625,,,,
9479,-0.230791667,,,,
9171,-0.222208333,,,,
26853,-0.208791667,,,,
36828,0.489208333,,,,
19595,0.211041667,,,,
38492,0.168458333,,,,
22076,-0.161541667,,,,
29350,0.13675,,,,
29193,0.164833333,,,,
31136,-0.2305,,,,
9635,-0.192,,,,
39949,-0.216708333,,,,
39097,0.188583333,,,,
39691,-0.216208333,,,,
5170,0.184166667,,,,
31940,-0.1655,,,,
27214,0.186291667,,,,
39068,-0.268208333,,,,
23901,0.468958333,,,,
16074,-0.160958333,,,,
6067,-0.351875,,,,
28536,-0.1435,,,,
12707,-0.274666667,,,,
29495,-0.157666667,,,,
1807,-0.1835,,,,
36373,-0.182208333,,,,
7421,-0.148958333,,,,
9445,0.304791667,,,,
35862,-0.422791667,,,,
7517,-0.210708333,,,,
12001,0.203458333,,,,
37109,-0.144916667,,,,
4010,-0.208416667,,,,
23926,-0.148,,,,
42427,-0.210041667,,,,
6970,-0.158375,,,,
31501,-0.143208333,,,,
41153,0.254541667,,,,
39644,0.217875,,,,
23687,-0.141666667,,,,
17136,0.208833333,,,,
33636,-0.290833333,,,,
42442,-0.357375,,,,
28033,0.194916667,,,,
41695,0.255208333,,,,
26240,0.300791667,,,,
28684,-0.13925,,,,
17469,-0.362083333,,,,
13340,-0.169333333,,,,
29046,-0.238541667,,,,
11012,0.286833333,,,,
22504,-0.192416667,,,,
15687,0.237958333,,,,
39204,-0.160583333,,,,
28159,-0.316875,,,,
25776,-0.387583333,,,,
23474,0.165583333,,,,
38243,0.209375,,,,
13153,-0.122083333,,,,
6030,-0.23925,,,,
16871,-0.492208333,,,,
35225,-0.18225,,,,
39128,-0.239541667,,,,
1899,-0.63875,,,,
28480,0.161083333,,,,
16787,0.226458333,,,,
32261,0.216166667,,,,
32751,-0.137791667,,,,
36334,-0.198958333,,,,
39692,-0.206416667,,,,
30123,-0.139666667,,,,
28367,-0.261541667,,,,
29103,-0.17775,,,,
29246,0.121708333,,,,
13753,0.23425,,,,
15741,0.234916667,,,,
39187,0.156541667,,,,
15663,-0.192458333,,,,
30837,-0.214791667,,,,
21189,-0.336291667,,,,
18456,0.180416667,,,,
30286,0.147208333,,,,
35212,-0.213791667,,,,
31560,-0.276875,,,,
34466,-0.183875,,,,
33006,0.140291667,,,,
26571,-0.12075,,,,
29053,0.23025,,,,
28626,0.218916667,,,,
19400,-0.251958333,,,,
10841,-0.211708333,,,,
41459,-0.30025,,,,
3673,-0.492791667,,,,
23654,-0.234625,,,,
4206,-0.187833333,,,,
36466,-0.415958333,,,,
12951,-0.362791667,,,,
274,-0.261,,,,
13052,-0.3225,,,,
26356,-0.121375,,,,
29339,0.137791667,,,,
27653,-0.249166667,,,,
15835,-0.283291667,,,,
21460,-0.166333333,,,,
27447,0.165125,,,,
39772,0.171791667,,,,
38731,0.138666667,,,,
42636,-0.132666667,,,,
15660,0.215833333,,,,
40527,0.638083333,,,,
23459,-0.352583333,,,,
34561,0.203791667,,,,
15379,0.30125,,,,
31050,-0.267791667,,,,
39281,-0.271125,,,,
42095,-0.530041667,,,,
11311,-0.157333333,,,,
4758,-0.262333333,,,,
23549,0.652958333,,,,
4564,-0.219583333,,,,
34776,-0.266333333,,,,
26737,0.162166667,,,,
29413,-0.258916667,,,,
35397,-0.195583333,,,,
9357,-0.163541667,,,,
32754,0.365791667,,,,
30649,-0.146416667,,,,
18185,-0.215708333,,,,
6167,0.184291667,,,,
12650,-0.143791667,,,,
22568,0.201708333,,,,
15729,0.184333333,,,,
10254,-0.232125,,,,
36579,-0.151583333,,,,
37852,-0.142,,,,
34464,-0.205166667,,,,
38509,-0.187291667,,,,
28420,-0.256041667,,,,
8109,0.21925,,,,
4240,-0.230416667,,,,
4735,0.259041667,,,,
28180,-0.279916667,,,,
10389,-0.273416667,,,,
31134,-0.181666667,,,,
14899,0.514958333,,,,
20381,0.370333333,,,,
29910,-0.177916667,,,,
18037,-0.171583333,,,,
11524,0.323916667,,,,
38898,-0.208875,,,,
35505,0.144583333,,,,
22378,-0.147333333,,,,
36311,0.166583333,,,,
34741,0.167083333,,,,
41455,-0.294291667,,,,
35563,-0.171833333,,,,
33163,-0.248,,,,
2784,-0.613166667,,,,
9530,-0.136291667,,,,
27449,0.358,,,,
13247,0.14,,,,
2012,-0.302708333,,,,
11904,-0.158291667,,,,
8385,0.173,,,,
22379,-0.31,,,,
34378,-0.215375,,,,
16852,-0.182833333,,,,
30424,-0.288333333,,,,
14773,-0.164291667,,,,
10447,-0.249083333,,,,
3811,-0.605458333,,,,
32627,-0.15975,,,,
1013,-0.163166667,,,,
1896,-0.152041667,,,,
39311,-0.248166667,,,,
37811,-0.105541667,,,,
29128,-0.253083333,,,,
9534,-0.340916667,,,,
30136,-0.117625,,,,
39206,-0.254958333,,,,
40899,-0.174208333,,,,
34674,-0.168791667,,,,
28428,-0.160833333,,,,
22359,-0.148125,,,,
25229,0.166208333,,,,
28297,0.204125,,,,
11146,-0.226125,,,,
9910,-0.191458333,,,,
42694,-0.148208333,,,,
20299,-0.1575,,,,
27202,0.108,,,,
23812,0.198166667,,,,
36019,-0.200416667,,,,
4525,-0.157666667,,,,
2122,-0.3065,,,,
18755,-0.289625,,,,
11831,0.17275,,,,
6991,-0.318958333,,,,
34505,-0.138875,,,,
5404,0.244541667,,,,
6327,-0.143875,,,,
31310,0.209583333,,,,
32080,0.571708333,,,,
30904,-0.215291667,,,,
33309,0.108333333,,,,
23638,0.232083333,,,,
24586,-0.183666667,,,,
41134,-0.149416667,,,,
34341,-0.252166667,,,,
40082,-0.214833333,,,,
30606,-0.158,,,,
17762,0.241916667,,,,
448,-0.457791667,,,,
30452,0.148041667,,,,
24903,0.147916667,,,,
28824,0.219875,,,,
16386,0.156916667,,,,
34830,0.147166667,,,,
39831,-0.131083333,,,,
35185,-0.196791667,,,,
35252,0.24575,,,,
9621,-0.202291667,,,,
38520,0.344583333,,,,
7700,0.660333333,,,,
32569,-0.139625,,,,
31148,0.143458333,,,,
35146,0.140625,,,,
29435,-0.227875,,,,
22559,-0.328416667,,,,
17237,-0.166458333,,,,
41961,-0.348625,,,,
16970,-0.282,,,,
28361,0.366,,,,
41781,-0.815416667,,,,
41721,-0.46575,,,,
37815,0.245708333,,,,
30918,-0.144875,,,,
25263,-0.108,,,,
10260,-0.322375,,,,
24435,0.131791667,,,,
32752,0.157666667,,,,
1119,-0.369583333,,,,
25052,-0.159958333,,,,
36969,0.152958333,,,,
32252,-0.161375,,,,
24806,-0.185208333,,,,
29845,-0.171375,,,,
6113,0.276833333,,,,
3789,-0.1575,,,,
37239,-0.210208333,,,,
31717,-0.1845,,,,
24096,0.224916667,,,,
11820,0.203625,,,,
13591,-0.145708333,,,,
20099,-0.207458333,,,,
32172,-0.204041667,,,,
40001,-0.137375,,,,
11385,-0.237625,,,,
28129,-0.226666667,,,,
30267,-0.191333333,,,,
12452,-0.119708333,,,,
19054,-0.167333333,,,,
18646,-0.215375,,,,
13834,-0.294916667,,,,
26663,0.1435,,,,
35702,-0.268041667,,,,
14817,-0.273958333,,,,
15877,-0.202708333,,,,
28455,-0.258375,,,,
9906,0.435833333,,,,
7023,-0.304291667,,,,
31056,0.186083333,,,,
40700,-0.757791667,,,,
29269,-0.166791667,,,,
23416,-0.266208333,,,,
24606,-0.194166667,,,,
32445,0.195458333,,,,
29484,-0.131083333,,,,
10171,-0.164375,,,,
31209,0.154166667,,,,
38088,-0.186458333,,,,
8673,-0.120833333,,,,
20085,-0.3505,,,,
15709,0.313,,,,
38632,0.333166667,,,,
39056,-0.318708333,,,,
11319,-0.30375,,,,
39285,-0.179416667,,,,
12705,0.246625,,,,
29760,0.18525,,,,
905,-0.216416667,,,,
24679,0.16475,,,,
12739,-0.381208333,,,,
31525,-0.174333333,,,,
31970,-0.152083333,,,,
28211,-0.23175,,,,
15954,-0.169708333,,,,
38398,-0.226583333,,,,
38424,-0.2395,,,,
7403,-0.157375,,,,
34387,0.157291667,,,,
42483,0.3315,,,,
20137,-0.391916667,,,,
19463,0.2225,,,,
12917,0.192708333,,,,
29038,-0.302208333,,,,
32825,-0.146791667,,,,
31918,-0.189375,,,,
32699,-0.187791667,,,,
35818,-0.226583333,,,,
10959,-0.160458333,,,,
34876,-0.174583333,,,,
35514,-0.219,,,,
40215,0.265625,,,,
28424,-0.226208333,,,,
21001,-0.218833333,,,,
40294,-0.1795,,,,
20577,0.187041667,,,,
26060,-0.383208333,,,,
9487,-0.162125,,,,
14535,-0.162208333,,,,
16225,0.161875,,,,
14854,0.171916667,,,,
17523,-0.278708333,,,,
29553,-0.142583333,,,,
31859,-0.195541667,,,,
40040,-0.145708333,,,,
21462,-0.136416667,,,,
22150,-0.179583333,,,,
20193,-0.284166667,,,,
24680,0.259625,,,,
16062,0.320625,,,,
16546,-0.151875,,,,
25330,-0.165541667,,,,
17673,0.167791667,,,,
14055,-0.2955,,,,
29750,0.146958333,,,,
24368,-0.150458333,,,,
16660,0.207,,,,
25133,-0.430125,,,,
12651,0.485833333,,,,
39055,-0.202791667,,,,
27497,-0.1725,,,,
40345,0.212583333,,,,
25213,0.294875,,,,
35736,0.297,,,,
36705,0.162666667,,,,
4778,-0.13325,,,,
8107,0.169708333,,,,
7251,0.180958333,,,,
8622,-0.18375,,,,
30716,0.137083333,,,,
10278,0.157833333,,,,
26676,-0.158125,,,,
6027,-0.17125,,,,
25374,-0.21275,,,,
26112,-0.117583333,,,,
34327,-0.109958333,,,,
33,-0.204916667,,,,
9339,0.377958333,,,,
39310,-0.257875,,,,
36273,-0.209125,,,,
16366,-0.200416667,,,,
31723,-0.261083333,,,,
4314,-0.29975,,,,
10495,-0.166208333,,,,
9565,0.3715,,,,
18635,0.579833333,,,,
18075,0.199791667,,,,
31099,-0.716791667,,,,
14103,0.318375,,,,
34695,0.219791667,,,,
38452,-0.159,,,,
23959,-0.186833333,,,,
20749,-0.148583333,,,,
3715,-0.242875,,,,
23592,-0.14975,,,,
35158,-0.181125,,,,
40908,-0.158333333,,,,
10083,-0.131791667,,,,
40783,-0.261333333,,,,
17594,-0.180166667,,,,
16630,-0.183958333,,,,
23437,0.240125,,,,
20105,-0.246958333,,,,
33871,-0.151916667,,,,
23080,-0.134708333,,,,
9043,-0.146375,,,,
13954,-0.359916667,,,,
32857,0.518041667,,,,
32045,-0.203916667,,,,
23672,-0.162083333,,,,
32133,0.134083333,,,,
8601,0.162541667,,,,
34389,0.132666667,,,,
38630,0.553666667,,,,
31949,-0.246583333,,,,
27754,-0.218208333,,,,
31144,0.246875,,,,
20056,-0.192916667,,,,
28408,-0.258666667,,,,
13706,-0.205583333,,,,
1072,0.131666667,,,,
37010,-0.136375,,,,
20429,-0.127333333,,,,
36577,-0.234833333,,,,
28451,-0.253416667,,,,
11499,-0.153375,,,,
41214,-0.145541667,,,,
34852,-0.163416667,,,,
31329,-0.188666667,,,,
38130,-0.139583333,,,,
30304,0.207791667,,,,
15651,0.29325,,,,
10252,-0.210791667,,,,
39289,-0.269041667,,,,
34734,-0.163333333,,,,
35298,-0.174083333,,,,
23565,-0.190541667,,,,
20353,-0.195541667,,,,
4501,-0.133791667,,,,
25634,-0.189875,,,,
2263,0.323166667,,,,
11017,-0.237833333,,,,
2075,-0.312333333,,,,
39875,-0.177541667,,,,
30986,-0.264625,,,,
39126,-0.13425,,,,
14602,-0.285708333,,,,
7724,-0.232791667,,,,
31971,-0.273,,,,
32975,-0.163833333,,,,
37122,0.173791667,,,,
16619,0.1345,,,,
6648,0.36675,,,,
1926,-0.21475,,,,
30769,-0.2695,,,,
19072,0.227875,,,,
34012,-0.1475,,,,
36185,-0.223708333,,,,
3833,-0.2205,,,,
35452,-0.177916667,,,,
34210,0.137416667,,,,
31161,-0.157416667,,,,
32139,0.1835,,,,
37215,-0.242416667,,,,
27327,-0.121958333,,,,
19603,-0.168791667,,,,
22532,0.340583333,,,,
14641,-0.136916667,,,,
36276,-0.110458333,,,,
38919,-0.193583333,,,,
8851,-0.417,,,,
9014,0.162208333,,,,
38540,-0.28175,,,,
16306,-0.236916667,,,,
1880,0.369458333,,,,
6401,-0.296166667,,,,
8579,-0.192166667,,,,
18960,-0.116416667,,,,
8539,-0.509041667,,,,
26395,-0.128041667,,,,
14745,-0.175333333,,,,
39870,-0.1455,,,,
11889,0.171375,,,,
16407,0.258625,,,,
36704,-0.18925,,,,
28518,-0.288375,,,,
33680,-0.119291667,,,,
37033,0.151333333,,,,
39801,-0.15625,,,,
34262,0.168166667,,,,
31598,-0.142,,,,
22704,-0.128291667,,,,
29232,-0.1535,,,,
115,0.430333333,,,,
14748,-0.263958333,,,,
21111,-0.380708333,,,,
21977,-0.184333333,,,,
41245,-0.268166667,,,,
39038,-0.316958333,,,,
40023,-0.142083333,,,,
12973,-0.391916667,,,,
5897,-0.136541667,,,,
14793,-0.231666667,,,,
3107,-0.189791667,,,,
26337,0.180583333,,,,
2420,-0.191041667,,,,
27696,0.264583333,,,,
17713,-0.126458333,,,,
18279,0.148625,,,,
11934,0.156958333,,,,
42219,0.982458333,,,,
29995,0.216,,,,
1895,0.343791667,,,,
40147,0.162041667,,,,
27862,0.247125,,,,
32800,0.218041667,,,,
5519,-0.242791667,,,,
19905,0.2535,,,,
11891,0.188833333,,,,
5903,-0.269916667,,,,
3941,-0.434666667,,,,
18985,-0.196041667,,,,
20735,0.138416667,,,,
17556,0.152333333,,,,
8584,0.32575,,,,
24571,-0.136666667,,,,
34950,-0.19675,,,,
18766,-0.208625,,,,
19154,-0.14325,,,,
12151,-0.152708333,,,,
16808,0.165375,,,,
24608,-0.145791667,,,,
6011,0.609666667,,,,
15888,-0.162166667,,,,
37103,0.455,,,,
28979,0.161458333,,,,
18149,0.313958333,,,,
39460,-0.272708333,,,,
15024,-0.122333333,,,,
29753,0.190625,,,,
13917,-0.350916667,,,,
19532,-0.180958333,,,,
19442,-0.187708333,,,,
23759,0.129375,,,,
37915,0.213625,,,,
11245,0.320125,,,,
18626,-0.1355,,,,
29149,-0.1255,,,,
39759,-0.192625,,,,
23935,-0.194166667,,,,
24003,0.162458333,,,,
28873,-0.152375,,,,
29292,-0.254958333,,,,
34292,-0.172708333,,,,
40985,0.142166667,,,,
33698,0.189208333,,,,
35184,-0.244666667,,,,
12805,0.206333333,,,,
19815,0.154791667,,,,
42777,-0.173041667,,,,
32169,-0.226541667,,,,
17428,-0.152,,,,
26325,-0.228666667,,,,
5503,-0.174041667,,,,
31184,-0.149166667,,,,
28646,0.359916667,,,,
24152,0.173291667,,,,
5651,-0.189125,,,,
9276,-0.167166667,,,,
39762,0.224458333,,,,
22191,-0.257916667,,,,
23506,-0.143458333,,,,
13191,-0.233625,,,,
25029,-0.2485,,,,
5449,-0.122916667,,,,
30188,-0.112416667,,,,
22821,-0.12725,,,,
30866,-0.199708333,,,,
10483,-0.212708333,,,,
29916,-0.216041667,,,,
20236,-0.186416667,,,,
27036,0.198666667,,,,
33796,0.138416667,,,,
31533,-0.11925,,,,
12260,0.220083333,,,,
34393,-0.1345,,,,
20467,0.163958333,,,,
1146,-0.350458333,,,,
27366,0.156458333,,,,
28123,0.159625,,,,
22061,0.195291667,,,,
25346,-0.220875,,,,
37995,0.164333333,,,,
32927,-0.250375,,,,
8867,-0.128166667,,,,
9939,-0.182,,,,
27770,-0.218041667,,,,
2481,-0.126875,,,,
35774,-0.270375,,,,
34274,-0.127958333,,,,
18422,0.235833333,,,,
35867,0.271791667,,,,
22381,-0.136541667,,,,
34305,-0.132666667,,,,
32566,-0.112625,,,,
13279,-0.197625,,,,
28128,-0.295333333,,,,
9351,0.422833333,,,,
38204,-0.212833333,,,,
28331,-0.278916667,,,,
32229,-0.255791667,,,,
20410,-0.156958333,,,,
3011,-0.295875,,,,
17533,-0.125166667,,,,
34504,0.145666667,,,,
7419,-0.156625,,,,
36542,-0.168083333,,,,
5970,-0.213208333,,,,
21719,0.204708333,,,,
21924,-0.145791667,,,,
24754,-0.189625,,,,
19202,-0.22075,,,,
11931,-0.148625,,,,
30480,-0.14125,,,,
10194,0.14025,,,,
8860,-0.484125,,,,
18576,-0.152125,,,,
38295,0.156291667,,,,
20728,0.183375,,,,
32717,-0.181541667,,,,
22907,-0.121958333,,,,
6994,-0.208541667,,,,
29023,-0.127708333,,,,
23413,0.148083333,,,,
36977,-0.13475,,,,
4550,0.233208333,,,,
21173,0.162291667,,,,
40335,-0.132208333,,,,
34372,0.132708333,,,,
1064,-0.24375,,,,
19837,-0.141791667,,,,
39172,-0.24025,,,,
35797,-0.300791667,,,,
