"","category","ID","term","count","genes","logFC","adj_pval","zscore"
"1400","CC","GO:0000502","proteasome complex",6,"PSMD13",-1.110225223,0.003917909,-2.44948974278318
"1401","CC","GO:0000502","proteasome complex",6,"PSME1",-1.975073203,0.003917909,-2.44948974278318
"1402","CC","GO:0000502","proteasome complex",6,"PSME2",-1.422399127,0.003917909,-2.44948974278318
"1403","CC","GO:0000775","chromosome, centromeric region",7,"CENPF",-2.275729701,0.001124053,-2.64575131106459
"1404","CC","GO:0000775","chromosome, centromeric region",7,"CDCA5",-2.598041784,0.001124053,-2.64575131106459
"1405","CC","GO:0000775","chromosome, centromeric region",7,"HJURP",-3.64232181,0.001124053,-2.64575131106459
"1406","CC","GO:0000775","chromosome, centromeric region",7,"BIRC5",-4.82778078,0.001124053,-2.64575131106459
"1407","CC","GO:0000775","chromosome, centromeric region",7,"KIF2C",-1.573249981,0.001124053,-2.64575131106459
"1408","CC","GO:0000775","chromosome, centromeric region",7,"SMC1A",-1.119516728,0.001124053,-2.64575131106459
"1409","CC","GO:0000775","chromosome, centromeric region",7,"NDC80",-2.0257484,0.001124053,-2.64575131106459
"1410","CC","GO:0005925","focal adhesion",14,"CD81",-1.046762265,0.05290365,-3.74165738677394
"1411","CC","GO:0005925","focal adhesion",14,"LMO7",-1.657564928,0.05290365,-3.74165738677394
"1412","CC","GO:0005925","focal adhesion",14,"REXO2",-1.240819995,0.05290365,-3.74165738677394
"1413","CC","GO:0005925","focal adhesion",14,"RND3",-1.299478788,0.05290365,-3.74165738677394
"1414","CC","GO:0005925","focal adhesion",14,"RHOB",-1.290393131,0.05290365,-3.74165738677394
"1415","CC","GO:0005925","focal adhesion",14,"HSP90B1",-1.080957784,0.05290365,-3.74165738677394
"1416","CC","GO:0005925","focal adhesion",14,"DPP4",-2.491068494,0.05290365,-3.74165738677394
"1417","CC","GO:0005925","focal adhesion",14,"TSPAN9",-1.097777887,0.05290365,-3.74165738677394
"1418","CC","GO:0005925","focal adhesion",14,"CHP1",-1.070573012,0.05290365,-3.74165738677394
"1419","CC","GO:0005925","focal adhesion",14,"PABPC1",-1.395569488,0.05290365,-3.74165738677394
"1420","CC","GO:0005925","focal adhesion",14,"RPL18",-1.850670338,0.05290365,-3.74165738677394
"1421","CC","GO:0005925","focal adhesion",14,"B2M",-2.436091153,0.05290365,-3.74165738677394
"1422","CC","GO:0005925","focal adhesion",14,"PHLDB2",-1.286264995,0.05290365,-3.74165738677394
"1423","CC","GO:0005925","focal adhesion",14,"RPS10",-1.567035363,0.05290365,-3.74165738677394
"1424","CC","GO:0008537","proteasome activator complex",2,"PSME1",-1.975073203,0.053226067,-1.41421356237309
"1425","CC","GO:0008537","proteasome activator complex",2,"PSME2",-1.422399127,0.053226067,-1.41421356237309
"1426","CC","GO:1990351","transporter complex",2,"CHP1",-1.070573012,0.053226067,-1.41421356237309
"1427","CC","GO:1990351","transporter complex",2,"ERGIC3",-1.023515305,0.053226067,-1.41421356237309
"1428","CC","GO:0005911","cell-cell junction",8,"COL17A1",-1.96877789,0.060843699,-2.82842712474619
"1429","CC","GO:0005911","cell-cell junction",8,"CLDN4",-1.801860443,0.060843699,-2.82842712474619
"1430","CC","GO:0005911","cell-cell junction",8,"CDSN",-1.461986019,0.060843699,-2.82842712474619
"1431","CC","GO:0005911","cell-cell junction",8,"PDZD2",-1.477018252,0.060843699,-2.82842712474619
"1432","CC","GO:0005911","cell-cell junction",8,"CTNND1",-1.41642079,0.060843699,-2.82842712474619
"1433","CC","GO:0005911","cell-cell junction",8,"GAB1",-1.4096689,0.060843699,-2.82842712474619
"1434","CC","GO:0005911","cell-cell junction",8,"ADD3",-1.05761241,0.060843699,-2.82842712474619
"1435","CC","GO:0005911","cell-cell junction",8,"AQP3",-1.796641483,0.060843699,-2.82842712474619
"1436","CC","GO:0005794","Golgi apparatus",29,"SLC35B2",-1.498663292,0.064237982,-5.3851648071345
"1437","CC","GO:0005794","Golgi apparatus",29,"PMEL",-3.405802021,0.064237982,-5.3851648071345
"1438","CC","GO:0005794","Golgi apparatus",29,"HDAC5",-1.39987283,0.064237982,-5.3851648071345
"1439","CC","GO:0005794","Golgi apparatus",29,"SPRR3",-2.395550882,0.064237982,-5.3851648071345
"1440","CC","GO:0005794","Golgi apparatus",29,"EHF",-1.789242368,0.064237982,-5.3851648071345
"1441","CC","GO:0005794","Golgi apparatus",29,"ATF6B",-1.246812951,0.064237982,-5.3851648071345
"1442","CC","GO:0005794","Golgi apparatus",29,"RAB1B",-1.374840759,0.064237982,-5.3851648071345
"1443","CC","GO:0005794","Golgi apparatus",29,"SPPL3",-1.407346071,0.064237982,-5.3851648071345
"1444","CC","GO:0005794","Golgi apparatus",29,"TM9SF4",-1.355452534,0.064237982,-5.3851648071345
"1445","CC","GO:0005794","Golgi apparatus",29,"COMMD9",-1.905964913,0.064237982,-5.3851648071345
"1446","CC","GO:0005794","Golgi apparatus",29,"VPS51",-1.037365547,0.064237982,-5.3851648071345
"1447","CC","GO:0005794","Golgi apparatus",29,"VPS52",-1.240656472,0.064237982,-5.3851648071345
"1448","CC","GO:0005794","Golgi apparatus",29,"GBP2",-1.961905339,0.064237982,-5.3851648071345
"1449","CC","GO:0005794","Golgi apparatus",29,"B4GALNT3",-1.067461541,0.064237982,-5.3851648071345
"1450","CC","GO:0005794","Golgi apparatus",29,"B2M",-2.436091153,0.064237982,-5.3851648071345
"1451","CC","GO:0005794","Golgi apparatus",29,"GALNT5",-4.762696249,0.064237982,-5.3851648071345
"1452","CC","GO:0005794","Golgi apparatus",29,"SLC35A4",-1.266412476,0.064237982,-5.3851648071345
"1453","CC","GO:0005794","Golgi apparatus",29,"AP1B1",-1.077603375,0.064237982,-5.3851648071345
"1454","CC","GO:0005794","Golgi apparatus",29,"SLC30A1",-1.854810717,0.064237982,-5.3851648071345
"1455","CC","GO:0005794","Golgi apparatus",29,"HLA-A",-1.295197926,0.064237982,-5.3851648071345
"1456","CC","GO:0005794","Golgi apparatus",29,"SORL1",-1.518726004,0.064237982,-5.3851648071345
"1457","CC","GO:0005794","Golgi apparatus",29,"SCAMP2",-1.113366368,0.064237982,-5.3851648071345
"1458","CC","GO:0005794","Golgi apparatus",29,"BACE2",-1.907734361,0.064237982,-5.3851648071345
"1459","CC","GO:0005794","Golgi apparatus",29,"NUCB1",-2.171160267,0.064237982,-5.3851648071345
"1460","CC","GO:0005794","Golgi apparatus",29,"GPR107",-1.086831661,0.064237982,-5.3851648071345
"1461","CC","GO:0005794","Golgi apparatus",29,"KIF20A",-2.786504036,0.064237982,-5.3851648071345
"1462","CC","GO:0005794","Golgi apparatus",29,"CRELD2",-1.616104688,0.064237982,-5.3851648071345
"1463","CC","GO:0005794","Golgi apparatus",29,"ERGIC3",-1.023515305,0.064237982,-5.3851648071345
"1464","CC","GO:0005794","Golgi apparatus",29,"CRYAB",-1.075511568,0.064237982,-5.3851648071345
"1465","CC","GO:1990745","EARP complex",2,"VPS51",-1.037365547,0.070332572,-1.41421356237309
"1466","CC","GO:1990745","EARP complex",2,"VPS52",-1.240656472,0.070332572,-1.41421356237309
"1467","CC","GO:0033597","mitotic checkpoint complex",2,"CDC20",-1.821017204,0.070332572,-1.41421356237309
"1468","CC","GO:0033597","mitotic checkpoint complex",2,"BUB1B",-2.431458242,0.070332572,-1.41421356237309
"1469","CC","GO:0000938","GARP complex",2,"VPS51",-1.037365547,0.070332572,-1.41421356237309
"1470","CC","GO:0000938","GARP complex",2,"VPS52",-1.240656472,0.070332572,-1.41421356237309
"1471","CC","GO:0043231","intracellular membrane-bounded organelle",26,"SCARB1",-1.170384899,0.072150673,-5.09901951359279
"1472","CC","GO:0043231","intracellular membrane-bounded organelle",26,"ABCD3",-1.132374803,0.072150673,-5.09901951359279
"1473","CC","GO:0043231","intracellular membrane-bounded organelle",26,"ACSS2",-1.212451338,0.072150673,-5.09901951359279
"1474","CC","GO:0043231","intracellular membrane-bounded organelle",26,"CITED2",-1.957983703,0.072150673,-5.09901951359279
"1475","CC","GO:0043231","intracellular membrane-bounded organelle",26,"CLTB",-1.865844,0.072150673,-5.09901951359279
"1476","CC","GO:0043231","intracellular membrane-bounded organelle",26,"YBX1",-1.211529865,0.072150673,-5.09901951359279
"1477","CC","GO:0043231","intracellular membrane-bounded organelle",26,"ABCA12",-1.40790804,0.072150673,-5.09901951359279
"1478","CC","GO:0043231","intracellular membrane-bounded organelle",26,"SPPL3",-1.407346071,0.072150673,-5.09901951359279
