NAME	TITLE	SCORE	
FEZ1	fasciculation and elongation protein zeta 1 [Source:HGNC Symbol;Acc:HGNC:3659]	-1.3465289	
PTGS1	prostaglandin-endoperoxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:9604]	-1.3473263	
MYO1E	myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]	-1.3474283	
SLC16A7	solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]	-1.3475511	
NOA1	nitric oxide associated 1 [Source:HGNC Symbol;Acc:HGNC:28473]	-1.348006	
FGFR2	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:HGNC:3689]	-1.3482975	
TFAP2C	transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744]	-1.3489252	
ASAH2B	N-acylsphingosine amidohydrolase 2B [Source:HGNC Symbol;Acc:HGNC:23456]	-1.3494569	
TTC30B	tetratricopeptide repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:26425]	-1.3496137	
LGALS1	galectin 1 [Source:HGNC Symbol;Acc:HGNC:6561]	-1.3497887	
RORC	RAR related orphan receptor C [Source:HGNC Symbol;Acc:HGNC:10260]	-1.3511614	
WDR12	WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]	-1.3512748	
ENDOU	endonuclease, poly(U) specific [Source:HGNC Symbol;Acc:HGNC:14369]	-1.3534392	
IFTAP	intraflagellar transport associated protein [Source:HGNC Symbol;Acc:HGNC:25142]	-1.3538563	
ERI3	ERI1 exoribonuclease family member 3 [Source:HGNC Symbol;Acc:HGNC:17276]	-1.3551708	
PRRC1	proline rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28164]	-1.3553535	
COX6A1	cytochrome c oxidase subunit 6A1 [Source:HGNC Symbol;Acc:HGNC:2277]	-1.3562487	
ADTRP	androgen dependent TFPI regulating protein [Source:HGNC Symbol;Acc:HGNC:21214]	-1.3563211	
CSRP1	cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]	-1.3571529	
SEPTIN6	septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]	-1.357384	
CYP2W1	cytochrome P450 family 2 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:20243]	-1.3574367	
GLMP	glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]	-1.3575339	
TUSC3	tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242]	-1.3576602	
CUL9	cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]	-1.3584338	
SPICE1	spindle and centriole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:25083]	-1.3585776	
SGO1	shugoshin 1 [Source:HGNC Symbol;Acc:HGNC:25088]	-1.3590127	
NUCB1	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]	-1.3594202	
JMJD8	jumonji domain containing 8 [Source:HGNC Symbol;Acc:HGNC:14148]	-1.3595747	
FGFR3	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690]	-1.3600641	
BST1	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]	-1.3602353	
PCDH1	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	-1.3606715	
CCNB2	cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]	-1.360714	
PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:9385]	-1.3607912	
YEATS4	YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859]	-1.361061	
GANC	glucosidase alpha, neutral C [Source:HGNC Symbol;Acc:HGNC:4139]	-1.3615073	
OIP5-AS1	OIP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43563]	-1.3620209	
MTRES1	mitochondrial transcription rescue factor 1 [Source:HGNC Symbol;Acc:HGNC:17971]	-1.3622015	
PIGU	phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791]	-1.363199	
NAGA	alpha-N-acetylgalactosaminidase [Source:HGNC Symbol;Acc:HGNC:7631]	-1.3634068	
HADHB	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta [Source:HGNC Symbol;Acc:HGNC:4803]	-1.3642083	
COPS8	COP9 signalosome subunit 8 [Source:HGNC Symbol;Acc:HGNC:24335]	-1.3647047	
PIAS3	protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]	-1.3654484	
PHLDB2	pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573]	-1.3656019	
RPN2	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]	-1.3656923	
MEIS1	Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]	-1.3658105	
VILL	villin like [Source:HGNC Symbol;Acc:HGNC:30906]	-1.3658804	
NDUFS4	NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]	-1.3671058	
ECHDC1	ethylmalonyl-CoA decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:21489]	-1.3674889	
OGFRL1	opioid growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21378]	-1.3675823	
S100A12	S100 calcium binding protein A12 [Source:HGNC Symbol;Acc:HGNC:10489]	-1.3678751	
HIBADH	3-hydroxyisobutyrate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4907]	-1.3692343	
LDAH	lipid droplet associated hydrolase [Source:HGNC Symbol;Acc:HGNC:26145]	-1.369411	
GALNT12	polypeptide N-acetylgalactosaminyltransferase 12 [Source:HGNC Symbol;Acc:HGNC:19877]	-1.3699179	
ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]	-1.3704655	
CPM	carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]	-1.3711157	
LMBRD2	LMBR1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25287]	-1.3715174	
PPM1L	protein phosphatase, Mg2+/Mn2+ dependent 1L [Source:HGNC Symbol;Acc:HGNC:16381]	-1.3718078	
TUBA1B	tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]	-1.3721644	
TSPAN1	tetraspanin 1 [Source:HGNC Symbol;Acc:HGNC:20657]	-1.372291	
C10orf55	chromosome 10 putative open reading frame 55 [Source:HGNC Symbol;Acc:HGNC:31008]	-1.37301	
TP53	tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]	-1.373494	
EIF2B2	eukaryotic translation initiation factor 2B subunit beta [Source:HGNC Symbol;Acc:HGNC:3258]	-1.3739108	
PTPN22	protein tyrosine phosphatase non-receptor type 22 [Source:HGNC Symbol;Acc:HGNC:9652]	-1.3752103	
ALDH3A1	aldehyde dehydrogenase 3 family member A1 [Source:HGNC Symbol;Acc:HGNC:405]	-1.3755133	
SLC2A12	solute carrier family 2 member 12 [Source:HGNC Symbol;Acc:HGNC:18067]	-1.3757329	
TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]	-1.3758991	
EPHA1	EPH receptor A1 [Source:HGNC Symbol;Acc:HGNC:3385]	-1.3770524	
PSG4	pregnancy specific beta-1-glycoprotein 4 [Source:HGNC Symbol;Acc:HGNC:9521]	-1.3783952	
ADGRF2	adhesion G protein-coupled receptor F2 [Source:HGNC Symbol;Acc:HGNC:18991]	-1.3790737	
DENND10	DENN domain containing 10 [Source:HGNC Symbol;Acc:HGNC:31793]	-1.3792776	
DNAAF3	dynein axonemal assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:30492]	-1.3799635	
COL18A1	collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195]	-1.3801125	
TMEM177	transmembrane protein 177 [Source:HGNC Symbol;Acc:HGNC:28143]	-1.3802117	
FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]	-1.3827517	
AGTRAP	angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539]	-1.3832735	
OVOL1	ovo like transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:8525]	-1.383596	
ZPLD1	zona pellucida like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27022]	-1.384305	
KLK4	kallikrein related peptidase 4 [Source:HGNC Symbol;Acc:HGNC:6365]	-1.3855997	
DCTPP1	dCTP pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28777]	-1.385922	
LEO1	LEO1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:30401]	-1.3876591	
PON2	paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]	-1.3880433	
VWA1	von Willebrand factor A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30910]	-1.3896196	
PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	-1.3902379	
CCDC61	coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:HGNC:33629]	-1.3902695	
TRNP1	TMF1 regulated nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:34348]	-1.3905276	
WBP1L	WW domain binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:23510]	-1.3910229	
OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]	-1.3918734	
PCYT1A	phosphate cytidylyltransferase 1A, choline [Source:HGNC Symbol;Acc:HGNC:8754]	-1.3921878	
C12orf54	chromosome 12 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:28553]	-1.3925531	
CDCA4	cell division cycle associated 4 [Source:HGNC Symbol;Acc:HGNC:14625]	-1.3929416	
SBK1	SH3 domain binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:17699]	-1.3950709	
RPL30	ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]	-1.395438	
PKMYT1	protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]	-1.3959169	
DAD1	defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]	-1.3961407	
NUDT15	nudix hydrolase 15 [Source:HGNC Symbol;Acc:HGNC:23063]	-1.3962994	
AURKA	aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]	-1.3964641	
NDUFA4	NDUFA4 mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]	-1.3974491	
VWA2	von Willebrand factor A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24709]	-1.3979769	
REXO5	RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]	-1.3980072	
MSX2	msh homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7392]	-1.3980495	
ALG3	ALG3 alpha-1,3- mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23056]	-1.3981783	
TRAPPC11	trafficking protein particle complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:25751]	-1.3988276	
FAM216A	family with sequence similarity 216 member A [Source:HGNC Symbol;Acc:HGNC:30180]	-1.3994464	
MFSD5	major facilitator superfamily domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28156]	-1.4004246	
RPL35A	ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]	-1.4009874	
USP3-AS1	USP3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44140]	-1.4011514	
MRPS12	mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380]	-1.401828	
TRAM1L1	translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371]	-1.405342	
RHOA	ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667]	-1.4053806	
LAMP3	lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]	-1.405939	
ROBO1	roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]	-1.4061416	
HSD17B1-AS1	HSD17B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55314]	-1.4062234	
FLVCR2	FLVCR heme transporter 2 [Source:HGNC Symbol;Acc:HGNC:20105]	-1.4066176	
SLC44A3	solute carrier family 44 member 3 [Source:HGNC Symbol;Acc:HGNC:28689]	-1.4077667	
COBLL1	cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]	-1.4078759	
LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17162]	-1.40855	
SPC25	SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031]	-1.4089903	
STX18-AS1	STX18 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48877]	-1.4090091	
DLEU1	deleted in lymphocytic leukemia 1 [Source:HGNC Symbol;Acc:HGNC:13747]	-1.410368	
BPHL	biphenyl hydrolase like [Source:HGNC Symbol;Acc:HGNC:1094]	-1.4126155	
SDR9C7	short chain dehydrogenase/reductase family 9C member 7 [Source:HGNC Symbol;Acc:HGNC:29958]	-1.4131122	
C8orf48	chromosome 8 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:26345]	-1.4133798	
TMEM101	transmembrane protein 101 [Source:HGNC Symbol;Acc:HGNC:28653]	-1.4147754	
EML2	EMAP like 2 [Source:HGNC Symbol;Acc:HGNC:18035]	-1.4154261	
KRT24	keratin 24 [Source:HGNC Symbol;Acc:HGNC:18527]	-1.4159629	
ZNRD2	zinc ribbon domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11328]	-1.4167932	
IARS2	isoleucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29685]	-1.4174261	
NDN	necdin, MAGE family member [Source:HGNC Symbol;Acc:HGNC:7675]	-1.4176189	
PIM1	Pim-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8986]	-1.4180571	
UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:21237]	-1.4182465	
POR	cytochrome p450 oxidoreductase [Source:HGNC Symbol;Acc:HGNC:9208]	-1.4183555	
CLXN	calaxin [Source:HGNC Symbol;Acc:HGNC:25678]	-1.4188508	
MSRB1	methionine sulfoxide reductase B1 [Source:HGNC Symbol;Acc:HGNC:14133]	-1.4198365	
PSENEN	presenilin enhancer, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:30100]	-1.4216717	
BOP1	BOP1 ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:15519]	-1.4219939	
NICN1	nicolin 1, tubulin polyglutamylase complex subunit [Source:HGNC Symbol;Acc:HGNC:18317]	-1.4227307	
ACTN4	actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]	-1.42293	
RPL10A	ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299]	-1.4231913	
PCYOX1L	prenylcysteine oxidase 1 like [Source:HGNC Symbol;Acc:HGNC:28477]	-1.423281	
GOT2	glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]	-1.4234258	
INTS13	integrator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:20174]	-1.4247224	
RFX5-AS1	RFX5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40503]	-1.4256804	
NLRP2	NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]	-1.4266194	
ATP5MJ	ATP synthase membrane subunit j [Source:HGNC Symbol;Acc:HGNC:1188]	-1.4271332	
TNFRSF19	TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]	-1.4285954	
LINC00683	long intergenic non-protein coding RNA 683 [Source:HGNC Symbol;Acc:HGNC:44467]	-1.4289194	
LINC02247	long intergenic non-protein coding RNA 2247 [Source:HGNC Symbol;Acc:HGNC:53140]	-1.4304667	
SLC35G1	solute carrier family 35 member G1 [Source:HGNC Symbol;Acc:HGNC:26607]	-1.4306337	
ANP32A	acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]	-1.4306451	
POLR1B	RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]	-1.4310323	
MRPL52	mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]	-1.4310372	
CASK	calcium/calmodulin dependent serine protein kinase [Source:HGNC Symbol;Acc:HGNC:1497]	-1.4310503	
CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	-1.4318388	
LAPTM4A	lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924]	-1.4320637	
RPL27	ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]	-1.4328151	
KCNK6	potassium two pore domain channel subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:6281]	-1.4336373	
DLX5	distal-less homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2918]	-1.4339316	
FADS2	fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]	-1.4347703	
HLTF	helicase like transcription factor [Source:HGNC Symbol;Acc:HGNC:11099]	-1.4362934	
RASSF5	Ras association domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]	-1.4364961	
ADA	adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186]	-1.4365662	
ANAPC16	anaphase promoting complex subunit 16 [Source:HGNC Symbol;Acc:HGNC:26976]	-1.4368011	
RFC5	replication factor C subunit 5 [Source:HGNC Symbol;Acc:HGNC:9973]	-1.43699	
GNG12	G protein subunit gamma 12 [Source:HGNC Symbol;Acc:HGNC:19663]	-1.4377266	
ACTG1	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	-1.4378494	
TEX46	testis expressed 46 [Source:HGNC Symbol;Acc:HGNC:44651]	-1.4380192	
SCRN2	secernin 2 [Source:HGNC Symbol;Acc:HGNC:30381]	-1.4382851	
MRPL15	mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]	-1.4385084	
MCEE	methylmalonyl-CoA epimerase [Source:HGNC Symbol;Acc:HGNC:16732]	-1.4390632	
HOXA7	homeobox A7 [Source:HGNC Symbol;Acc:HGNC:5108]	-1.439065	
TXNDC12	thioredoxin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:24626]	-1.4396975	
SERINC5	serine incorporator 5 [Source:HGNC Symbol;Acc:HGNC:18825]	-1.4406712	
FTO	FTO alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:24678]	-1.4419419	
ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand [Source:HGNC Symbol;Acc:HGNC:24094]	-1.4419866	
FOXE1	forkhead box E1 [Source:HGNC Symbol;Acc:HGNC:3806]	-1.4427949	
VIPR1	vasoactive intestinal peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:12694]	-1.4429263	
ANLN	anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	-1.4449914	
XYLB	xylulokinase [Source:HGNC Symbol;Acc:HGNC:12839]	-1.4452595	
ENSG00000250041	novel transcript	-1.4453845	
MEA1	male-enhanced antigen 1 [Source:HGNC Symbol;Acc:HGNC:6986]	-1.4458734	
UPK3BL2	uroplakin 3B like 2 [Source:HGNC Symbol;Acc:HGNC:53444]	-1.44637	
MICALL1	MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804]	-1.4474653	
RAB18	RAB18, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14244]	-1.4475425	
GCNT4	glucosaminyl (N-acetyl) transferase 4 [Source:HGNC Symbol;Acc:HGNC:17973]	-1.4476101	
KLK7	kallikrein related peptidase 7 [Source:HGNC Symbol;Acc:HGNC:6368]	-1.4480724	
RFC2	replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970]	-1.4484886	
MAD2L1	mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]	-1.4485523	
MTBP	MDM2 binding protein [Source:HGNC Symbol;Acc:HGNC:7417]	-1.4499508	
RAB23	RAB23, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14263]	-1.4503465	
H19	H19 imprinted maternally expressed transcript [Source:HGNC Symbol;Acc:HGNC:4713]	-1.4507829	
SHMT1	serine hydroxymethyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10850]	-1.4515026	
MCM2	minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]	-1.4515564	
PET100	PET100 cytochrome c oxidase chaperone [Source:HGNC Symbol;Acc:HGNC:40038]	-1.4517572	
RHOBTB1	Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738]	-1.4519082	
NDUFA8	NADH:ubiquinone oxidoreductase subunit A8 [Source:HGNC Symbol;Acc:HGNC:7692]	-1.4520737	
TBL3	transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]	-1.4523742	
TGM5	transglutaminase 5 [Source:HGNC Symbol;Acc:HGNC:11781]	-1.4537507	
DLAT	dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]	-1.4541914	
RTRAF	RNA transcription, translation and transport factor [Source:HGNC Symbol;Acc:HGNC:23169]	-1.4542137	
TTLL1	TTL family tubulin polyglutamylase complex subunit L1 [Source:HGNC Symbol;Acc:HGNC:1312]	-1.4550657	
NCF2	neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]	-1.4556239	
GJA9	gap junction protein alpha 9 [Source:HGNC Symbol;Acc:HGNC:19155]	-1.4558247	
IMP3	IMP U3 small nucleolar ribonucleoprotein 3 [Source:HGNC Symbol;Acc:HGNC:14497]	-1.4564605	
ARV1	ARV1 homolog, fatty acid homeostasis modulator [Source:HGNC Symbol;Acc:HGNC:29561]	-1.4565225	
LYRM4	LYR motif containing 4 [Source:HGNC Symbol;Acc:HGNC:21365]	-1.4570237	
TCEAL4	transcription elongation factor A like 4 [Source:HGNC Symbol;Acc:HGNC:26121]	-1.4575405	
GLO1	glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323]	-1.4586867	
ANGPTL2	angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]	-1.458733	
ARMC2	armadillo repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:23045]	-1.4590111	
EIF6	eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]	-1.4591197	
PYURF	PIGY upstream open reading frame [Source:HGNC Symbol;Acc:HGNC:44317]	-1.4596668	
HTR7	5-hydroxytryptamine receptor 7 [Source:HGNC Symbol;Acc:HGNC:5302]	-1.4597	
RNLS	renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]	-1.4597363	
STIMATE	STIM activating enhancer [Source:HGNC Symbol;Acc:HGNC:30526]	-1.4601645	
NUDT12	nudix hydrolase 12 [Source:HGNC Symbol;Acc:HGNC:18826]	-1.4602479	
LIN9	lin-9 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:30830]	-1.4606823	
ARRB1	arrestin beta 1 [Source:HGNC Symbol;Acc:HGNC:711]	-1.4610327	
PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4 [Source:HGNC Symbol;Acc:HGNC:8992]	-1.4617764	
SLC2A9	solute carrier family 2 member 9 [Source:HGNC Symbol;Acc:HGNC:13446]	-1.4617884	
RBKS	ribokinase [Source:HGNC Symbol;Acc:HGNC:30325]	-1.4624943	
PCDHB14	protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]	-1.4628854	
CYSRT1	cysteine rich tail 1 [Source:HGNC Symbol;Acc:HGNC:30529]	-1.4630758	
ENDOG	endonuclease G [Source:HGNC Symbol;Acc:HGNC:3346]	-1.4638462	
ACACA	acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84]	-1.4639912	
LYPD6	LY6/PLAUR domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28751]	-1.4644928	
TTC13	tetratricopeptide repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:26204]	-1.4646157	
SPATA42	spermatogenesis associated 42 [Source:HGNC Symbol;Acc:HGNC:41198]	-1.4654862	
TMEM229B	transmembrane protein 229B [Source:HGNC Symbol;Acc:HGNC:20130]	-1.4663659	
CLUAP1	clusterin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19009]	-1.4665018	
MTX1	metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504]	-1.4665734	
NUAK2	NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]	-1.4668396	
POLR3G	RNA polymerase III subunit G [Source:HGNC Symbol;Acc:HGNC:30075]	-1.4674897	
NBAS	NBAS subunit of NRZ tethering complex [Source:HGNC Symbol;Acc:HGNC:15625]	-1.4677408	
XRCC5	X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]	-1.4679264	
ATP1B3	ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]	-1.4684412	
IFNGR1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	-1.4687932	
APLF	aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]	-1.4692271	
RAD54L	RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]	-1.4700117	
AVPI1	arginine vasopressin induced 1 [Source:HGNC Symbol;Acc:HGNC:30898]	-1.4701207	
RPL23A	ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317]	-1.4706451	
POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-) [Source:HGNC Symbol;Acc:HGNC:25902]	-1.4718815	
TMEM182	transmembrane protein 182 [Source:HGNC Symbol;Acc:HGNC:26391]	-1.4724795	
CAP1	cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]	-1.4728589	
MRPL54	mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]	-1.4731499	
NPM1	nucleophosmin 1 [Source:HGNC Symbol;Acc:HGNC:7910]	-1.4732943	
HK1	hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]	-1.4754242	
NUBPL	NUBP iron-sulfur cluster assembly factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:20278]	-1.4766201	
MAPK13	mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]	-1.4766538	
B4GALT4	beta-1,4-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:927]	-1.4766755	
MRPL51	mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]	-1.477015	
TMEM219	transmembrane protein 219 [Source:HGNC Symbol;Acc:HGNC:25201]	-1.4770348	
BLVRB	biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063]	-1.4779596	
DDT	D-dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2732]	-1.4780777	
KYNU	kynureninase [Source:HGNC Symbol;Acc:HGNC:6469]	-1.4780945	
CD244	CD244 molecule [Source:HGNC Symbol;Acc:HGNC:18171]	-1.4788264	
ENSG00000213963	novel transcript	-1.4790765	
LINC03109	novel transcript	-1.4795411	
ANAPC11	anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452]	-1.4799523	
CKAP4	cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	-1.4822834	
OXA1L	OXA1L mitochondrial inner membrane protein [Source:HGNC Symbol;Acc:HGNC:8526]	-1.4829005	
