,baseMean,log2FoldChange,lfcSE,pvalue,padj,
15407,29.02277544,-0.578999938,0.227916479,0.002836646,0.009614933,
15408,25.177382,-0.659285379,0.251403347,0.001821785,0.006628179,
15409,0.282746101,-0.052343171,0.330650854,0.791577287,0.865796249,
15410,3.585598021,-0.621771364,0.585105211,0.03431403,0.076133831,
15411,1.460489265,-0.051233024,0.338310409,0.573277265,0.693550984,
15412,940.9849485,1.064324425,0.180745618,2.78E-10,1.43E-08,
15413,0.47352504,-0.047881025,0.302228806,0.756416775,0.841350197,
15414,8.88352174,-0.497559066,0.466895629,0.053184094,0.108718439,
15415,702.4053754,0.099478451,0.069000378,0.141932515,0.237371839,
15416,0.109411181,-0.024776669,0.337320884,0.995606156,NA,
15417,2.304823889,1.141400581,0.431635865,0.000558772,0.002491023,
15418,2340.092221,0.368652802,0.098227061,8.51E-05,0.000532941,
15419,1023.596194,0.740120978,0.198168236,2.38E-05,0.000194581,
15420,155.7013159,0.366118762,0.110803774,0.000460534,0.002125095,
15421,109.5649146,1.762767507,0.27715633,6.59E-12,4.77E-10,
15422,2.771020237,0.103938375,0.366929607,0.034539329,0.076583252,
15423,12.24042595,0.423403173,0.198295385,0.011572557,0.031097783,
15424,224.5719475,-0.01752751,0.074830827,0.810077542,0.879268075,
15425,0.291222451,-0.094425723,0.341727048,0.565899538,0.686796629,
15426,2.995821393,-0.109682546,0.326490107,0.457123274,0.58836888,
15427,4.422561167,0.060418783,0.304898955,0.688758363,0.788289377,
15428,286.8899311,-0.302782179,0.115571614,0.005477945,0.016679501,
15429,256.6787128,0.243288187,0.113028034,0.022426973,0.053624732,
15430,0.680444252,1.18395652,0.712839456,0.00485507,0.015080184,
15431,159.6864802,0.292047396,0.094576686,0.001268107,0.004924974,
15432,73.19590052,0.938321149,0.202953186,3.34E-07,6.34E-06,
15433,107.1814917,-0.169568398,0.152313952,0.215534634,0.329714923,
15434,10.44333886,0.335812319,0.289863352,0.090300859,0.165847062,
15435,39.01569968,0.028122617,0.11079697,0.78869593,0.864137303,
15436,6.172353671,-0.504924699,0.527492262,0.053216877,0.108772248,
15437,11.79088497,-0.568926169,0.329937998,0.018120341,0.044968358,
15438,1940.617959,-0.349718584,0.105566496,0.000512652,0.00232544,
15439,59.51154173,-0.115940832,0.216438312,0.49554194,0.624172291,
15440,0.664325337,-0.022362856,0.277435081,0.915954765,0.950443479,
15441,248.9715633,0.368466274,0.155641395,0.007919616,0.022582447,
15442,1585.24769,-0.057864131,0.092598725,0.504703179,0.631694597,
15443,45.35245683,-0.252890363,0.125394978,0.030180776,0.068368613,
15444,502.7583663,0.413379729,0.108894993,6.03E-05,0.000405338,
15445,5029.485125,0.272558884,0.111005669,0.009346325,0.025913621,
15446,44.33013933,2.34184007,0.217800125,1.56E-28,1.75E-25,
15447,893.949617,0.000164986,0.085631364,0.996209466,0.997987565,
15448,109.492993,-0.533785055,0.160695272,0.000279381,0.001414377,
15449,855.1730555,0.141004668,0.171422531,0.342492065,0.473247058,
15450,3265.679367,-0.625030818,0.150446766,8.53E-06,8.59E-05,
15451,185.1714656,-0.184353466,0.112259563,0.082456109,0.154129214,
15452,456.2168496,-0.137324112,0.078697585,0.072038178,0.138357346,
15453,476.9522632,-0.698021918,0.191978486,5.98E-05,0.00040315,
15454,116.7260872,0.249315567,0.097467648,0.007343846,0.021181171,
15455,147.8282626,0.080065572,0.083433198,0.323475872,0.453663729,
15456,317.0353933,-0.076134567,0.066963597,0.246069093,0.365693856,
15457,133.3427167,0.148891189,0.130852298,0.217495535,0.332173535,
15458,1423.41519,-0.256169363,0.104264883,0.009783458,0.026912901,
15459,281.2737575,-0.096106966,0.096581312,0.299530758,0.427632602,
15460,220.5260559,0.37213319,0.12999615,0.001929522,0.006954376,
15461,826.6487271,0.203326365,0.124524054,0.078593081,0.14807545,
15462,397.6867455,-0.805176115,0.20536767,1.59E-05,0.000140692,
15463,328.5943189,0.124494753,0.078337006,0.103025168,0.18386198,
15464,73.01890154,-0.059927051,0.090226011,0.492097857,0.621135211,
15465,105.1964381,-0.104815059,0.097010825,0.260444728,0.382634005,
15466,375.1346444,0.251072263,0.12610218,0.031004669,0.0699714,
15467,87.20760228,-0.953213762,0.233049535,6.39E-06,6.80E-05,
15468,104.1384831,-0.010735602,0.097998374,0.908241913,0.946287907,
15469,15.81585582,0.240456724,0.15729313,0.083121524,0.155217946,
15470,236.1750556,-0.466106164,0.126019392,8.47E-05,0.000531304,
15471,568.932563,-0.237427089,0.091289512,0.007019197,0.020402077,
15472,18.33403306,-0.706299667,0.287349788,0.002540123,0.008760876,
15473,410.9283895,0.239004147,0.08082601,0.002278297,0.007987085,
15474,8.898677697,0.210360701,0.21865853,0.224315027,0.340609291,
15475,64.68693266,1.49111579,0.316580596,8.32E-08,2.00E-06,
15476,0.395877788,0.188980491,0.382931142,0.291255947,0.418087607,
15477,13.46197761,0.067925787,0.193304969,0.673424642,0.775695999,
15478,2.902980466,0.331655008,0.377678204,0.106363027,0.188678956,
15479,3086.437711,-0.054722341,0.0736409,0.457543651,0.58872994,
15480,0.078183186,-0.017869315,0.340898431,0.9827803,NA,
15481,0.206611369,-0.090641388,0.340513443,0.767792557,0.849818248,
15482,22.76887875,0.50252614,0.208622287,0.004117853,0.013124439,
15483,1.465133086,0.459302773,0.380486377,0.04807419,0.100194729,
15484,605.1846874,-0.586075925,0.213090958,0.00154224,0.005769437,
15485,0.110204279,0.033889548,0.344350993,0.847390643,NA,
15486,19.32369519,-0.997587723,0.250194097,9.33E-06,9.19E-05,
15487,0.866681921,-0.592006673,0.528414589,0.032228939,0.072250149,
15488,701.7478189,0.615402712,0.179690251,0.000113585,0.000671778,
15489,845.6569693,0.559213112,0.121520065,1.03E-06,1.58E-05,
15490,2.627661761,0.311779759,0.284579109,0.114424076,0.199945267,
15491,422.9518309,0.301974587,0.166846743,0.038137556,0.082907006,
15492,137.0173723,-0.389612385,0.127112442,0.001039477,0.004157414,
15493,73.08825932,0.179870656,0.094790987,0.048213517,0.100435384,
15494,935.2120649,-0.330533371,0.108020184,0.001260323,0.004899864,
15495,11.61383882,1.292763599,0.27331799,1.60E-07,3.51E-06,
15496,16.70318831,-0.29983964,0.225503467,0.098366161,0.177086434,
15497,7.887231672,0.091422531,0.237256277,0.596857034,0.714480217,
15498,5.372365361,-0.007061457,0.235413819,0.966121367,0.979913956,
15499,426.644593,0.369953832,0.12972017,0.001992318,0.007146708,
15500,117.6454934,0.477039306,0.157668118,0.000765982,0.003240127,
15501,254.3968499,0.000144953,0.086900999,0.999608158,0.999627763,
15502,1.845084961,0.627726024,0.376049198,0.014184885,0.036824715,
15503,635.7782437,0.375576539,0.097886504,6.18E-05,0.000413838,
15504,681.5568927,-0.483705934,0.108373055,3.09E-06,3.77E-05,
15505,1296.524485,0.532810967,0.145232958,6.24E-05,0.000416932,
15506,427.0129005,0.128399237,0.089242748,0.135466278,0.228737753,
15507,50686.35396,0.21227224,0.192993915,0.192465324,0.301398522,
15508,2815.135549,-0.681447592,0.153386721,1.98E-06,2.62E-05,
15509,338.3778909,0.040476183,0.078579027,0.597179236,0.714719511,
15510,49.57784415,0.148683972,0.106297049,0.141823401,0.237260052,
15511,2904.932702,-0.472012811,0.148254143,0.00053781,0.002417418,
15512,291.1462823,-0.341475022,0.187181943,0.034597396,0.076678073,
15513,246.1077238,-0.059338945,0.086673694,0.477404499,0.606669277,
15514,1800.674595,-0.06606044,0.093898125,0.462666571,0.59330661,
15515,19.79401888,-0.12699495,0.151821018,0.352622886,0.48319207,
15516,2.565355189,-0.47921002,0.350786055,0.040330383,0.086917059,
15517,4.687986059,-0.000272467,0.183950482,0.997946686,0.998857292,
15518,0.246280112,0.056458362,0.337658181,0.678442248,0.779715417,
15519,13.34288481,2.741319012,0.347691957,1.57E-16,2.33E-14,
15520,192.3540547,0.249696055,0.150235854,0.06326608,0.124827075,
15521,47.94306449,0.106903208,0.201861407,0.515136713,0.640847578,
15522,438.3738147,-0.048329559,0.154714126,0.725042992,0.816716209,
15523,6.779042331,-0.448592997,0.299219677,0.040463995,0.087093537,
15524,32.16994508,0.037391794,0.096840221,0.686905607,0.786864182,
15525,1.657541995,0.196676336,0.275177128,0.291673103,0.418472368,
15526,965.5282711,-0.042835366,0.054888981,0.428816462,0.560329938,
15527,99.28093538,-0.45405398,0.164324795,0.002208914,0.007790886,
15528,1765.465885,0.062186882,0.105373224,0.548697266,0.671485178,
15529,4.658027947,-0.338549513,0.229968635,0.065354523,0.128121954,
15530,0.657203217,0.218520155,0.364989736,0.224607223,0.340929994,
15531,0.63090708,-0.056664906,0.291630813,0.744006348,0.831899787,
15532,1.473829797,0.906472471,0.776516248,0.006313441,0.018735586,
15533,131.1353371,0.255006479,0.168792145,0.08198282,0.15341484,
15534,4284.333978,-0.064726843,0.096319846,0.470649987,0.600363976,
15535,17.63229703,-0.459562029,0.230996635,0.015498523,0.039666231,
15536,8.807767731,0.281003505,0.209435657,0.096195659,0.174053568,
15537,576.6635653,-0.341806323,0.13491146,0.006180707,0.018414593,
15538,197.5481544,-0.005852972,0.149309111,0.963668132,0.978560146,
15539,1683.026091,0.48716179,0.208679167,0.005218728,0.016005999,
15540,618.6745843,-0.013826133,0.089278682,0.868587875,0.918788958,
15541,418.2266684,0.057244372,0.06000097,0.332772476,0.463459302,
15542,326.0147599,-0.341097518,0.17461679,0.026341485,0.061085342,
15543,1149.709076,-0.391689204,0.161714041,0.006953371,0.020245696,
15544,65.52705294,-1.133641238,0.234401685,1.76E-07,3.77E-06,
15545,205.2657161,0.149331493,0.164441419,0.299616379,0.427682315,
15546,6.573619869,-0.07922434,0.195577161,0.624175489,0.736733282,
15547,4.3544504,0.114803094,0.282535358,0.501433761,0.628771348,
15548,261.4291048,0.27687815,0.16545368,0.055365244,0.112236935,
15549,9.525674582,-0.100558975,0.282131708,0.562120128,0.683441311,
15550,3071.702871,-1.19707439,0.261479924,5.97E-07,1.00E-05,
15551,8.232953707,2.068880721,0.550414429,0.18819022,0.295978603,
15552,271.140421,0.194224454,0.147288179,0.14268416,0.238344829,
15553,1181.386302,0.000381171,0.063230936,0.996268902,0.997987731,
15554,427.0535876,-0.146100489,0.166601985,0.31788468,0.4475744,
15555,260.2447801,0.325269888,0.121442445,0.003997247,0.012810362,
15556,29.43006489,0.029187515,0.16458697,0.839046462,0.89911387,
15557,315.8438884,0.252733147,0.104551472,0.01078999,0.029265762,
15558,691.4974662,-0.212836573,0.080811635,0.007493827,0.021554672,
15559,322.5945827,-0.623316204,0.183498408,0.000171877,0.000947941,
15560,365.5981824,-1.034969412,0.239483495,2.18E-06,2.82E-05,
15561,74.07700966,-0.073565659,0.089541666,0.394715435,0.526433148,
15562,9.426544077,1.130663077,0.232293613,1.05E-07,2.46E-06,
15563,2.626544404,-0.570660757,0.281695987,0.008905617,0.02488017,
15564,393.0464318,-0.475742896,0.185832715,0.003666141,0.011910185,
15565,468.1148102,-0.166659997,0.13583229,0.178556925,0.283930637,
15566,120.3911138,0.568899652,0.233962029,0.002885053,0.009746894,
15567,15.39595479,0.215430768,0.133097799,0.077587978,0.146591828,
15568,0.182629811,-0.113493244,0.352715774,0.646934792,0.754578001,
15569,355.9407168,0.566003481,0.137682053,9.16E-06,9.05E-05,
15570,1435.377328,-0.101358209,0.078840329,0.186148605,0.293480357,
15571,94.20306735,-0.134488364,0.133873787,0.276064546,0.400998519,
15572,604.5503643,0.080248422,0.069870106,0.241227683,0.359992177,
15573,1400.353872,0.080694265,0.102008007,0.410064189,0.541967097,
15574,68.96065315,-0.309672184,0.257650754,0.111996312,0.196458173,
15575,1149.430368,0.302809387,0.081570709,0.000126605,0.000736923,
15576,329.3814853,-0.140402794,0.095470674,0.119413803,0.206924937,
15577,84.70312745,0.184148998,0.184351296,0.236199616,0.354373086,
15578,190.0427523,0.478743831,0.121240673,2.54E-05,0.000204489,
15579,105.1964234,-0.225892056,0.124102891,0.051276266,0.105561776,
15580,13.51453088,0.158128271,0.148787765,0.237731349,0.356131713,
15581,1.930006907,-0.036450118,0.234214692,0.829777911,0.893109209,
15582,29.64549226,0.100212107,0.195791048,0.536010215,0.660181406,
15583,9.499589942,-0.261784829,0.209016995,0.124186811,0.213503934,
15584,133.8893286,0.017859239,0.191624859,0.913201326,0.949068549,
15585,186.5184747,-0.125138785,0.112318151,0.238611282,0.357100414,
15586,11.22938715,-0.184296511,0.152921738,0.18103522,0.287193427,
15587,922.7213806,0.229366817,0.128762382,0.053229368,0.108784573,
15588,25.89261933,0.1026441,0.132857526,0.402588373,0.534477885,
15589,85.90003625,0.087259272,0.12191846,0.443792664,0.575743962,
15590,491.9067521,0.040776781,0.074613925,0.578924969,0.698476543,
15591,270.3892282,-0.135615394,0.118654931,0.223002622,0.339075145,
15592,474.2282929,0.272248449,0.120291106,0.014877952,0.038334347,
15593,0.092571313,0.015891861,0.342601142,0.896811663,NA,
15594,645.9856664,0.483237683,0.150484452,0.000394528,0.001872339,
15595,547.7059787,0.206682378,0.124845546,0.073913054,0.141137219,
15596,6.63139612,-0.016424918,0.197667969,0.918313245,0.951775681,
15597,286.1750287,0.188345941,0.134500047,0.126243645,0.21642135,
15598,546.8150231,0.007271695,0.132678921,0.954446931,0.97317291,
15599,299.2275627,-0.064111667,0.082938131,0.425565883,0.557167288,
15600,225.1140611,0.030948065,0.085394838,0.709360603,0.804486686,
15601,1496.458584,-0.157640825,0.093641982,0.079926992,0.150235621,
15602,217.9710864,0.49122061,0.139603979,0.000127867,0.000741654,
15603,61.26768727,0.161090248,0.152083613,0.235229847,0.353264373,
15604,490.1654349,-1.390523579,0.189524324,2.76E-14,2.89E-12,
15605,0.116419923,0.005747456,0.339374235,0.962004266,NA,
15606,371.1203113,-0.077326264,0.084501437,0.34460745,0.475264169,
15607,417.9369983,0.413944127,0.079066947,6.89E-08,1.70E-06,
15608,205.3579094,0.577857823,0.132607915,3.02E-06,3.70E-05,
15609,271.4499405,0.199834082,0.070571099,0.003744714,0.012128004,
15610,300.3198124,-0.060150062,0.069634185,0.376569584,0.508107914,
15611,53.18389571,1.986635796,0.251628706,5.91E-17,9.48E-15,
15612,453.3213624,0.182292831,0.07513568,0.01284984,0.033902477,
15613,60.48019968,-0.364478257,0.134786307,0.003527842,0.01153433,
15614,0.384667496,-0.407529925,0.596596493,0.097514838,0.176005449,
15615,28.21766442,-0.096114695,0.108159011,0.347654995,0.478057559,
15616,277.3887956,-0.583153108,0.109832224,3.17E-08,8.87E-07,
15617,1.097879641,0.051516028,0.283334366,0.755197852,0.840450855,
15618,463.7947091,-0.198514076,0.126216889,0.090431681,0.165960616,
15619,754.8086555,-0.088684433,0.129819213,0.46014829,0.59117785,
15620,136.2618105,0.445509566,0.091151481,3.95E-07,7.19E-06,
15621,33.63304683,1.128639296,0.199482823,1.14E-09,4.99E-08,
15622,0.661836063,0.118254373,0.30758611,0.485747505,0.614917412,
15623,690.4431583,0.461639867,0.16993154,0.00202367,0.007239123,
15624,0.092561522,-0.029725627,0.34073833,0.929469613,NA,
15625,562.4893582,0.46479224,0.123799232,5.78E-05,0.000392858,
15626,0.215857119,-0.064131956,0.354127257,0.487063745,0.616044482,
15627,0.349039577,-0.052484472,0.316177206,0.901394483,0.941426641,
15628,283.8882896,-0.377434612,0.175002116,0.014641427,0.03781751,
15629,537.0642893,-0.64453994,0.128652006,1.36E-07,3.04E-06,
15630,2.668579568,0.135882069,0.257587064,0.448258648,0.580062951,
15631,20480.20093,-0.756851571,0.168068551,9.09E-07,1.43E-05,
15632,10347.45304,-0.085520411,0.093601592,0.343278748,0.474014557,
15633,1421.840787,-0.031835944,0.105600608,0.746636772,0.833788962,
15634,0.130366711,-0.013505796,0.337211793,0.978935428,0.988265589,
15635,0.484219431,0.310803401,0.462497015,0.110195632,0.193985788,
15636,0.200898158,-0.130241775,0.353929096,0.575700547,0.695839363,
15637,8537.400993,-0.129772279,0.146082862,0.3255723,0.455730849,
15638,0.775749901,0.639035707,0.604995002,0.023871244,0.056556072,
15639,565.7260758,0.002273507,0.153937142,0.988859177,0.99408424,
15640,0.394692287,0.136721048,0.351580728,0.328813011,0.459236353,
15641,4379.556089,0.038882707,0.095463116,0.674392103,0.776491674,
15642,2443.556154,0.825129184,0.245395117,7.78E-05,0.000496661,
15643,51.83540655,0.385823867,0.254101755,0.534403517,0.658780761,
15644,2.333272621,-1.398364258,0.477322799,0.000299407,0.001499083,
15645,2.2367909,0.11452151,0.262558094,0.513116495,0.638900802,
15646,7.855504528,-0.408088323,0.246597175,0.036999836,0.080930533,
15647,1825.239467,-0.426945171,0.137184933,0.00080879,0.003384295,
15648,176.2266975,-0.348838072,0.203292138,0.041741306,0.089340297,
15649,5.66587899,0.014159765,0.271724488,0.934157505,0.960680323,
15650,20.12956052,-0.301760754,0.257107694,0.119307009,0.206803729,
15651,142.6737114,-0.060346313,0.084255506,0.45843497,0.589535892,
15652,106.6184965,0.148767319,0.129702336,0.214171144,0.328195642,
15653,149.8695483,0.39884915,0.166476923,0.006386511,0.01891243,
15654,48.78265248,-0.171907516,0.16353192,0.234301169,0.35234108,
15655,762.2136687,-0.428682649,0.09350019,2.04E-06,2.68E-05,
15656,746.1698865,0.079408155,0.090412345,0.363012651,0.494371321,
15657,145.0108697,0.574903898,0.13378747,4.03E-06,4.73E-05,
15658,102.2697336,0.196027766,0.13630545,0.115690387,0.201718415,
15659,671.4839955,-0.380207944,0.125799507,0.001256841,0.004887456,
15660,2012.664089,-0.457306317,0.122725537,7.73E-05,0.000493982,
15661,233.6726341,0.703905948,0.182295643,1.61E-05,0.000142274,
15662,0.881523246,-0.151101467,0.332996248,0.34414092,0.474854119,
15663,0.626804097,0.140410745,0.320889764,0.356646684,0.487634337,
15664,51.84823221,0.311282312,0.12266977,0.006511542,0.019221834,
15665,162.3000698,0.253717886,0.13142934,0.035787345,0.078707852,
15666,7.903454693,-0.479768989,0.182790746,0.002856082,0.009664532,
15667,1107.588797,-0.071226259,0.078306015,0.34712792,0.477527771,
15668,0.466503261,-0.337802322,0.488020576,0.129408105,0.220647531,
15669,176.0280597,-0.43137489,0.123876062,0.000214965,0.001144353,
15670,461.3305696,0.321387305,0.14115777,0.012402278,0.032896894,
15671,5488.985322,0.291862515,0.15820786,0.036905214,0.08073405,
15672,12.41760615,0.038794964,0.140607652,0.764383989,0.847035051,
15673,783.5293665,0.26387602,0.108692582,0.010296221,0.028112173,
15674,45.76614685,0.231610867,0.11222754,0.027868712,0.064061894,
15675,66.34224046,0.701684645,0.550328702,0.012377622,0.032841853,
15676,893.3198071,0.234654445,0.142605189,0.068774142,0.133473836,
15677,2536.540602,-0.969836464,0.156051914,8.08E-11,4.56E-09,
15678,0.56042256,-0.186360289,0.337741528,0.300438667,0.428565424,
15679,12.58860679,1.549794987,0.456375644,2.22E-05,0.000184145,
15680,132.8020306,-0.084080419,0.131953492,0.490125404,0.619202547,
15681,158.5904875,0.579236121,0.137141633,5.40E-06,5.96E-05,
15682,188.9123002,0.368232551,0.193688628,0.023536277,0.055856776,
15683,855.0662193,0.05039133,0.065236489,0.434121964,0.565594679,
15684,38.36082495,0.482573294,0.194867803,0.003761678,0.0121689,
15685,245.6010821,0.409714717,0.129011374,0.000602839,0.002648213,
15686,4838.304598,0.086919891,0.156728078,0.534497208,0.658848022,
15687,1317.586622,-0.490989531,0.130511529,5.83E-05,0.000395318,
15688,1121.879214,0.58465958,0.124050355,5.53E-07,9.48E-06,
15689,2546.713631,-0.038393909,0.078828068,0.620585779,0.734014003,
15690,585.4204309,3.19E-06,0.076792429,0.995815879,0.997775927,
15691,125.6961081,0.440426562,0.128505802,0.000223269,0.001181086,
15692,637.3091151,-0.15091389,0.115692405,0.166226345,0.268455707,
15693,8.2652466,0.688864999,0.25274522,0.000843882,0.003494659,
15694,7008.649504,3.067706658,0.282126459,3.21E-28,3.18E-25,
15695,0.08833637,0.049109929,0.349178115,0.814698442,NA,
15696,721.2606247,-0.019127916,0.077660257,0.79937432,0.87118866,
15697,160209.3539,0.368953155,0.181989371,0.025840546,0.060230221,
15698,994.4311882,-0.18788674,0.073086213,0.008310486,0.023525886,
15699,730.7999446,-0.398288525,0.11584724,0.000279784,0.00141514,
15700,525.7628344,0.196640862,0.091897981,0.025320391,0.059288659,
15701,3274.867691,0.187264592,0.149980768,0.163135566,0.264376964,
15702,254.5796017,-0.708253231,0.154163658,9.67E-07,1.51E-05,
15703,11.05465668,-0.364080459,0.184577106,0.02253822,0.053829582,
15704,3703.800561,-0.374082963,0.094599264,3.70E-05,0.000275096,
15705,4888.880027,-0.945954171,0.218361303,2.11E-06,2.74E-05,
15706,303.7272175,2.570220691,0.249984853,1.67E-26,1.17E-23,
15707,2.046596736,1.202244986,0.604369873,0.001787127,0.006516163,
15708,29.78463308,0.274862787,0.144550607,0.03459682,0.076678073,
15709,16469.19722,-0.695869136,0.165663969,5.49E-06,6.03E-05,
15710,228.3698426,-0.603846393,0.159536649,4.12E-05,0.00029906,
15711,226.0221122,0.133756233,0.091335731,0.12838742,0.219248212,
15712,57.05008597,0.381557835,0.157174648,0.006528645,0.019252211,
15713,239.2172334,0.215414435,0.097074502,0.021274456,0.051335525,
15714,243.4555555,0.201385005,0.159157041,0.151230323,0.249198226,
15715,986.7609254,-0.147550934,0.119176623,0.186417016,0.293793863,
15716,239.4340942,-0.722661621,0.187322171,2.37E-05,0.000193598,
15717,1229.935144,-0.289644858,0.106878614,0.004186396,0.013307635,
15718,1991.762376,-0.117346074,0.06423002,0.062799024,0.124094585,
15719,1469.200483,0.380131267,0.093350033,2.24E-05,0.000185624,
15720,76.34150567,0.40420657,0.157963714,0.004079992,0.013035847,
15721,401.5161178,1.088695165,0.157854549,3.85E-13,3.26E-11,
15722,375.2802674,0.044510661,0.143126581,0.737313188,0.826446509,
15723,4725.268707,-0.331842185,0.081894334,3.01E-05,0.000234133,
15724,1172.687259,0.187960066,0.079580968,0.015091084,0.038806302,
15725,2821.2298,0.041837041,0.111489973,0.693312972,0.791738364,
15726,365.7490257,0.376054241,0.094090927,3.04E-05,0.000235365,
15727,19903.19781,-0.562226406,0.143433214,2.58E-05,0.000206798,
15728,926.7247249,0.23328507,0.10128619,0.01539539,0.039426247,
15729,3033.547206,-0.179433165,0.125417649,0.123540899,0.212610553,
15730,645.3010971,-0.31760361,0.102278356,0.001154491,0.004542967,
15731,1755.730971,-0.23564131,0.065488143,0.000242876,0.001259874,
15732,101.4710558,-0.91195364,0.242637643,2.60E-05,0.000208497,
15733,4212.688438,-0.426982296,0.182291769,0.007585259,0.021791604,
15734,4735.433983,0.108515257,0.141290918,0.401491138,0.533444975,
15735,6.80095452,-0.526837587,0.25410514,0.010010365,0.027451877,
15736,169.274617,0.221285279,0.086255496,0.007903786,0.022556603,
15737,1405.534949,0.313902536,0.08650299,0.00016173,0.00089994,
15738,167.3403117,-0.358522805,0.2255066,0.050986115,0.105025768,
15739,1156.300366,0.204667918,0.109990025,0.048520165,0.100911875,
15740,12775.41938,-0.087792512,0.117037652,0.425286973,0.556971459,
15741,97172.96801,-0.298780303,0.115552893,0.003131912,0.010434335,
15742,1.82316837,0.138874687,0.267802576,0.441753705,0.573540665,
15743,1626.230806,-0.005073618,0.083680303,0.948924702,0.969773861,
15744,6406.327762,0.00273646,0.147446267,0.991510988,0.995590794,
15745,116.290691,1.114750203,0.180820043,4.21E-11,2.65E-09,
15746,5062.137253,-0.015551212,0.165600919,0.9118579,0.948413325,
15747,2458.383901,-0.066351724,0.067537021,0.315813443,0.445179301,
15748,17043.24495,-0.063178969,0.108141994,0.507876558,0.634770301,
15749,134.071361,-0.273652766,0.114611259,0.011426361,0.030758922,
15750,1075.95327,0.270351651,0.07871033,0.000395009,0.001874095,
15751,143.3872408,-0.278205423,0.11029481,0.007873322,0.022484903,
15752,903.3564969,-0.077311503,0.078046708,0.308894441,0.437587464,
15753,1980.486471,-0.209193204,0.120993966,0.064529406,0.126811372,
15754,1501.955498,0.317893013,0.092285761,0.000340367,0.001662151,
15755,1039.218259,-0.053040487,0.090031397,0.537989745,0.661651547,
15756,3726.338082,-0.054133728,0.156280425,0.681988865,0.78245629,
15757,1499.45036,0.033089677,0.050368986,0.507365041,0.634254491,
15758,8698.294013,0.094392824,0.155858707,0.497386984,0.625747313,
15759,717.1889131,-0.387485535,0.089847436,8.75E-06,8.75E-05,
15760,1315.495403,0.194603558,0.062962521,0.001645847,0.006085367,
15761,2713.168339,-0.080041115,0.072128099,0.256491208,0.378122509,
15762,6.213631145,-0.104087043,0.185383639,0.502605576,0.629771744,
15763,5473.36131,0.451431005,0.210104836,0.009361085,0.025937461,
15764,951.7473516,-0.359274822,0.118613064,0.001305439,0.005044982,
15765,1367.149675,0.111567232,0.057705293,0.049699005,0.102855438,
15766,0.386750555,-0.326416089,0.477259464,0.135103924,0.228355739,
15767,320.1959095,0.066899858,0.108034894,0.512885422,0.638802037,
15768,2447.469324,0.069531802,0.056974248,0.216033237,0.330340453,
15769,480.5448113,0.098769525,0.100239568,0.301309252,0.429488662,
15770,0.608428303,1.153852396,0.618956802,0.447719294,0.579674075,
15771,6253.834105,-0.139883626,0.130092768,0.240350498,0.359160603,
15772,295.8051284,-0.055324219,0.184239316,0.721150462,0.813755436,
15773,91.64226392,1.477493679,0.216662834,3.61E-13,3.07E-11,
15774,1884.503362,-0.041049622,0.056179986,0.458450111,0.589535892,
15775,662.0895761,-0.010500832,0.055788909,0.847741008,0.905497532,
15776,2274.030797,0.097989703,0.141916033,0.449211923,0.580878206,
15777,2085.165061,0.067663018,0.04696106,0.145884218,0.242391796,
15778,701.6366384,0.209714023,0.099966117,0.027888171,0.064089125,
15779,720.0231236,0.357559589,0.079536285,3.58E-06,4.28E-05,
15780,1027.430405,0.368832096,0.084221745,5.80E-06,6.29E-05,
15781,19.05940054,0.250119666,0.168515442,0.089772139,0.165008061,
15782,1753.370703,0.334623498,0.11420739,0.001820424,0.00662466,
15783,985.8163235,0.257399301,0.099772124,0.006814517,0.019913716,
15784,267.6939917,0.413566415,0.122381755,0.000292967,0.001472533,
15785,276.4823821,-0.076488903,0.100339935,0.424271122,0.556108827,
15786,1820.104103,0.190395261,0.130645491,0.113338462,0.198315808,
15787,1062.098101,-0.202989876,0.113356961,0.057725117,0.116084501,
15788,0.090679368,-0.048085285,0.342314179,0.884193121,NA,
15789,3262.528473,-0.388469038,0.136009982,0.002053926,0.007333718,
15790,1121.113684,-0.482019846,0.120075731,2.26E-05,0.000186258,
15791,1571.444114,-0.003216492,0.10473671,0.970383566,0.982875269,
15792,5747.932784,0.39187927,0.126431962,0.000842978,0.003493492,
15793,387.1244421,0.359482089,0.117202992,0.001066037,0.004246495,
15794,363.7384531,-0.448004455,0.093690768,7.30E-07,1.18E-05,
15795,1220.915427,0.135851932,0.079807148,0.079659101,0.149798966,
15796,2110.157353,0.219546716,0.080101146,0.004669218,0.014579107,
15797,1419.399878,0.032010646,0.124204736,0.784133438,0.860748982,
15798,444.5462728,-0.283228872,0.108125547,0.005720424,0.017289626,
15799,27.3694757,1.105301648,0.275601402,3.62E-06,4.31E-05,
15800,572.2701665,0.723347923,0.133863421,9.95E-09,3.38E-07,
15801,4921.226368,0.477923964,0.150098537,0.000445929,0.00207304,
15802,695.7359868,0.449456205,0.139446323,0.00043379,0.002027244,
15803,2641.388991,0.243582468,0.073123871,0.000629812,0.002743797,
15804,2834.501615,0.34883066,0.113643848,0.001085879,0.004317364,
15805,569.632993,0.272293534,0.065937597,2.50E-05,0.000201648,
15806,229.8996263,-0.875055805,0.205951618,3.51E-06,4.20E-05,
15807,229.5730191,0.181268683,0.089114002,0.034677128,0.076767484,
15808,2140.549884,-0.218115429,0.062556827,0.000379804,0.001811654,
