baseMean,log2FoldChange,lfcSE,pvalue,padj,diffexpressed,delabel
3.789062455,-0.344900576,0.589142598,0.040645626,0.167632764,NO,NA
0.402490353,0.031653541,0.420449882,0.606997946,NA,NO,NA
0.224877599,0.014132181,0.420655021,0.83622766,NA,NO,NA
58.32622004,-0.750860359,0.488575863,0.014738982,0.093616519,NO,NA
4.762384143,-0.047093507,0.337271217,0.80943666,0.904847648,NO,NA
17.35654254,-0.119340277,0.265503924,0.571848213,0.756076271,NO,NA
23.78301319,0.23546484,0.275712435,0.276937432,0.501632651,NO,NA
14.05912083,-0.167370673,0.279823246,0.426119618,0.642544951,NO,NA
55.89616107,0.671483872,0.557897624,0.032049276,0.146912174,NO,NA
8.660444768,-1.4885585,0.800670862,0.002617978,0.034140276,DOWN,NA
16.96816529,0.447930266,0.568954214,0.078644201,0.244298972,NO,NA
3.078082997,0.051615945,0.423666681,0.124054434,NA,NO,NA
5.01459677,-0.012019554,0.332252197,0.943886673,0.972822911,NO,NA
35.0359851,-0.405872542,0.429037403,0.098372978,0.277566733,NO,NA
1.475577354,-0.060475989,0.393590832,0.669426231,NA,NO,NA
1.519105235,0.035134984,0.414188594,0.606868739,NA,NO,NA
14.65460778,0.26583468,0.420427413,0.235442927,0.458460803,NO,NA
0.371502607,0.007830438,0.418274422,0.934630219,NA,NO,NA
0.933311401,0.05133216,0.419719957,0.387532489,NA,NO,NA
28.46196589,0.099555845,0.42564338,0.19736862,0.413254372,NO,NA
19.46169618,-0.291033346,0.263932699,0.163811441,0.368857786,NO,NA
114.2798989,0.568723391,0.200166517,0.001312273,0.021943359,UP,NA
45.55897858,0.481373014,0.238996341,0.018052325,0.104283454,NO,NA
162.7618042,0.308051943,0.336974673,0.19667407,0.41246047,NO,NA
4.150521688,0.108546771,0.435733276,0.030732955,0.143442393,NO,NA
930.0510211,0.21727068,0.48759495,0.029655555,0.140589481,NO,NA
4.19033862,0.009133611,0.349774978,0.968095806,0.984889689,NO,NA
35.73417893,-0.067506801,0.373243996,0.664917145,0.818548574,NO,NA
28.04528611,0.095777799,0.362123979,0.647719022,0.807133813,NO,NA
171.7801882,-0.010726718,0.271971609,0.947316339,0.974558926,NO,NA
19.98178509,-0.244380303,0.421929742,0.237662039,0.460944027,NO,NA
58.21604205,0.345387068,0.491712218,0.123124702,0.312543644,NO,NA
45.8759637,-0.016702784,0.383748508,0.881936391,0.943301029,NO,NA
93.7163874,0.198427499,0.177947085,0.216055161,0.437105044,NO,NA
62.60291882,0.185094299,0.316360828,0.41161683,0.629925237,NO,NA
3123.822133,0.211896121,0.498203872,0.000132231,0.004457009,UP,NA
61.27706355,-0.244215954,0.329801521,0.260912813,0.485863274,NO,NA
7.525568375,-0.124623882,0.372735387,0.498731148,0.701041431,NO,NA
5.895225039,-0.191635914,0.384178758,0.356833117,0.580362513,NO,NA
10.0529486,-0.194300352,0.345894542,0.365828998,0.589563972,NO,NA
12.7657497,0.112004144,0.317095193,0.609108449,0.781202343,NO,NA
10.20628814,-0.266135573,0.427638847,0.215702561,0.436816056,NO,NA
57.11296945,-0.099587091,0.279680942,0.62018445,0.789014572,NO,NA
0.874974905,0.036485282,0.418084703,0.703900896,NA,NO,NA
9.353579072,0.007387689,0.30960241,0.974458358,0.988649908,NO,NA
20.18287484,1.49057405,0.660979569,0.000567689,0.012394393,UP,NA
14.17280517,0.193557171,0.338357781,0.387462851,0.60878355,NO,NA
20.10693236,-0.931292959,0.416845191,0.003617912,0.042176732,DOWN,NA
13.49726814,0.25494229,0.454923643,0.12368279,0.313412813,NO,NA
28.57439108,0.64829037,0.268932945,0.003897104,0.044127985,UP,NA
889.6490848,4.59634755,0.793713107,1.42E-13,1.69E-10,UP,NA
315.7190713,1.616714966,0.383071679,7.58E-07,0.000118081,UP,NA
32.34527186,0.081972448,0.349326614,0.656201493,0.8125938,NO,NA
22.40625993,0.512861079,0.301605694,0.027548612,0.134583768,NO,NA
37.86297097,0.190468093,0.290165852,0.377943354,0.600065944,NO,NA
23.19326864,0.135250237,0.304041361,0.537896416,0.731324392,NO,NA
37.1327279,0.033825544,0.417552918,0.526049085,0.721744642,NO,NA
13.03967872,-0.179757837,0.396761958,0.320293108,0.544328074,NO,NA
167.7442686,0.032381678,0.422306394,0.002315805,0.032048786,DOWN,NA
14.40347883,0.35255191,0.320430962,0.127497004,0.319059667,NO,NA
181.1770192,0.182508322,0.42170346,0.281926087,0.506662187,NO,NA
0.890069004,0.025491663,0.417314245,0.805944125,NA,NO,NA
36.89697581,-0.041543591,0.352355423,0.819632589,0.910486282,NO,NA
27.40631724,-0.291625124,0.35264513,0.199000616,0.41567006,NO,NA
8.033938974,0.057595295,0.424803113,0.067031526,0.222035784,NO,NA
29.140203,0.146474483,0.336547941,0.503515954,0.704948589,NO,NA
28.3903154,0.348694263,0.515929546,0.065144918,0.218172915,NO,NA
35.21549278,0.110592253,0.405076389,0.381121536,0.603134977,NO,NA
35.34074893,0.0554271,0.352132624,0.778036635,0.885979861,NO,NA
26.97658051,-0.06224278,0.277416449,0.766480225,0.879918222,NO,NA
12.89767206,-0.361053496,0.347021309,0.133579647,0.328005,NO,NA
22.56246976,0.220233984,0.26867775,0.298074765,0.522970455,NO,NA
2.156150224,0.058814098,0.40996244,0.52664517,NA,NO,NA
31.36385155,0.126273269,0.318345699,0.545119562,0.736550639,NO,NA
0.848157411,0.053210244,0.418653536,0.507908458,NA,NO,NA
1.44953665,0.260602981,0.508547677,0.068216111,NA,NO,NA
12.81449968,0.560843752,0.439496364,0.047187186,0.182513774,NO,NA
2.080166108,-0.184654748,0.4238904,0.299810633,NA,NO,NA
3.317192368,0.361342896,0.485184549,0.129085597,0.321183017,NO,NA
17.6393513,-0.120611632,0.267255418,0.550206968,0.740520612,NO,NA
3.135041364,-0.052884978,0.391772237,0.702367629,NA,NO,NA
18.65952038,0.078634039,0.420647095,0.28483804,0.509382181,NO,NA
1.423933815,0.103625034,0.417666009,0.439878333,NA,NO,NA
33.00841971,0.386249506,0.436198486,0.129261425,0.321384204,NO,NA
53.00414919,0.352153512,0.596963937,0.041906648,0.170733687,NO,NA
6.256594374,-0.29389411,0.379623796,0.211650676,0.431882292,NO,NA
4.997827918,0.011979732,0.417790062,0.776738681,0.885322334,NO,NA
24.90660756,0.493397391,0.599911276,0.034641698,0.153314427,NO,NA
56.55097504,-0.112459234,0.414501712,0.349002295,0.573975353,NO,NA
0.297697798,0.007429753,0.420355541,0.892400255,NA,NO,NA
11.04597407,0.060702922,0.370772582,0.741262126,0.864857649,NO,NA
70.87229808,0.057352273,0.426217567,0.001019183,0.018667993,DOWN,NA
1.522322078,0.058869696,0.423571096,0.192218306,NA,NO,NA
48.5253715,0.990391032,0.292820307,9.08E-05,0.003394495,UP,NA
4.638586327,0.041544104,0.383398443,0.776974387,0.885513815,NO,NA
1.141222177,0.080852114,0.423851956,0.258153214,NA,NO,NA
17.77796343,0.701382906,0.351547299,0.008971905,0.071328007,NO,NA
25.74924836,0.207185396,0.317868391,0.355841792,0.579755694,NO,NA
1.692867124,0.046628325,0.42138643,0.279766247,NA,NO,NA
0.898518271,0.111856033,0.426538503,0.420081154,NA,NO,NA
16.29588472,-0.197919755,0.381065295,0.302643594,0.527246698,NO,NA
12.91025165,-0.374870647,0.327678922,0.116961649,0.303813499,NO,NA
12.37923491,-0.002101353,0.307357509,0.989636346,0.995788441,NO,NA
986.8674446,-0.016838775,0.420003321,0.24227283,0.466202338,NO,NA
2.63108416,0.052403737,0.423542144,0.143220755,NA,NO,NA
3.322200011,0.324092356,0.531643713,0.075780612,0.238636853,NO,NA
48.49917898,0.084789483,0.40289211,0.501008185,0.70264719,NO,NA
67.04170802,-0.313576042,0.383701174,0.189938474,0.404562762,NO,NA
0.223520542,0.0084116,0.420359363,0.980871597,NA,NO,NA
2.527327697,-0.030839386,0.388199438,0.838680882,NA,NO,NA
33.94622932,-0.170821966,0.215237653,0.361566053,0.585127749,NO,NA
8.341944824,0.324239729,0.488287866,0.109327367,0.293228734,NO,NA
42.90448238,0.848151124,0.716247934,0.008335507,0.068777138,NO,NA
21.14069521,0.016875005,0.328325651,0.931248434,0.96545702,NO,NA
16.14138975,0.182280457,0.397206017,0.345128572,0.569897912,NO,NA
30.32583408,-0.545851991,0.518545947,0.047300538,0.182778609,NO,NA
28.24028384,0.873070913,0.296285144,0.000477191,0.011104454,UP,NA
33.36498908,0.461468303,0.387127708,0.07821072,0.243185878,NO,NA
47.86501356,-0.0166261,0.419530456,0.362861643,0.586443965,NO,NA
0.555569378,0.003050079,0.417376412,0.984824789,NA,NO,NA
14.16446671,0.449004372,0.435140048,0.091746216,0.267467011,NO,NA
3.95143704,0.175107841,0.409070878,0.317992126,0.542522598,NO,NA
57.19888143,-0.262623674,0.406765086,0.194596252,0.410472545,NO,NA
5.523590941,0.113036302,0.428364895,0.15434434,0.355936392,NO,NA
86.99566037,-0.122518967,0.190186972,0.479947196,0.686271211,NO,NA
14.09571966,0.069324876,0.324090428,0.739429197,0.863631937,NO,NA
0.717787284,0.044486429,0.418660768,0.57292305,NA,NO,NA
16.52941276,-0.26721452,0.445500902,0.162162671,0.366343653,NO,NA
5.847513878,-0.258418695,0.490792069,0.117666008,0.304599376,NO,NA
7.365300456,0.081009469,0.320644797,0.699193235,0.839673932,NO,NA
0.582814592,0.044813061,0.417984163,0.589925664,NA,NO,NA
14.20340221,-0.009829048,0.330502124,0.962377787,0.982051865,NO,NA
34.5465826,-0.268981441,0.216114817,0.153486414,0.355525208,NO,NA
4.458108557,0.049567283,0.423771997,0.095092365,0.273142532,NO,NA
2.140522247,-0.163546415,0.410310453,0.354284011,NA,NO,NA
6.337950088,0.076486,0.429417812,0.021228379,0.114640308,NO,NA
111.2323998,-0.690046132,0.418486827,0.015708172,0.096910465,NO,NA
9.043413088,0.307616792,0.474721209,0.159995971,0.362890619,NO,NA
0.308932935,0.034185465,0.421307387,0.719687769,NA,NO,NA
0.531996521,0.046262809,0.419466926,0.525041688,NA,NO,NA
116.2350448,0.909360019,0.889278969,0.016982079,0.10114723,NO,NA
0.491331323,0.041595755,0.418778461,0.579136891,NA,NO,NA
31.38816506,0.307754058,0.443112333,0.129003109,0.321108235,NO,NA
9.636922165,-0.627499824,0.861915264,0.024821612,0.125771809,NO,NA
2.739426167,0.042306446,0.369215532,0.807637795,NA,NO,NA
2.085564371,0.290948596,0.53346296,0.054496212,NA,NO,NA
3.777537847,0.018163816,0.399000943,0.867311092,0.935402809,NO,NA
6.654045267,-0.04871408,0.31815882,0.811441968,0.905801196,NO,NA
12.19897637,0.240923734,0.387372588,0.285000917,0.509574807,NO,NA
251.9749554,-0.264402865,0.279495252,0.22235969,0.444447505,NO,NA
59.65691542,-0.138348563,0.360378298,0.464171709,0.675337722,NO,NA
54.94628973,-0.181146948,0.351228063,0.369966897,0.593405139,NO,NA
45.62553989,0.25528382,0.521008378,0.00733738,0.064334958,NO,NA
81.7451224,0.965243443,0.319684484,0.000149008,0.004884028,UP,NA
41.34625154,-0.249832046,0.378284577,0.271886677,0.496402898,NO,NA
7.416902261,0.012819935,0.30612183,0.956567852,0.979026011,NO,NA
20.26790873,0.042505217,0.423537093,0.013706061,0.090437876,NO,NA
59.1523907,0.325852558,0.182590398,0.049112876,0.186660329,NO,NA
2.309532059,0.119918649,0.436744709,0.085580981,NA,NO,NA
0.225060357,0.01560614,0.420604834,0.91162707,NA,NO,NA
28.2814431,-0.73009357,0.248925018,0.000781521,0.015561815,DOWN,NA
104.3024094,0.039853247,0.423237255,0.001473399,0.023527603,DOWN,NA
68.99568497,0.036811313,0.422837339,0.003479881,0.041036868,DOWN,NA
196.057697,0.406363986,0.443469847,0.07992139,0.246803291,NO,NA
145.6546223,0.434850089,0.191751823,0.011316691,0.081452769,NO,NA
39.88646807,0.055997153,0.425228747,0.038789952,0.16384408,NO,NA
2.963466408,0.026173302,0.418390645,0.542357495,NA,NO,NA
57.27780561,0.162987059,0.382302199,0.416475533,0.634288162,NO,NA
43.94755113,0.355339291,0.284346352,0.111413135,0.295609856,NO,NA
5.823690536,-0.169919661,0.346509069,0.430690654,0.646530346,NO,NA
43.00060426,0.058124989,0.370336036,0.720963752,0.852930398,NO,NA
22.82985406,0.265759189,0.4384964,0.148417768,0.348162794,NO,NA
71.93432178,0.005072609,0.397121743,0.997507324,0.99902306,NO,NA
13.96817093,-0.622605086,0.403098769,0.027699638,0.134968652,NO,NA
32.66637576,0.673847048,0.410543668,0.012542257,0.086233394,NO,NA
345.6434711,-0.541604049,0.25679257,0.012486897,0.085994546,NO,NA
6.489586903,0.049722182,0.352660114,0.817668273,0.90931198,NO,NA
0.239639022,0.009978944,0.420616728,0.885565802,NA,NO,NA
20.52016952,0.065680434,0.395658321,0.637769052,0.800224855,NO,NA
1.806051575,0.210057615,0.459936846,0.17670701,NA,NO,NA
23.04642185,-0.226766438,0.321155269,0.287294071,0.512185395,NO,NA
24.16032003,0.111104774,0.325974488,0.611623237,0.783122057,NO,NA
26.00237191,0.243351219,0.518528168,0.010824865,0.079398535,NO,NA
5.059664323,-0.213657698,0.367155014,0.33274012,0.557251285,NO,NA
38.68700523,-0.157806868,0.291761079,0.442748559,0.656865076,NO,NA
12.85510997,0.072029166,0.416073278,0.36478652,0.588681898,NO,NA
6.87143042,-0.32668679,0.377325082,0.17649068,0.385537479,NO,NA
29.95605491,0.398599321,0.288131741,0.076499082,0.239974814,NO,NA
39.9201814,-0.096875829,0.27815146,0.640306475,0.801412003,NO,NA
5.346656649,0.011998515,0.398180105,0.911419329,0.956587203,NO,NA
13.86042452,-0.574523906,0.386771565,0.032281136,0.147422105,NO,NA
38.67723994,-0.044629422,0.232355694,0.805840195,0.903065815,NO,NA
90.12471157,0.247584394,0.178861213,0.121729003,0.310575796,NO,NA
332.7608311,0.18774226,0.408853786,0.31327573,0.53813294,NO,NA
2.753383849,0.094746118,0.430286367,0.076985085,NA,NO,NA
6.564738663,0.048721191,0.42409742,0.050362821,0.189136255,NO,NA
13.38581297,-0.058811308,0.27122524,0.760935786,0.87640215,NO,NA
2.297800577,-0.074826705,0.424467353,0.181551441,NA,NO,NA
12.15122836,0.081756377,0.412703403,0.463796771,0.675337722,NO,NA
46.3731758,0.047261447,0.279901844,0.814688633,0.907229048,NO,NA
11.25196318,-0.18036143,0.321370201,0.409607677,0.62851686,NO,NA
17.20286646,-0.159542323,0.293480706,0.460119303,0.671964294,NO,NA
4.84373471,0.04523362,0.336511426,0.829050928,0.91532018,NO,NA
10.12204431,0.046404978,0.338837173,0.813037503,0.906239194,NO,NA
33.57503145,-0.032077132,0.302587704,0.868867931,0.936162651,NO,NA
1.951778874,0.066481452,0.422802026,0.23569957,NA,NO,NA
31.71461453,-0.062761374,0.200803063,0.736552812,0.861826758,NO,NA
4.423154044,0.009124238,0.406136576,0.907396101,0.954699293,NO,NA
11.4886918,-0.185344694,0.30652452,0.392356492,0.613490938,NO,NA
187.2164196,-0.262057835,0.314749989,0.219573923,0.441578928,NO,NA
3.679743253,0.135818808,0.419122691,0.294315339,0.518499828,NO,NA
1.863084989,-0.143573211,0.447086363,0.090097039,NA,NO,NA
0.353964383,-0.002934094,0.419625472,0.846766026,NA,NO,NA
63.36144476,0.163873039,0.444461924,0.109999783,0.294067285,NO,NA
1.226804992,0.133319969,0.429733051,0.307957984,NA,NO,NA
0.79750792,0.073090572,0.421239034,0.442364098,NA,NO,NA
20.74864355,0.024019045,0.255765004,0.902022285,0.952203989,NO,NA
1.396260173,0.098589818,0.419603825,0.396294735,NA,NO,NA
4.051428184,0.143216954,0.406025067,0.351131944,0.576029046,NO,NA
24.58334281,0.097776772,0.409674966,0.400001146,0.619445233,NO,NA
21.56561617,0.216133945,0.34958129,0.303779817,0.528583349,NO,NA
71.21782998,-0.125532485,0.385198511,0.449030855,0.662129385,NO,NA
33.64844458,0.039995255,0.423230664,0.008164731,0.068141898,NO,NA
0.73629383,0.032523968,0.409901366,0.744595044,NA,NO,NA
101.0495318,-0.032360843,0.414747142,0.532276832,0.726137968,NO,NA
0.315198257,0.007350792,0.419709926,0.907112659,NA,NO,NA
41.90685959,0.169790564,0.418047982,0.234050812,0.456921409,NO,NA
4.804970832,0.082517908,0.411182111,0.407040302,0.626077682,NO,NA
30.92636499,-0.042077298,0.390394737,0.726661813,0.855511691,NO,NA
5.021790644,0.121652228,0.422706956,0.307871387,0.533360974,NO,NA
37.92745964,0.182781768,0.25178503,0.371174446,0.594240616,NO,NA
296.9264202,0.249774255,0.523193945,0.003838891,0.043732588,UP,NA
14.42263214,0.141357895,0.410128447,0.308827876,0.534027629,NO,NA
16.48461402,-0.188434441,0.41290801,0.286590563,0.51153697,NO,NA
63.25252762,-0.178413682,0.226920547,0.359648903,0.583414581,NO,NA
29.71030487,0.137777076,0.329158468,0.523080771,0.720086075,NO,NA
2.202642788,0.064346169,0.381664923,0.702546428,NA,NO,NA
3.631956222,-0.079324433,0.373573571,0.666930656,0.819748038,NO,NA
29.20876289,0.267045696,0.514320946,0.023671176,0.121781304,NO,NA
1.631561831,0.052779393,0.419022857,0.385094414,NA,NO,NA
40.96433365,-0.333132761,0.232645263,0.087608686,0.260043689,NO,NA
24.49346571,0.759919517,0.656327995,0.025380183,0.127809796,NO,NA
1.558313054,0.102485577,0.394899343,0.541276578,NA,NO,NA
132.7627804,0.040063663,0.187280178,0.803518027,0.901568766,NO,NA
14.42177971,0.470477704,0.565923307,0.075243706,0.23746071,NO,NA
2.598644423,0.156189369,0.429026506,0.295838499,NA,NO,NA
0.23434089,-0.016298096,0.42093883,0.741779376,NA,NO,NA
4.751420543,-0.810655692,0.621950599,0.020639514,0.112979676,NO,NA
7.25885298,-0.273040994,0.412981533,0.227897047,0.450421276,NO,NA
0.529611713,0.041372357,0.417303055,0.648456812,NA,NO,NA
29.77895577,-0.097149823,0.314517372,0.630431837,0.795477043,NO,NA
43.9077985,0.330909786,0.420842269,0.174185145,0.382534564,NO,NA
298.7481266,0.104794435,0.428630544,0.181686947,0.393488799,NO,NA
122.5549451,0.289624436,0.520004218,0.072982523,0.233194585,NO,NA
30.8725931,0.191924033,0.481276956,0.001660282,0.025370829,UP,NA
183.2482704,-0.09845711,0.189395197,0.563958077,0.751290169,NO,NA
6.244553145,0.046528804,0.339589456,0.810609723,0.905385085,NO,NA
12.95601775,0.209947557,0.414699895,0.238197685,0.46132385,NO,NA
97.42118735,-0.706676982,0.477514242,0.020881147,0.113722537,NO,NA
35.54659676,-0.300976106,0.300018742,0.171653331,0.378997543,NO,NA
97.04420084,0.027410307,0.404584546,0.785053177,0.890429676,NO,NA
14.04549031,0.138918487,0.432892496,0.15691839,0.35896561,NO,NA
40.075809,0.011044944,0.235035859,0.950089938,0.975679326,NO,NA
11.04139197,-0.144367571,0.338599939,0.479715119,0.686115391,NO,NA
1.976472453,-0.260813804,0.474013159,0.162419475,NA,NO,NA
90.34280178,-0.017205084,0.152442298,0.903693093,0.952720538,NO,NA
1.158810415,0.04745787,0.420414061,0.377176782,NA,NO,NA
43.04470531,0.524787865,0.494181704,0.064678803,0.217391257,NO,NA
15.43331867,-0.489335505,0.337431576,0.046695475,0.181411773,NO,NA
1.073360639,0.109621293,0.436439095,0.234420773,NA,NO,NA
46.5980685,4.555757405,1.660746769,4.55E-05,0.002141963,UP,NA
121.1080899,-0.088790643,0.206158967,0.626627106,0.792939457,NO,NA
28.50262835,0.517033001,0.273188674,0.02080045,0.113548792,NO,NA
82.94403016,-0.05544344,0.340949693,0.766347853,0.879843493,NO,NA
30.05847411,3.507313127,0.856509554,1.15E-06,0.00014952,UP,NA
7.275445237,-0.189973266,0.4410988,0.221549243,0.443369701,NO,NA
46.31039226,0.398583651,0.191706675,0.020175562,0.111617688,NO,NA
66.63968641,0.253434172,0.490650455,0.054092288,0.196097884,NO,NA
7.162496841,0.000384184,0.418234402,0.974490073,0.988649908,NO,NA
66.6929137,0.096288085,0.266473801,0.639460269,0.8011171,NO,NA
0.79963357,0.04821432,0.416647767,0.68078721,NA,NO,NA
1.13664357,-0.072954738,0.426897917,0.280277822,NA,NO,NA
13.68218883,1.600841326,0.919211587,0.004047889,0.044864711,UP,NA
14.56275892,-0.360447734,0.314000545,0.118101298,0.30512224,NO,NA
130.7220502,-0.786674478,0.19822147,1.69E-05,0.001006512,DOWN,NA
3.502685804,-0.054132447,0.376389149,0.754638475,0.87206521,NO,NA
12.92533884,0.001444839,0.297353833,0.997381244,0.99902306,NO,NA
4.725198341,0.049257131,0.423767581,0.091634392,0.267200576,NO,NA
17.41591343,-0.227871003,0.358016956,0.290760624,0.515183233,NO,NA
7.213027434,0.477265577,0.448541562,0.08032656,0.247470142,NO,NA
2.287241772,-0.342253429,0.535977172,0.105386567,NA,NO,NA
1.308783682,0.107584737,0.427528443,0.429447353,NA,NO,NA
0.489455875,0.008250957,0.41693803,0.995015538,NA,NO,NA
64.78103835,0.126485955,0.239210305,0.526398597,0.72206124,NO,NA
14.15650242,-0.558479937,0.382765835,0.038008689,0.162072916,NO,NA
7.018871415,0.281871108,0.387189193,0.231137807,0.454013254,NO,NA
379.480034,0.050098662,0.424893951,2.82E-05,0.001526061,DOWN,NA
660.8033496,0.186823842,0.382042653,0.37593254,0.598036265,NO,NA
0.53075896,0.037186449,0.422015089,0.571831743,NA,NO,NA
1.023142792,0.119357798,0.422576007,0.358609042,NA,NO,NA
0.887436694,0.039363016,0.418138159,0.537374776,NA,NO,NA
29.48263994,0.075643402,0.316962836,0.734397423,0.860382468,NO,NA
2.668153913,0.052059774,0.423440082,0.141185715,NA,NO,NA
86.64232847,-0.399658412,0.266950955,0.065174918,0.218217505,NO,NA
6.514729906,-0.728906358,0.513627636,0.022924981,0.119542623,NO,NA
3.661433886,0.166263321,0.38553701,0.403302674,0.622494083,NO,NA
4.775970939,-0.047169978,0.335942666,0.81531034,0.907689506,NO,NA
1.342409839,0.103542305,0.414793244,0.399187713,NA,NO,NA
20.32292191,0.199057593,0.436126593,0.236520433,0.459684087,NO,NA
39.87759705,0.786555428,0.445564224,0.005508288,0.054450034,NO,NA
47.5058958,1.032826925,0.835280858,0.002612559,0.034140276,UP,NA
4.473698664,0.096371756,0.434020951,0.019628392,0.109841722,NO,NA
22.72990404,1.321164279,0.465632469,0.000155658,0.00501175,UP,NA
0.665439402,0.033741777,0.412920693,0.788578636,NA,NO,NA
50.58742476,0.129412028,0.322145729,0.559314102,0.748231365,NO,NA
